
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Eric Gordon,21,62,60,36.0,5.7,12.6,.449,1.9,5.2,.371,3.8,7.5,.503,.525,3.6,4.8,.742,0.4,2.2,2.6,3.0,1.1,0.2,2.3,1.5,16.9
2,Chris Kaman,27,76,76,34.3,7.8,15.8,.490,0.0,0.1,.000,7.8,15.7,.492,.490,3.0,4.0,.749,2.4,6.8,9.3,1.6,0.5,1.2,2.9,2.8,18.5
3,Baron Davis,30,75,73,33.6,5.5,13.5,.406,1.1,3.9,.277,4.4,9.6,.459,.446,3.2,3.9,.821,0.7,2.9,3.5,8.0,1.7,0.6,2.8,2.8,15.3
4,Rasual Butler,30,82,64,33.0,4.3,10.6,.409,1.8,5.3,.336,2.6,5.3,.482,.493,1.5,1.8,.841,0.5,2.5,2.9,1.4,0.4,0.8,1.0,1.5,11.9
5,Marcus Camby,35,51,51,31.3,3.3,7.0,.466,0.0,0.1,.333,3.2,6.9,.469,.469,1.2,1.8,.659,3.3,8.8,12.1,3.0,1.4,1.9,1.3,2.1,7.7
6,Drew Gooden,28,24,22,30.2,5.5,11.1,.492,0.0,0.1,.000,5.5,11.0,.496,.492,3.9,4.2,.921,3.5,5.9,9.4,0.9,0.6,0.3,2.2,2.7,14.8
7,Al Thornton,26,51,30,27.5,4.3,9.0,.478,0.1,0.3,.357,4.2,8.7,.482,.484,2.0,2.7,.741,1.7,2.1,3.8,1.2,0.5,0.4,1.3,2.8,10.7
8,Steve Blake,29,29,10,26.3,2.6,5.8,.443,1.3,3.0,.437,1.2,2.8,.450,.557,0.4,0.6,.750,0.2,2.2,2.4,6.1,0.7,0.1,2.2,1.3,6.8
9,Travis Outlaw,25,23,6,21.7,3.1,7.8,.400,1.2,3.2,.378,1.9,4.6,.415,.478,1.2,1.5,.800,0.9,2.7,3.6,1.1,0.5,0.4,0.9,1.3,8.7
10,Craig Smith,26,75,2,16.4,3.0,5.3,.569,0.0,0.1,.200,3.0,5.2,.574,.571,1.8,2.8,.635,1.3,2.5,3.8,1.1,0.4,0.3,1.2,2.6,7.8
11,DeAndre Jordan,21,70,12,16.2,2.1,3.4,.605,0.0,0.0,.000,2.1,3.4,.610,.605,0.7,1.8,.375,1.7,3.3,5.0,0.3,0.2,0.9,1.1,2.2,4.8
12,Sebastian Telfair,24,39,1,14.9,1.7,4.3,.404,0.3,1.2,.234,1.4,3.1,.471,.437,0.6,0.8,.774,0.1,0.9,1.1,2.9,0.6,0.1,1.1,1.7,4.3
13,Ricky Davis,30,36,2,13.9,1.7,4.0,.434,0.4,1.2,.381,1.3,2.8,.455,.490,0.5,0.9,.581,0.3,1.3,1.6,1.1,0.3,0.1,0.8,1.1,4.4
14,Mardy Collins,25,43,0,10.9,1.1,3.0,.367,0.1,0.4,.235,1.0,2.6,.387,.383,0.3,0.5,.619,0.3,0.9,1.2,1.0,0.5,0.0,0.7,1.0,2.6
15,Bobby Brown,25,23,0,8.3,1.2,3.7,.329,0.4,1.4,.281,0.8,2.3,.358,.382,0.2,0.3,.714,0.3,0.5,0.9,1.8,0.3,0.0,1.0,0.6,3.0
16,Kareem Rush,29,7,0,8.3,0.6,1.6,.364,0.1,0.4,.333,0.4,1.1,.375,.409,0.0,0.0,,0.1,0.7,0.9,0.6,0.3,0.4,0.4,1.1,1.3
17,Brian Skinner,33,16,1,7.7,0.6,1.6,.400,0.0,0.0,,0.6,1.6,.400,.400,0.4,0.5,.750,0.6,1.1,1.7,0.0,0.2,0.3,0.4,1.3,1.6
18,Steve Novak,26,54,0,6.7,0.8,2.0,.389,0.4,1.3,.310,0.4,0.7,.541,.491,0.1,0.2,.778,0.0,0.6,0.6,0.1,0.1,0.0,0.0,0.4,2.1
19,JamesOn Curry,24,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
