
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Jamal Crawford,27,80,80,3190,9.4,22.8,.410,2.9,8.1,.356,6.5,14.7,.439,5.4,6.3,.864,0.6,2.8,3.4,6.5,1.3,0.3,3.2,2.4,27.0,,109,115
2,David Lee,24,81,29,2356,7.6,13.7,.552,0.0,0.0,.000,7.6,13.7,.554,4.3,5.3,.819,5.4,10.7,16.1,2.1,1.2,0.6,2.2,4.7,19.5,,123,110
3,Zach Randolph,26,69,68,2244,11.3,24.7,.459,0.5,1.9,.275,10.8,22.8,.474,5.2,6.7,.772,4.3,12.3,16.6,3.3,1.4,0.4,4.3,4.5,28.4,,101,109
4,Nate Robinson,23,72,17,1883,9.2,21.8,.423,2.7,8.1,.332,6.5,13.6,.478,4.3,5.5,.786,1.4,4.8,6.2,5.9,1.7,0.0,2.9,5.2,25.4,,109,113
5,Quentin Richardson,27,65,65,1841,5.7,15.8,.359,2.0,6.1,.322,3.7,9.7,.381,1.7,2.5,.682,1.6,7.4,9.0,3.3,1.3,0.4,2.0,4.4,15.0,,95,112
6,Fred Jones,28,70,26,1757,5.4,12.9,.421,2.2,5.7,.385,3.2,7.2,.450,2.8,3.8,.746,0.9,4.2,5.1,4.9,1.4,0.5,2.3,4.2,15.9,,110,113
7,Eddy Curry,25,59,58,1530,10.2,18.6,.546,0.0,0.0,,10.2,18.6,.546,6.4,10.3,.623,3.8,5.6,9.4,1.1,0.5,1.0,4.3,5.4,26.7,,105,114
8,Jared Jeffries,26,73,19,1325,4.3,10.7,.400,0.2,1.0,.160,4.1,9.7,.424,1.9,3.7,.527,4.7,4.9,9.6,2.6,1.4,0.9,2.5,5.2,10.6,,94,112
9,Renaldo Balkman,23,65,0,952,5.0,10.2,.489,0.1,0.7,.083,5.0,9.6,.517,2.3,5.2,.432,4.6,7.3,11.9,2.2,2.4,1.7,2.0,7.3,12.3,,104,108
10,Stephon Marbury,30,24,19,805,7.2,17.2,.419,1.8,4.8,.378,5.4,12.4,.435,5.4,7.5,.716,1.1,2.7,3.8,7.4,1.4,0.1,3.1,3.7,21.7,,109,115
11,Wilson Chandler,20,35,16,685,8.1,18.5,.438,0.7,2.3,.300,7.4,16.2,.458,2.6,4.1,.630,2.9,6.8,9.7,2.5,1.1,1.2,2.1,6.3,19.5,,101,111
12,Mardy Collins,23,46,8,634,4.7,14.5,.326,0.7,2.6,.250,4.0,11.8,.343,1.9,3.1,.605,1.6,4.6,6.2,7.4,2.0,0.7,4.6,4.6,12.0,,80,112
13,Malik Rose,33,49,3,494,7.0,19.1,.367,0.2,0.7,.286,6.8,18.3,.370,3.9,5.4,.725,3.3,7.6,10.9,3.0,1.7,0.7,4.2,8.5,18.1,,85,110
14,Randolph Morris,22,18,2,181,6.1,16.8,.362,0.0,0.0,,6.1,16.8,.362,4.1,8.4,.483,3.5,7.2,10.7,0.6,1.2,0.6,2.6,10.7,16.2,,83,112
15,Jerome James,32,2,0,5,10.5,10.5,1.000,0.0,0.0,,10.5,10.5,1.000,21.0,21.0,1.000,0.0,31.4,31.4,0.0,0.0,0.0,0.0,0.0,41.9,,228,100
