
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Walt Frazier,26,77,3126,21.6,.576,,.426,,,8.0,21.1,,,,,,10.3,4.2,14.5,.223,,,,,
2,Dave DeBusschere,31,80,3072,15.0,.462,,.218,,,14.4,13.2,,,,,,-0.2,4.9,4.8,.075,,,,,
3,Jerry Lucas,31,77,2926,19.5,.548,,.235,,,16.9,15.5,,,,,,5.8,5.4,11.2,.184,,,,,
4,Bill Bradley,28,78,2780,12.9,.502,,.183,,,4.4,16.0,,,,,,2.7,2.8,5.4,.094,,,,,
5,Dick Barnett,35,79,2256,10.9,.476,,.234,,,3.3,12.3,,,,,,0.7,1.9,2.6,.055,,,,,
6,Phil Jackson,26,80,1273,13.7,.509,,.489,,,12.6,7.8,,,,,,1.5,1.7,3.2,.121,,,,,
7,Earl Monroe,27,60,1234,14.9,.497,,.344,,,3.7,15.8,,,,,,1.3,1.1,2.4,.095,,,,,
8,Dean Meminger,23,78,1173,10.3,.503,,.478,,,7.7,11.4,,,,,,0.8,1.3,2.2,.089,,,,,
9,Luther Rackley,25,62,618,10.9,.462,,.391,,,14.8,3.9,,,,,,-0.1,0.9,0.8,.064,,,,,
10,Willis Reed,29,11,363,13.7,.477,,.285,,,13.0,8.4,,,,,,0.1,0.5,0.6,.081,,,,,
11,Eddie Mast,23,40,270,8.8,.396,,.366,,,13.3,5.0,,,,,,-0.5,0.4,-0.2,-0.030,,,,,
12,Dave Stallworth,30,14,225,12.1,.459,,.398,,,7.6,15.0,,,,,,0.0,0.3,0.2,.053,,,,,
13,Eddie Miles,31,42,198,5.2,.431,,.281,,,4.0,11.1,,,,,,-0.1,0.2,0.0,.009,,,,,
14,Charlie Paulk,25,28,151,5.2,.306,,.200,,,15.9,5.9,,,,,,-0.6,0.2,-0.4,-0.119,,,,,
15,Greg Fillmore,24,10,67,-0.5,.265,,.111,,,11.0,5.7,,,,,,-0.3,0.1,-0.3,-0.181,,,,,
16,Mike Price,23,6,40,13.6,.504,,.786,,,7.4,19.6,,,,,,0.0,0.1,0.1,.121,,,,,
17,Mike Riordan,26,4,33,3.2,.350,,.091,,,1.5,7.9,,,,,,-0.1,0.0,-0.1,-0.083,,,,,
