
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Bob Kauffman,24,78,2778,20.9,.523,,.371,,,13.7,19.8,,,,,,5.5,2.5,7.9,.137,,,,,
2,Don May,25,76,2666,17.1,.515,,.262,,,9.7,9.0,,,,,,4.5,1.7,6.1,.110,,,,,
3,John Hummer,22,81,2637,12.0,.485,,.530,,,12.4,8.4,,,,,,1.3,1.9,3.2,.058,,,,,
4,Dick Garrett,24,75,2375,11.6,.476,,.278,,,5.6,15.7,,,,,,1.0,1.4,2.4,.048,,,,,
5,Em Bryant,32,73,2137,11.6,.470,,.297,,,5.6,22.6,,,,,,0.7,1.4,2.1,.047,,,,,
6,Herm Gilliam,24,80,2082,13.1,.459,,.211,,,7.3,20.5,,,,,,0.0,1.4,1.4,.033,,,,,
7,Mike Davis,24,73,1617,12.6,.468,,.339,,,5.3,14.2,,,,,,0.4,0.9,1.2,.037,,,,,
8,Cornell Warner,22,65,1293,11.1,.445,,.380,,,15.9,5.5,,,,,,-0.4,1.1,0.6,.024,,,,,
9,George Wilson,28,46,713,10.2,.401,,.257,,,14.7,9.2,,,,,,-1.0,0.6,-0.4,-0.029,,,,,
10,Nate Bowman,27,44,483,10.0,.413,,.257,,,16.3,11.4,,,,,,-0.4,0.4,0.0,.000,,,,,
11,Mike Silliman,26,36,366,8.0,.473,,.494,,,7.7,8.2,,,,,,0.1,0.2,0.3,.037,,,,,
12,Bill Hosket,24,13,217,18.4,.539,,.189,,,15.7,14.2,,,,,,0.4,0.2,0.6,.139,,,,,
13,Paul Long,26,30,213,18.4,.513,,.200,,,6.6,19.7,,,,,,0.4,0.1,0.5,.118,,,,,
14,Freddie Crawford,29,15,203,9.9,.375,,.245,,,7.8,17.2,,,,,,-0.6,0.1,-0.4,-0.103,,,,,
15,Mike Lynn,25,5,25,2.2,.421,,.429,,,7.3,5.1,,,,,,0.0,0.0,0.0,-0.012,,,,,
