
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Rod Strickland,27,82,2889,19.8,.543,.009,.431,4.4,9.8,7.0,38.2,2.5,0.5,16.5,22.0,,6.3,3.0,9.3,.155,,3.2,0.2,3.4,3.9
2,Clifford Robinson,27,82,2853,17.4,.513,.038,.328,6.0,15.4,10.5,8.9,2.0,2.5,9.5,25.4,,3.7,3.7,7.5,.126,,0.0,0.6,0.6,1.9
3,Buck Williams,33,81,2636,14.0,.598,.002,.565,12.5,22.8,17.4,4.1,1.1,1.1,14.5,11.8,,4.7,3.2,7.9,.143,,0.0,1.0,1.0,2.0
4,Clyde Drexler,31,68,2334,18.4,.514,.198,.333,6.9,14.2,10.4,21.9,2.0,0.9,11.6,25.0,,4.2,2.7,6.8,.140,,3.3,0.6,3.9,3.5
5,Harvey Grant,28,77,2112,12.3,.480,.009,.169,5.4,13.0,9.0,7.4,1.6,1.5,6.3,17.1,,1.7,2.2,3.9,.089,,-1.6,0.5,-1.1,0.5
6,Terry Porter,30,77,2074,16.4,.538,.337,.280,2.3,9.3,5.6,28.2,1.9,0.6,15.0,21.7,,3.5,1.8,5.4,.124,,2.4,-1.3,1.0,1.6
7,Mark Bryant,28,79,1441,9.9,.514,.003,.271,8.5,15.6,11.9,3.5,1.1,1.3,13.3,14.0,,0.9,1.4,2.3,.076,,-2.8,-0.2,-3.0,-0.4
8,Jerome Kersey,31,78,1276,14.5,.481,.017,.288,10.6,17.9,14.1,8.5,2.7,2.4,10.7,18.9,,1.1,2.0,3.2,.119,,-1.3,1.7,0.4,0.8
9,Tracy Murray,22,66,820,15.3,.561,.307,.203,5.5,9.4,7.4,5.8,1.2,1.5,8.7,21.1,,1.5,0.7,2.2,.126,,0.9,-2.3,-1.4,0.1
10,James Robinson,23,58,673,10.0,.439,.256,.235,5.3,7.4,6.3,14.5,2.2,1.4,14.2,22.2,,-0.5,0.7,0.2,.015,,-2.4,-0.9,-3.4,-0.2
11,Reggie Smith,23,43,316,9.4,.428,.000,.528,13.2,21.2,17.1,1.7,1.8,1.2,11.9,13.0,,0.0,0.4,0.4,.068,,-4.5,-0.8,-5.3,-0.3
12,Jaren Jackson,26,29,187,9.5,.429,.069,.161,3.4,6.7,4.9,21.5,1.0,0.7,13.1,23.4,,-0.1,0.1,0.0,.000,,-3.8,-3.2,-6.9,-0.2
13,Chris Dudley,28,6,86,6.8,.262,.000,.160,19.4,10.6,15.2,7.4,2.3,2.2,7.0,13.6,,-0.1,0.1,0.0,.022,,-3.0,1.6,-1.5,0.0
14,Kevin Thompson,22,14,58,4.9,.437,.071,.143,12.6,11.8,12.2,6.9,0.0,2.2,25.2,14.0,,-0.1,0.0,0.0,-0.016,,-4.9,-0.6,-5.6,-0.1
