
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
33,Kareem Abdul-Jabbar,C,7-2,225,April 16 1947,16,University of California Los Angeles
21,Michael Cooper,SG,6-5,170,April 15 1956,7,University of New Mexico
45,A.C. Green,PF,6-9,220,October 4 1963,R,Oregon State University
34,Petur Gudmundsson,C,7-2,260,October 30 1958,1,University of Washington
23,Jerome Henderson,C,6-11,230,October 5 1959,R,University of New Mexico
32,Magic Johnson,PG,6-9,215,August 14 1959,6,Michigan State University
25,Mitch Kupchak,PF,6-9,230,May 24 1954,8,University of North Carolina
12,Ronnie Lester,PG,6-2,175,January 1 1959,5,University of Iowa
20,Maurice Lucas,PF,6-9,215,February 18 1952,11,Marquette University
40,Mike McGee,SF,6-5,190,July 29 1959,4,University of Michigan
43,Chuck Nevitt,C,7-5,217,June 13 1959,2,North Carolina State University
31,Kurt Rambis,PF,6-8,213,February 25 1958,4,Santa Clara University
4,Byron Scott,SG,6-3,195,March 28 1961,2,Arizona State University
35,Larry Spriggs,SF,6-7,230,September 8 1959,4,Howard University
42,James Worthy,SF,6-9,225,February 27 1961,3,University of North Carolina
