
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Mike Conley,23,81,2872,15.9,.521,.228,.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,,3.4,3.2,6.6,.111,,1.4,-0.1,1.3,2.4
2,Zach Randolph,29,75,2724,22.6,.552,.036,.333,14.2,26.0,20.1,10.2,1.2,0.7,10.0,25.0,,6.8,3.7,10.5,.185,,2.6,-0.1,2.5,3.1
3,Marc Gasol,26,81,2586,16.8,.580,.010,.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,,4.0,3.9,7.9,.146,,0.2,3.4,3.6,3.6
4,Rudy Gay,24,54,2152,17.8,.548,.166,.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,,2.7,2.9,5.5,.123,,1.4,1.4,2.7,2.6
5,O.J. Mayo,23,71,1869,12.6,.499,.353,.175,2.2,8.7,5.4,12.1,2.0,1.1,11.0,21.8,,0.5,1.9,2.4,.062,,-0.2,-0.9,-1.1,0.4
6,Darrell Arthur,22,80,1609,15.7,.534,.010,.215,8.5,17.0,12.7,5.4,1.7,3.2,11.4,21.6,,1.5,2.2,3.8,.113,,-1.6,0.3,-1.3,0.3
7,Sam Young,25,78,1577,12.5,.525,.101,.235,3.0,11.2,7.1,6.9,2.3,1.2,10.1,17.3,,1.1,1.8,2.9,.088,,-1.6,0.3,-1.3,0.3
8,Tony Allen,29,72,1494,18.3,.562,.047,.370,5.5,9.9,7.7,10.9,4.5,2.4,13.1,19.9,,2.0,2.7,4.7,.152,,0.7,2.9,3.6,2.1
9,Greivis Vasquez,24,70,860,9.4,.493,.369,.189,1.7,8.6,5.1,25.3,1.3,0.4,21.7,16.9,,-0.1,0.7,0.5,.030,,-2.3,-2.2,-4.6,-0.6
10,Shane Battier,32,23,557,10.6,.530,.416,.168,6.8,13.0,9.9,7.9,1.5,1.5,12.9,10.1,,0.5,0.6,1.1,.097,,-0.2,1.3,1.2,0.4
11,Xavier Henry,19,38,527,7.0,.451,.106,.325,2.0,6.4,4.2,5.0,1.1,0.5,6.6,16.8,,-0.1,0.3,0.2,.021,,-3.9,-2.1,-6.0,-0.5
12,Hasheem Thabeet,23,45,369,4.9,.487,.000,.897,7.7,16.7,12.1,1.4,1.3,3.3,23.8,8.7,,-0.1,0.5,0.3,.045,,-5.1,1.2,-3.8,-0.2
13,Hamed Haddadi,25,31,168,19.7,.550,.017,.397,16.9,31.6,24.2,4.8,0.6,6.3,13.9,21.2,,0.3,0.3,0.6,.164,,-2.4,0.3,-2.0,0.0
14,Leon Powe,27,16,141,17.8,.548,.033,.767,6.7,14.5,10.6,6.0,1.1,0.6,8.0,27.9,,0.3,0.1,0.4,.142,,-1.0,-4.0,-5.0,-0.1
15,Jason Williams,35,11,124,8.2,.362,.517,.000,0.0,7.8,3.9,30.8,1.3,0.7,19.4,13.1,,-0.1,0.1,0.0,.000,,-4.1,-3.0,-7.1,-0.2
16,Ish Smith,22,15,113,4.3,.366,.063,.344,1.0,4.3,2.6,18.8,2.3,0.0,17.8,17.9,,-0.3,0.1,-0.2,-0.066,,-6.6,-2.3,-9.0,-0.2
17,Acie Law,26,11,94,0.4,.256,.316,.526,3.8,10.3,7.0,19.3,2.2,0.0,29.9,16.0,,-0.4,0.1,-0.3,-0.138,,-8.0,-0.3,-8.3,-0.1
18,DeMarre Carroll,24,7,39,12.4,.506,.000,.222,6.1,18.6,12.3,7.3,1.3,2.1,0.0,11.4,,0.1,0.0,0.1,.145,,-2.0,0.5,-1.5,0.0
19,Rodney Carney,26,2,5,20.4,.333,.333,.000,23.7,0.0,12.0,0.0,10.4,0.0,0.0,27.1,,0.0,0.0,0.0,.071,,0.4,-1.2,-0.8,0.0
