
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Deron Williams,23,82,82,3059,9.5,18.8,.507,1.4,3.5,.395,8.1,15.3,.533,5.6,6.9,.803,0.6,3.5,4.1,14.5,1.5,0.4,4.7,3.4,26.0,,118,110
2,Carlos Boozer,26,81,81,2827,12.9,23.6,.547,0.0,0.0,.000,12.9,23.6,.547,5.3,7.2,.738,3.6,11.8,15.4,4.2,1.8,0.7,3.8,5.3,31.1,,112,103
3,Mehmet Okur,28,72,72,2390,8.1,18.1,.445,2.5,6.3,.388,5.6,11.8,.475,4.0,5.0,.804,2.8,9.1,12.0,3.1,1.2,0.6,2.2,5.1,22.6,,114,107
4,Andrei Kirilenko,26,72,72,2217,6.4,12.6,.506,1.0,2.7,.379,5.4,9.9,.540,4.6,6.0,.770,2.8,5.1,7.9,6.6,2.0,2.5,3.3,3.8,18.4,,118,105
5,Ronnie Brewer,22,76,76,2088,8.7,15.6,.558,0.3,1.2,.220,8.5,14.4,.587,4.8,6.3,.759,2.4,3.0,5.4,3.3,3.2,0.5,1.7,2.7,22.5,,124,106
6,Paul Millsap,22,82,2,1702,7.7,15.2,.504,0.0,0.1,.000,7.7,15.1,.508,4.7,6.9,.677,5.1,8.9,13.9,2.5,2.2,2.2,2.6,8.1,20.0,,112,103
7,Matt Harpring,31,76,0,1374,8.9,17.8,.500,0.1,0.4,.200,8.8,17.4,.506,5.5,7.7,.712,3.6,5.4,9.0,3.1,1.7,0.5,3.6,6.1,23.3,,107,108
8,Kyle Korver,26,50,0,1075,7.9,16.7,.474,3.5,9.0,.388,4.4,7.7,.575,4.2,4.6,.917,0.4,4.3,4.7,3.3,1.1,1.1,2.3,6.0,23.5,,120,109
9,Jarron Collins,29,70,9,702,2.6,6.0,.439,0.0,0.1,.000,2.6,5.9,.444,3.4,5.4,.622,2.9,5.6,8.5,2.7,0.7,0.4,1.6,7.8,8.7,,111,110
10,C.J. Miles,20,60,13,689,8.4,17.6,.479,2.2,5.8,.390,6.2,11.9,.522,3.1,3.9,.788,1.2,4.6,5.8,4.0,2.4,0.6,2.0,7.3,22.2,,115,107
11,Jason Hart,29,57,0,606,4.9,15.3,.322,0.9,2.6,.355,4.0,12.7,.315,3.2,3.8,.844,0.4,4.2,4.7,7.3,2.5,0.3,2.4,6.4,14.0,,95,107
12,Ronnie Price,24,61,3,588,7.7,17.9,.431,2.3,6.6,.347,5.4,11.3,.481,2.3,3.3,.684,0.7,3.3,4.0,6.8,2.8,0.3,2.6,7.3,20.0,,106,107
13,Gordan Giricek,30,22,0,279,7.6,18.8,.402,2.2,6.3,.353,5.4,12.6,.426,0.2,0.2,1.000,1.1,4.6,5.7,3.0,2.4,0.2,3.9,4.4,17.5,,85,107
14,Kyrylo Fesenko,21,9,0,70,4.4,11.8,.375,0.0,0.0,,4.4,11.8,.375,1.5,2.9,.500,10.3,8.1,18.4,1.5,0.0,2.2,5.9,14.0,10.3,,84,107
15,Morris Almond,22,9,0,39,5.3,19.8,.267,1.3,5.3,.250,4.0,14.5,.273,5.3,7.9,.667,0.0,2.6,2.6,4.0,1.3,0.0,2.6,6.6,17.2,,81,111
