
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Joe Johnson,24,82,82,3340,10.0,22.2,.453,2.0,5.7,.356,8.0,16.4,.487,4.1,5.2,.791,1.6,3.8,5.3,8.5,1.6,0.5,4.2,3.0,26.3,,109,114
2,Al Harrington,25,76,76,2782,10.5,23.3,.452,1.3,3.6,.346,9.3,19.6,.471,4.6,6.7,.694,2.5,7.5,10.0,4.5,1.6,0.3,3.7,5.7,26.9,,104,111
3,Josh Smith,20,80,73,2559,6.8,16.1,.425,0.7,2.3,.309,6.1,13.8,.444,4.4,6.1,.719,3.7,7.4,11.0,4.0,1.3,4.3,3.4,5.4,18.7,,103,108
4,Zaza Pachulia,21,78,78,2452,6.6,14.7,.451,0.0,0.0,.000,6.6,14.7,.452,6.4,8.7,.735,5.7,7.6,13.3,2.8,1.9,0.8,3.9,6.2,19.7,,106,110
5,Josh Childress,22,74,10,2249,6.6,11.9,.552,0.8,1.5,.492,5.8,10.4,.560,3.6,4.7,.766,3.2,6.0,9.1,3.1,2.0,0.9,2.4,4.3,17.5,,121,111
6,Marvin Williams,19,79,7,1952,6.4,14.4,.443,0.4,1.4,.245,6.0,13.0,.464,5.1,6.9,.747,3.3,7.1,10.4,1.7,1.3,0.7,2.3,6.2,18.3,,109,112
7,Salim Stoudamire,23,61,1,1236,8.8,21.1,.415,3.5,9.3,.380,5.2,11.9,.442,4.3,4.7,.900,0.5,4.5,5.0,3.2,1.2,0.1,3.5,5.1,25.3,,105,114
8,Tyronn Lue,28,51,10,1234,8.3,18.0,.459,2.5,5.5,.457,5.8,12.5,.460,5.1,5.9,.855,0.6,3.0,3.5,6.8,1.1,0.1,3.2,4.9,24.1,,116,116
9,Royal Ivey,24,73,66,978,6.3,14.3,.439,0.2,0.5,.400,6.1,13.8,.441,1.3,1.8,.727,1.7,3.5,5.2,4.0,1.3,0.4,1.2,8.0,14.1,,106,114
10,Esteban Batista,22,57,3,495,3.6,8.6,.425,0.0,0.1,.000,3.6,8.5,.430,3.5,5.7,.623,6.5,8.9,15.4,0.8,1.6,1.2,4.1,11.9,10.8,,92,109
11,John Edwards,24,40,4,296,5.6,11.5,.484,0.0,0.0,,5.6,11.5,.484,1.4,2.0,.727,3.2,5.4,8.6,0.9,0.5,2.7,2.2,13.6,12.6,,101,112
12,Donta Smith,22,23,0,127,6.3,11.3,.556,0.8,1.7,.500,5.4,9.6,.565,2.5,5.0,.500,1.3,4.6,5.9,3.8,3.3,0.0,1.7,8.4,15.9,,118,110
13,Anthony Grundy,26,12,0,108,9.3,18.7,.500,2.5,7.4,.333,6.9,11.3,.609,4.4,6.9,.643,0.5,7.9,8.4,4.4,3.4,0.0,4.4,6.9,25.6,,106,107
14,John Thomas,30,11,0,66,2.4,5.6,.429,0.0,0.0,,2.4,5.6,.429,2.4,3.2,.750,2.4,5.6,8.0,0.8,1.6,0.0,3.2,8.0,7.2,,85,113
15,Tony Delk,32,1,0,7,0.0,7.6,.000,0.0,0.0,,0.0,7.6,.000,15.2,15.2,1.000,7.6,7.6,15.2,0.0,0.0,0.0,0.0,0.0,15.2,,145,115
