
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Kevin Durant,21,82,3239,26.2,.607,.210,.504,3.8,17.9,11.0,13.5,1.8,1.9,11.7,32.0,,11.1,5.0,16.1,.238,,4.9,0.2,5.1,5.8
2,Jeff Green,23,82,3043,13.8,.530,.292,.208,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,,2.5,4.2,6.6,.105,,0.0,1.1,1.1,2.4
3,Russell Westbrook,21,82,2813,17.8,.491,.090,.364,6.0,10.3,8.2,38.6,2.0,0.9,16.6,25.7,,2.7,3.4,6.1,.105,,1.4,0.6,2.1,2.9
4,Thabo Sefolosha,25,82,2348,9.8,.509,.297,.202,3.8,14.8,9.5,8.9,2.1,1.5,15.8,10.9,,0.6,3.4,4.0,.082,,-1.6,2.8,1.2,1.9
5,Nenad Krstic,26,76,1741,13.7,.527,.009,.189,9.1,16.0,12.6,4.9,0.9,1.9,8.7,17.1,,2.0,2.2,4.2,.116,,-1.7,0.0,-1.7,0.1
6,James Harden,20,76,1738,14.0,.551,.429,.415,3.2,12.7,8.1,12.3,2.4,0.9,13.4,20.4,,2.0,2.5,4.5,.124,,0.7,0.3,1.0,1.3
7,Nick Collison,29,75,1557,13.1,.616,.013,.346,11.5,16.7,14.2,3.7,1.2,2.3,15.0,12.1,,2.6,2.2,4.7,.146,,-0.6,1.2,0.6,1.0
8,Serge Ibaka,20,73,1323,15.2,.562,.005,.249,12.3,21.9,17.2,1.2,1.0,5.5,14.2,16.2,,1.3,2.4,3.7,.134,,-3.1,0.8,-2.4,-0.1
9,Eric Maynor,22,55,906,11.6,.492,.200,.166,1.4,9.9,5.8,30.9,1.5,0.7,18.4,15.3,,0.5,1.0,1.5,.079,,-2.0,-1.2,-3.2,-0.3
10,Etan Thomas,31,23,321,6.9,.483,.000,.324,6.6,16.0,11.4,0.5,0.6,3.7,18.8,13.4,,-0.2,0.4,0.2,.028,,-6.5,-0.2,-6.7,-0.4
11,Kevin Ollie,37,25,263,7.0,.453,.022,.178,1.3,9.3,5.5,10.8,1.8,0.0,11.0,9.3,,0.0,0.3,0.3,.059,,-4.0,0.4,-3.5,-0.1
12,Kyle Weaver,23,12,144,10.7,.505,.576,.182,0.8,13.2,7.2,11.1,2.1,3.1,10.1,12.4,,0.1,0.2,0.3,.106,,-1.7,1.8,0.0,0.1
13,Shaun Livingston,24,10,130,4.7,.313,.125,.000,3.6,13.8,8.8,14.7,2.0,1.1,33.3,8.3,,-0.2,0.2,0.0,-0.004,,-5.9,2.5,-3.4,0.0
14,D.J. White,23,12,102,25.9,.650,.000,.244,11.6,14.2,12.9,7.4,2.5,2.2,6.2,21.3,,0.4,0.2,0.6,.276,,3.3,0.0,3.3,0.1
15,Mike Wilks,30,4,59,5.9,.581,.250,.333,2.0,5.7,3.9,10.1,0.0,0.0,22.5,13.5,,0.0,0.0,0.0,.023,,-3.6,-2.6,-6.2,-0.1
16,Byron Mullens,20,13,54,0.7,.368,.000,.000,6.6,14.5,10.6,2.9,1.9,0.0,17.4,19.1,,-0.2,0.1,-0.1,-0.077,,-8.9,-1.6,-10.5,-0.1
17,Antonio Anderson,24,1,15,-1.7,.333,.000,.000,7.9,0.0,3.8,0.0,0.0,0.0,25.0,12.0,,0.0,0.0,0.0,-0.104,,-8.2,-3.1,-11.4,0.0
18,Ryan Bowen,34,1,8,31.3,1.064,.000,2.000,14.7,14.0,14.3,0.0,6.4,0.0,0.0,10.5,,0.1,0.0,0.1,.509,,8.3,-0.2,8.1,0.0
