
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
1,Randy Brown,PG,6-2,190,May 22 1968,5,New Mexico State University
30,Jud Buechler,SF,6-6,220,June 19 1968,6,University of Arizona
35,Jason Caffey,PF,6-8,255,June 12 1973,1,University of Alabama
18,Bison Dele,C,6-9,235,April 6 1969,5,University of Arizona
9,Ron Harper,SG,6-6,185,January 20 1964,10,Miami University
23,Michael Jordan,SG,6-6,195,February 17 1963,11,University of North Carolina
25,Steve Kerr,PG,6-3,175,September 27 1965,8,University of Arizona
7,Toni Kukoc,SF,6-10,192,September 18 1968,3,
13,Luc Longley,C,7-2,265,January 19 1969,5,University of New Mexico
00,Robert Parish,C,7-0,230,August 30 1953,20,Centenary College of Louisiana
33,Scottie Pippen,SF,6-8,210,September 25 1965,9,University of Central Arkansas
91,Dennis Rodman,PF,6-7,210,May 13 1961,10,Southeastern Oklahoma State University
8,Dickey Simpkins,PF,6-9,248,April 6 1972,2,Providence College
6,Matt Steigenga,SF,6-7,225,March 27 1970,R,Michigan State University
34,Bill Wennington,C,7-0,245,April 26 1963,9,St. John's University
