
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Baron Davis,27,63,62,35.3,7.2,16.3,.439,1.3,4.4,.304,5.8,11.9,.489,.480,4.4,5.9,.745,0.8,3.6,4.4,8.1,2.1,0.5,3.1,2.9,20.1
2,Monta Ellis,21,77,53,34.3,6.2,13.1,.475,0.5,1.9,.273,5.7,11.3,.509,.495,3.5,4.6,.763,0.8,2.4,3.2,4.1,1.7,0.3,2.9,2.7,16.5
3,Stephen Jackson,28,38,37,34.0,6.0,13.5,.446,1.6,4.6,.341,4.5,9.0,.499,.503,3.2,4.0,.804,1.2,2.2,3.3,4.6,1.3,0.4,2.7,3.0,16.8
4,Jason Richardson,26,51,49,32.8,6.0,14.4,.417,2.2,5.9,.365,3.8,8.5,.453,.492,1.8,2.7,.657,1.4,3.7,5.1,3.4,1.1,0.6,1.6,2.5,16.0
5,Al Harrington,26,42,42,32.3,6.5,14.2,.456,1.7,4.2,.417,4.7,10.0,.473,.518,2.3,3.4,.681,1.9,4.5,6.4,2.3,1.0,0.3,1.9,3.6,17.0
6,Andris Biedrins,20,82,63,29.0,4.2,7.1,.599,0.0,0.0,,4.2,7.1,.599,.599,1.1,2.0,.521,3.1,6.2,9.3,1.1,0.8,1.7,1.5,3.7,9.5
7,Renaldo Major,24,1,0,27.0,2.0,10.0,.200,0.0,0.0,,2.0,10.0,.200,.200,1.0,2.0,.500,0.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,5.0
8,Mickael Pietrus,24,72,38,26.9,4.0,8.1,.488,1.3,3.3,.388,2.7,4.8,.558,.567,1.9,2.9,.648,1.1,3.4,4.5,0.9,0.7,0.8,1.5,3.1,11.1
9,Mike Dunleavy,26,39,6,26.9,4.3,9.5,.449,0.9,2.7,.346,3.3,6.8,.489,.497,2.0,2.6,.772,1.0,3.8,4.8,3.0,1.0,0.3,1.8,2.1,11.4
10,Troy Murphy,26,26,17,25.7,3.1,6.9,.450,0.8,2.3,.373,2.3,4.7,.488,.511,1.8,2.5,.712,1.4,4.6,6.0,2.3,0.8,0.7,1.1,2.4,8.9
11,Matt Barnes,26,76,23,23.9,3.6,8.3,.438,1.4,3.8,.366,2.2,4.4,.500,.522,1.2,1.6,.732,1.2,3.4,4.6,2.1,1.0,0.5,1.4,2.5,9.8
12,Kelenna Azubuike,23,41,9,16.3,2.4,5.4,.445,0.8,1.9,.430,1.6,3.4,.454,.523,1.5,1.9,.782,0.6,1.7,2.3,0.7,0.5,0.2,1.0,1.2,7.1
13,Keith McLeod,27,26,2,14.6,1.6,4.0,.390,0.3,0.9,.391,1.2,3.2,.390,.433,1.8,2.0,.887,0.1,0.7,0.8,1.7,0.7,0.1,0.9,0.8,5.3
14,Ike Diogu,23,17,0,13.1,2.6,4.9,.530,0.0,0.0,,2.6,4.9,.530,.530,2.1,2.6,.795,1.2,2.5,3.7,0.3,0.2,0.6,1.1,2.1,7.2
15,Sarunas Jasikevicius,30,26,2,11.9,1.4,3.9,.366,0.5,1.7,.273,1.0,2.2,.439,.426,1.0,1.2,.871,0.2,0.6,0.8,2.3,0.5,0.0,1.2,0.8,4.3
16,Anthony Roberson,23,20,1,11.4,2.2,5.2,.423,1.1,2.8,.382,1.2,2.5,.469,.524,0.1,0.2,.667,0.1,1.0,1.1,0.5,0.6,0.0,0.7,1.4,5.6
17,Adonal Foyle,31,48,6,9.9,1.0,1.8,.565,0.0,0.0,,1.0,1.8,.565,.565,0.2,0.5,.440,1.1,1.6,2.6,0.4,0.2,1.0,0.5,1.3,2.2
18,Josh Powell,24,30,0,9.6,1.4,2.6,.526,0.0,0.0,,1.4,2.6,.526,.526,0.7,1.0,.733,0.6,1.7,2.3,0.6,0.2,0.4,0.8,1.4,3.5
19,Patrick O'Bryant,20,16,0,7.4,0.6,2.0,.313,0.0,0.0,,0.6,2.0,.313,.313,0.7,1.1,.647,0.4,0.9,1.3,0.6,0.4,0.5,0.5,1.6,1.9
20,Dajuan Wagner,23,1,0,7.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,1.0,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0
