
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jim Paxson,26,81,81,2686,680,1322,.514,17,59,.288,663,1263,.525,.521,345,410,.841,68,105,173,251,122,10,142,165,1722
2,Mychal Thompson,29,79,74,2648,487,929,.524,0,2,.000,487,927,.525,.524,266,399,.667,235,453,688,308,84,108,235,237,1240
3,Calvin Natt,27,79,74,2638,500,857,.583,2,17,.118,498,840,.593,.585,275,345,.797,166,310,476,179,69,22,166,218,1277
4,Kenny Carr,28,82,57,2455,518,923,.561,0,5,.000,518,918,.564,.561,247,367,.673,208,434,642,157,68,33,202,274,1283
5,Fat Lever,23,81,22,2010,313,701,.447,3,15,.200,310,686,.452,.449,159,214,.743,96,122,218,372,135,31,125,178,788
6,Darnell Valentine,24,68,60,1893,251,561,.447,0,3,.000,251,558,.450,.447,194,246,.789,49,78,127,395,107,6,149,179,696
7,Wayne Cooper,27,81,38,1662,304,663,.459,0,7,.000,304,656,.463,.459,185,230,.804,176,300,476,76,26,106,110,247,793
8,Clyde Drexler,21,82,3,1408,252,559,.451,1,4,.250,251,555,.452,.452,123,169,.728,112,123,235,153,107,29,123,209,628
9,Audie Norris,23,79,1,1157,124,246,.504,0,0,,124,246,.504,.504,104,149,.698,82,175,257,76,30,34,114,231,352
10,Jeff Lamp,24,64,0,660,128,261,.490,2,13,.154,126,248,.508,.494,60,67,.896,23,40,63,51,22,4,52,67,318
11,Pete Verhoeven,24,43,0,327,50,100,.500,0,1,.000,50,99,.505,.500,17,25,.680,27,34,61,20,22,11,21,75,117
12,Eddie Jordan,29,13,0,183,13,41,.317,0,3,.000,13,38,.342,.317,7,10,.700,3,10,13,39,21,0,18,32,33
13,Tom Piotrowski,23,18,0,78,12,26,.462,0,0,,12,26,.462,.462,6,6,1.000,6,10,16,5,1,3,6,22,30
,Team Totals,,82,,19805,3632,7189,.505,25,129,.194,3607,7060,.511,.507,1988,2637,.754,1251,2194,3445,2082,814,397,1483,2134,9277
