
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Morris Peterson,25,82,2949,12.6,.488,.321,.230,3.6,10.7,7.0,11.1,1.6,0.8,9.8,20.3,,2.1,1.1,3.2,.052,,0.2,-1.3,-1.1,0.7
2,Alvin Williams,28,78,2638,16.7,.508,.161,.264,2.3,8.6,5.3,27.7,2.2,0.6,11.2,19.7,,4.4,1.2,5.5,.101,,1.5,-1.4,0.1,1.4
3,Jerome Williams,29,71,2346,15.6,.525,.011,.525,10.8,21.2,15.8,6.7,2.6,0.8,13.0,14.7,,2.9,2.5,5.4,.110,,-0.4,1.3,0.8,1.7
4,Voshon Lenard,29,63,1929,14.4,.502,.311,.240,2.7,10.1,6.3,13.6,1.6,0.8,10.3,23.6,,1.7,0.7,2.4,.060,,0.7,-2.2,-1.5,0.2
5,Antonio Davis,34,53,1894,14.5,.483,.000,.437,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,,1.0,1.1,2.2,.055,,-2.0,-0.1,-2.1,0.0
6,Vince Carter,26,43,1471,21.9,.532,.172,.211,4.4,10.4,7.3,20.4,1.7,2.0,8.2,28.1,,3.4,0.8,4.2,.136,,4.1,-1.4,2.7,1.7
7,Jelani McCoy,25,67,1367,12.4,.507,.000,.319,7.6,22.6,14.8,5.5,1.1,3.1,17.6,18.3,,-0.3,1.3,1.0,.035,,-4.4,-0.1,-4.5,-0.9
8,Michael Bradley,23,67,1314,12.8,.492,.019,.213,13.5,22.4,17.7,8.4,0.7,1.7,18.1,14.6,,0.7,0.9,1.5,.056,,-2.5,-0.2,-2.6,-0.2
9,Rafer Alston,26,47,980,14.4,.510,.388,.161,2.3,10.4,6.2,34.0,2.1,1.1,19.3,20.7,,0.7,0.5,1.2,.059,,0.6,-2.1,-1.5,0.1
10,Lindsey Hunter,32,29,673,10.6,.434,.354,.156,2.4,7.8,5.0,18.8,2.8,0.5,15.0,25.8,,-0.9,0.4,-0.6,-0.041,,-1.9,-2.2,-4.1,-0.4
11,Chris Jefferies,22,51,666,6.8,.463,.278,.222,2.6,7.7,5.0,5.4,1.5,1.7,17.4,17.7,,-0.8,0.2,-0.5,-0.039,,-4.8,-1.8,-6.7,-0.8
12,Greg Foster,34,29,539,4.7,.445,.033,.262,6.1,15.9,10.8,3.8,0.1,1.2,18.1,14.1,,-0.4,0.1,-0.3,-0.025,,-5.9,-1.9,-7.9,-0.8
13,Mamadou N'Diaye,27,22,364,13.5,.514,.000,.490,8.7,17.3,12.8,3.2,1.2,6.2,15.3,17.3,,0.2,0.4,0.6,.075,,-4.2,0.8,-3.3,-0.1
14,Jermaine Jackson,26,24,286,8.2,.413,.132,.397,3.8,6.2,5.0,21.1,1.7,0.7,19.2,15.8,,-0.2,0.1,-0.1,-0.017,,-4.3,-2.2,-6.5,-0.3
15,Damone Brown,23,5,115,1.6,.363,.057,.229,2.9,12.4,7.4,4.2,0.5,0.0,13.5,17.7,,-0.3,0.0,-0.2,-0.102,,-7.9,-3.4,-11.3,-0.3
16,Maceo Baston,27,16,106,18.0,.661,.000,.480,4.1,21.3,12.4,0.0,2.0,7.3,16.5,15.6,,0.2,0.2,0.3,.153,,-4.8,-0.4,-5.2,-0.1
17,Art Long,30,7,80,3.6,.368,.080,.200,10.9,17.8,14.2,8.2,2.0,2.6,28.8,21.8,,-0.3,0.1,-0.3,-0.155,,-8.8,0.0,-8.7,-0.1
18,Nate Huffman,27,7,76,11.8,.403,.000,.320,12.9,21.9,17.2,11.0,0.7,2.8,9.5,18.9,,0.0,0.1,0.1,.040,,-3.8,-0.8,-4.5,0.0
19,Zendon Hamilton,27,3,12,17.7,.510,.000,.400,9.1,29.7,19.0,0.0,4.5,0.0,14.5,26.2,,0.0,0.0,0.0,.107,,-6.8,-5.7,-12.6,0.0
