
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Swen Nater,31,82,2809,18.2,.597,.000,.328,11.7,31.4,21.1,10.2,0.8,1.0,16.5,18.6,,5.5,3.1,8.6,.147,,1.1,0.8,1.9,2.8
2,Michael Brooks,22,82,2479,15.8,.519,.006,.314,9.4,11.4,10.4,12.3,1.9,0.7,12.3,21.7,,3.2,1.7,4.9,.095,,1.1,-0.1,1.0,1.9
3,Phil Smith,28,76,2378,16.2,.535,.017,.296,2.3,5.5,3.8,23.6,1.7,0.4,12.8,23.5,,3.8,1.0,4.8,.097,,1.3,-2.3,-1.0,0.6
4,Joe Bryant,26,82,2359,12.8,.530,.019,.308,6.9,15.2,10.9,11.1,1.5,0.8,16.4,18.6,,1.7,1.7,3.4,.069,,-0.8,0.3,-0.5,0.9
5,Brian Taylor,29,80,2312,15.9,.602,.195,.313,2.8,4.9,3.8,25.5,2.4,0.6,14.2,13.8,,5.6,1.4,7.1,.146,,2.3,-1.1,1.2,1.9
6,Freeman Williams,24,82,1976,20.2,.524,.102,.215,4.2,3.3,3.8,14.9,2.2,0.1,9.9,34.6,,3.1,0.9,4.0,.096,,2.6,-4.2,-1.7,0.2
7,Gar Heard,32,78,1631,10.9,.428,.018,.255,8.2,17.1,12.4,9.5,3.1,2.6,15.5,13.0,,-0.2,2.2,2.0,.059,,-2.6,3.5,0.9,1.2
8,Henry Bibby,31,73,1112,10.6,.480,.310,.320,2.5,5.4,3.9,23.2,2.0,0.1,17.9,15.6,,0.5,0.5,1.0,.043,,-1.4,-2.3,-3.7,-0.5
9,Sidney Wicks,31,49,1083,9.7,.463,.003,.524,8.1,16.2,12.0,13.4,1.8,2.1,21.1,16.8,,-0.7,1.0,0.4,.016,,-2.9,1.7,-1.2,0.2
10,Ron Davis,26,64,817,11.8,.488,.025,.503,6.4,10.7,8.5,8.1,2.1,0.8,13.7,22.2,,0.0,0.6,0.6,.035,,-2.6,-1.4,-4.0,-0.4
11,Jerome Whitehead,24,38,562,8.8,.488,.007,.324,9.5,29.3,18.9,5.6,1.3,0.8,22.1,14.8,,-0.3,0.7,0.3,.027,,-4.8,0.0,-4.8,-0.4
12,Wally Rank,22,25,153,4.0,.397,.000,.491,12.4,10.4,11.4,14.9,2.2,0.4,27.3,25.4,,-0.6,0.1,-0.4,-0.140,,-6.4,-0.9,-7.3,-0.2
13,Stan Pietkiewicz,24,6,30,-4.5,.400,.000,.000,0.0,4.1,1.9,8.2,0.0,0.0,50.0,13.6,,-0.1,0.0,-0.1,-0.219,,-11.5,-2.6,-14.1,-0.1
14,Tony Price,24,5,29,2.4,.286,.000,.000,0.0,0.0,0.0,12.7,3.3,2.0,22.2,12.7,,-0.1,0.0,-0.1,-0.089,,-8.9,-1.7,-10.6,-0.1
