
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Clifford Robinson,28,75,73,2725,597,1320,.452,142,383,.371,455,937,.486,.506,265,382,.694,152,271,423,198,79,82,158,240,1601
2,Buck Williams,34,82,82,2422,309,604,.512,1,2,.500,308,602,.512,.512,138,205,.673,251,418,669,78,67,69,119,254,757
3,Rod Strickland,28,64,61,2267,441,946,.466,46,123,.374,395,823,.480,.490,283,380,.745,73,244,317,562,123,9,209,118,1211
4,Chris Dudley,29,82,82,2245,181,446,.406,0,1,.000,181,445,.407,.406,85,183,.464,325,439,764,34,43,126,81,286,447
5,Harvey Grant,29,75,14,1771,286,621,.461,8,26,.308,278,595,.467,.467,103,146,.705,103,181,284,82,56,53,62,163,683
6,James Robinson,24,71,25,1539,255,624,.409,76,223,.341,179,401,.446,.470,65,110,.591,42,90,132,180,48,13,127,142,651
7,Clyde Drexler,32,41,41,1428,305,712,.428,87,240,.363,218,472,.462,.489,207,248,.835,84,150,234,208,74,22,97,117,904
8,Jerome Kersey,32,63,0,1143,203,489,.415,7,27,.259,196,462,.424,.422,95,124,.766,93,163,256,82,52,35,64,173,508
9,Otis Thorpe,32,34,0,908,179,315,.568,0,4,.000,179,311,.576,.568,100,154,.649,89,147,236,54,19,15,56,122,458
10,Aaron McKie,22,45,20,827,116,261,.444,11,28,.393,105,233,.451,.466,50,73,.685,35,94,129,89,36,16,39,97,293
11,Terry Porter,31,35,9,770,105,267,.393,44,114,.386,61,153,.399,.476,58,82,.707,18,63,81,133,30,2,58,60,312
12,Mark Bryant,29,49,0,658,101,192,.526,1,2,.500,100,190,.526,.529,41,63,.651,55,106,161,28,19,16,39,109,244
13,Steve Henson,26,37,0,380,37,86,.430,23,52,.442,14,34,.412,.564,22,25,.880,3,23,26,85,9,0,30,52,119
14,Tracy Murray,23,29,3,313,63,153,.412,16,41,.390,47,112,.420,.464,28,34,.824,18,19,37,14,7,1,20,42,170
15,James Edwards,39,28,0,266,32,83,.386,0,0,,32,83,.386,.386,11,17,.647,10,33,43,8,5,8,14,44,75
16,Negele Knight,27,3,0,43,7,15,.467,0,0,,7,15,.467,.467,4,4,1.000,1,2,3,11,1,0,4,5,18
,Team Totals,,82,,19705,3217,7134,.451,462,1266,.365,2755,5868,.469,.483,1555,2230,.697,1352,2443,3795,1846,668,467,1212,2024,8451
