
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Archie Clark,30,76,3243,20.4,.534,,.437,,,3.8,28.1,,,,,,7.5,3.2,10.7,.158,,,,,
2,Wes Unseld,25,76,3171,16.7,.525,,.331,,,19.8,11.6,,,,,,3.4,4.9,8.3,.125,,,,,
3,Jack Marin,27,78,2927,18.2,.536,,.276,,,8.5,8.9,,,,,,6.6,2.5,9.1,.149,,,,,
4,Phil Chenier,21,81,2481,10.9,.457,,.252,,,5.1,11.5,,,,,,-0.5,1.9,1.4,.027,,,,,
5,Dave Stallworth,30,64,1815,13.0,.481,,.222,,,10.3,10.2,,,,,,0.7,1.8,2.5,.067,,,,,
6,Mike Riordan,26,54,1344,11.8,.500,,.252,,,4.4,13.0,,,,,,1.1,1.0,2.1,.076,,,,,
7,Stan Love,22,74,1327,12.8,.491,,.261,,,12.0,5.6,,,,,,0.9,1.3,2.2,.079,,,,,
8,John Tresvant,32,65,1227,13.0,.523,,.411,,,12.4,9.0,,,,,,1.5,1.3,2.8,.110,,,,,
9,Gus Johnson,33,39,668,12.2,.420,,.234,,,15.9,10.5,,,,,,-0.8,0.9,0.1,.007,,,,,
10,Gary Zeller,24,28,471,7.2,.385,,.153,,,6.5,9.0,,,,,,-1.1,0.4,-0.8,-0.079,,,,,
11,Dorie Murrey,28,51,421,7.8,.423,,.345,,,14.1,5.2,,,,,,-0.3,0.5,0.1,.017,,,,,
12,Terry Driscoll,24,40,313,11.9,.442,,.375,,,16.4,9.7,,,,,,-0.2,0.4,0.3,.039,,,,,
13,Rich Rinaldi,22,39,159,14.0,.444,,.288,,,5.3,15.3,,,,,,-0.1,0.1,0.0,-0.006,,,,,
14,Earl Monroe,27,3,103,14.7,.452,,.281,,,3.7,15.4,,,,,,-0.1,0.1,0.0,.009,,,,,
15,Fred Carter,26,2,68,6.0,.242,,.333,,,13.2,22.2,,,,,,-0.4,0.1,-0.3,-0.206,,,,,
16,Kevin Loughery,31,2,42,7.0,.317,,.471,,,5.6,24.2,,,,,,-0.2,0.0,-0.1,-0.141,,,,,
