
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Amar'e Stoudemire,27,82,82,2838,12.5,22.4,.557,0.0,0.1,.167,12.5,22.3,.559,8.6,11.2,.771,4.1,8.9,13.0,1.5,0.9,1.5,3.8,5.0,33.6,,117,109
2,Steve Nash,35,81,81,2660,9.4,18.6,.507,2.3,5.5,.426,7.1,13.1,.540,4.0,4.3,.938,0.6,4.4,5.1,16.9,0.8,0.2,5.6,2.0,25.2,,121,114
3,Jason Richardson,29,79,76,2485,9.6,20.2,.474,3.2,8.1,.393,6.4,12.1,.528,2.8,3.7,.739,1.6,6.5,8.2,2.9,1.3,0.7,1.9,3.4,25.1,,116,111
4,Grant Hill,37,81,81,2430,7.0,14.6,.478,0.7,1.7,.438,6.2,12.9,.483,4.2,5.2,.817,1.5,7.7,9.2,4.0,1.2,0.7,2.2,3.4,18.9,,114,110
5,Channing Frye,26,81,41,2190,7.3,16.2,.451,4.0,9.0,.439,3.3,7.2,.466,2.3,2.8,.810,1.5,8.3,9.8,2.6,1.5,1.7,1.7,6.0,20.8,,120,108
6,Jared Dudley,24,82,1,1991,5.7,12.4,.459,3.0,6.6,.458,2.7,5.8,.461,2.6,3.5,.754,2.5,4.6,7.1,2.9,2.0,0.4,1.7,4.1,17.0,,124,111
7,Goran Dragic,23,80,2,1442,7.8,17.1,.452,2.6,6.6,.394,5.2,10.6,.488,4.1,5.6,.736,1.3,4.6,6.0,8.4,1.7,0.3,4.4,4.6,22.2,,110,112
8,Lou Amundson,27,79,0,1168,6.6,11.9,.551,0.0,0.0,.000,6.6,11.9,.553,2.9,5.3,.545,5.5,9.4,14.9,1.3,1.0,3.1,2.5,7.3,16.0,,113,107
9,Robin Lopez,21,51,31,986,8.7,14.9,.588,0.0,0.0,,8.7,14.9,.588,4.5,6.4,.704,5.3,7.4,12.7,0.4,0.5,2.7,2.1,6.0,22.0,,123,110
10,Leandro Barbosa,27,44,5,786,9.9,23.4,.425,2.8,8.7,.324,7.1,14.7,.485,4.1,4.7,.877,0.7,3.7,4.4,4.1,1.5,0.8,2.9,4.5,26.8,,105,112
11,Earl Clark,22,51,0,383,7.4,19.9,.371,0.3,0.7,.400,7.1,19.2,.370,3.4,4.7,.722,2.4,5.8,8.2,2.8,0.9,1.7,3.0,3.3,18.4,,89,111
12,Jarron Collins,31,34,10,261,2.3,6.0,.387,0.0,0.0,,2.3,6.0,.387,1.9,4.8,.400,4.2,7.7,12.0,1.2,0.4,0.6,1.9,8.1,6.6,,93,112
13,Alando Tucker,25,11,0,71,9.2,21.3,.433,0.7,5.0,.143,8.5,16.3,.522,11.3,14.9,.762,3.5,1.4,5.0,2.1,0.0,0.0,2.8,3.5,30.5,,114,118
14,Taylor Griffin,23,8,0,32,6.3,15.7,.400,0.0,3.1,.000,6.3,12.6,.500,3.1,6.3,.500,0.0,3.1,3.1,1.6,0.0,3.1,1.6,6.3,15.7,,87,113
15,Dwayne Jones,26,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,14.4,14.4,0.0,0.0,0.0,0.0,7.2,0.0,,,108
