
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Bryant Stith,25,82,2810,13.9,.519,.162,.416,5.1,11.3,8.2,13.8,2.1,0.4,12.7,19.6,,2.7,2.5,5.2,.089,,0.0,0.2,0.2,1.6
2,Dikembe Mutombo,29,74,2713,17.1,.562,.002,.622,10.6,26.6,18.6,6.1,0.7,8.8,17.1,14.4,,2.6,5.0,7.6,.134,,-2.1,5.3,3.2,3.6
3,Dale Ellis,35,81,2626,14.7,.580,.380,.187,3.9,10.0,6.9,9.1,1.1,0.2,8.6,19.3,,4.7,1.5,6.2,.114,,2.3,-1.8,0.5,1.7
4,Antonio McDyess,21,76,2280,15.6,.516,.005,.276,11.6,17.4,14.5,5.8,1.2,3.6,13.5,22.4,,0.9,2.7,3.6,.075,,-2.0,0.4,-1.6,0.2
5,Jalen Rose,23,80,2134,14.3,.553,.179,.459,2.5,11.6,7.0,37.4,1.3,1.3,24.4,20.1,,1.2,1.7,2.9,.065,,-0.5,-1.2,-1.7,0.1
6,Mahmoud Abdul-Rauf,26,57,2029,18.6,.535,.324,.164,1.5,6.4,3.9,34.7,1.6,0.1,10.1,25.1,,4.4,1.1,5.5,.131,,4.3,-3.1,1.1,1.6
7,LaPhonso Ellis,25,45,1269,12.1,.474,.051,.343,8.4,20.9,14.7,9.6,1.5,1.9,14.3,20.4,,-0.5,1.5,1.0,.039,,-3.2,0.8,-2.3,-0.1
8,Don MacLean,26,56,1107,15.7,.493,.090,.362,6.5,15.0,10.7,14.7,1.0,0.3,9.7,28.3,,0.7,0.8,1.5,.064,,-1.1,-2.5,-3.7,-0.5
9,Tom Hammonds,28,71,1045,11.2,.537,.000,.429,9.4,15.3,12.3,3.5,1.1,0.9,13.1,15.7,,0.9,0.9,1.8,.081,,-3.0,-1.4,-4.4,-0.6
10,Reggie Williams,31,52,817,8.4,.444,.350,.154,3.5,13.8,8.6,14.1,2.2,1.9,15.8,17.6,,-0.7,0.9,0.3,.016,,-3.3,0.6,-2.7,-0.1
11,Doug Overton,26,55,607,9.9,.450,.146,.309,1.5,10.5,6.0,27.0,1.1,0.6,16.5,17.8,,-0.1,0.4,0.2,.020,,-3.8,-2.3,-6.1,-0.6
12,Matt Fish,26,16,117,14.9,.590,.000,.692,6.9,10.9,8.9,9.5,1.3,3.7,8.1,14.1,,0.2,0.1,0.4,.144,,-0.9,0.6,-0.3,0.0
13,Greg Grant,29,10,109,3.1,.304,.261,.000,3.2,4.3,3.7,18.3,1.0,0.0,17.9,11.5,,-0.2,0.0,-0.1,-0.053,,-6.0,-2.4,-8.5,-0.2
14,Randy Woods,25,8,72,9.5,.415,.955,.091,4.8,4.8,4.8,24.8,4.3,1.0,17.9,17.3,,0.0,0.1,0.1,.038,,0.1,-0.6,-0.6,0.0
15,Rastko Cvetkovic,25,14,48,2.1,.282,.063,.250,9.6,16.9,13.2,9.6,2.2,1.5,14.5,19.3,,-0.2,0.1,-0.1,-0.118,,-8.4,0.0,-8.4,-0.1
16,Reggie Slater,25,4,26,17.2,.530,.000,.455,13.3,17.8,15.6,14.6,2.0,2.8,18.5,27.8,,0.0,0.0,0.0,.038,,-2.0,0.1,-1.9,0.0
17,Elmore Spencer,26,6,21,-11.2,.000,.000,.000,5.5,16.6,11.0,0.0,0.0,0.0,75.0,8.5,,-0.1,0.0,-0.1,-0.209,,-14.4,-1.7,-16.2,-0.1
