
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Purvis Short,27,78,3081,18.9,.533,.084,.344,5.3,9.6,7.2,12.3,1.8,0.5,10.5,29.1,,5.4,0.8,6.2,.097,,2.6,-2.3,0.3,1.8
2,Sleepy Floyd,24,82,2873,15.4,.514,.104,.302,2.2,6.0,3.9,21.1,2.2,0.8,13.9,24.6,,2.3,0.8,3.1,.052,,0.7,-1.9,-1.2,0.6
3,Jerome Whitehead,28,79,2536,12.6,.553,.000,.285,8.9,19.5,13.7,2.9,0.8,1.0,13.2,16.5,,2.7,0.9,3.6,.069,,-1.4,-1.6,-3.0,-0.6
4,Larry Smith,27,80,2497,15.1,.553,.000,.371,16.7,22.8,19.5,5.2,1.5,1.2,16.6,15.1,,3.1,1.6,4.7,.090,,0.4,0.1,0.5,1.6
5,Lester Conner,25,79,2258,13.1,.508,.037,.352,4.0,8.6,6.1,21.2,3.3,0.3,18.0,13.3,,1.5,1.3,2.8,.060,,-0.5,0.7,0.3,1.3
6,Mickey Johnson,32,66,1565,17.2,.513,.042,.443,9.8,19.3,14.2,13.9,2.1,1.3,14.3,24.9,,1.6,1.1,2.7,.083,,0.3,-0.2,0.0,0.8
7,Othell Wilson,23,74,1260,10.8,.501,.055,.261,2.9,9.3,5.8,22.2,2.8,0.5,22.6,13.1,,0.1,0.7,0.7,.028,,-2.4,-0.3,-2.7,-0.2
8,Chuck Aleksinas,25,74,1114,9.1,.509,.003,.223,8.1,20.1,13.6,4.4,0.6,0.8,16.3,15.6,,0.1,0.4,0.4,.019,,-3.9,-2.0,-5.9,-1.1
9,Mike Bratz,29,56,746,12.8,.502,.104,.328,1.5,7.7,4.4,22.1,2.9,0.3,15.9,17.9,,0.4,0.4,0.8,.050,,-1.7,-1.8,-3.4,-0.3
10,Gary Plummer,22,66,702,7.5,.459,.017,.397,7.9,14.0,10.7,4.9,1.0,1.1,15.5,18.0,,-0.4,0.2,-0.2,-0.012,,-4.6,-2.2,-6.8,-0.9
11,Peter Thibeaux,23,51,461,11.7,.515,.010,.344,6.5,10.6,8.4,5.4,1.1,2.1,13.2,22.0,,0.1,0.1,0.3,.027,,-3.0,-2.7,-5.7,-0.4
12,Steve Burtt,22,47,418,7.4,.444,.005,.410,2.5,5.3,3.8,6.8,2.3,0.5,12.9,23.9,,-0.5,0.1,-0.4,-0.043,,-5.3,-3.3,-8.6,-0.7
13,Terry Teagle,24,19,344,15.9,.575,.030,.259,6.6,7.5,7.0,6.1,1.8,0.8,8.5,18.7,,0.7,0.1,0.8,.108,,0.7,-2.1,-1.5,0.0
