
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Bruce Bowen,32,82,82,2624,4.3,10.3,.420,1.6,4.3,.363,2.7,5.9,.462,1.4,2.3,.579,0.9,4.3,5.2,2.3,1.7,0.7,1.8,3.4,11.6,,99,97
2,Tony Parker,21,75,75,2577,8.8,19.8,.447,1.3,4.2,.312,7.5,15.6,.483,4.0,5.7,.702,0.9,4.1,4.9,8.6,1.3,0.1,3.7,3.1,22.9,,104,99
3,Tim Duncan,27,69,68,2527,12.6,25.1,.501,0.0,0.3,.167,12.6,24.9,.505,7.5,12.5,.599,4.8,13.5,18.3,4.5,1.3,3.9,3.9,3.5,32.8,,107,89
4,Rasho Nesterovic,27,82,82,2353,7.5,16.0,.469,0.0,0.0,,7.5,16.0,.469,1.2,2.6,.474,5.9,8.6,14.5,2.6,1.2,3.8,2.4,5.6,16.2,,101,92
5,Manu Ginobili,26,77,38,2260,7.9,18.8,.418,2.1,5.8,.359,5.8,13.0,.445,5.7,7.1,.802,2.0,6.1,8.2,6.9,3.2,0.4,3.8,4.3,23.5,,107,93
6,Hedo Turkoglu,24,80,44,2073,6.8,16.7,.406,2.6,6.3,.419,4.2,10.5,.399,3.0,4.2,.708,1.3,7.9,9.3,4.0,2.1,0.8,2.4,4.3,19.2,,104,94
7,Robert Horry,33,81,1,1290,5.9,14.5,.405,1.7,4.5,.380,4.2,10.0,.417,2.9,4.5,.645,4.5,6.8,11.3,4.2,2.0,2.0,2.3,6.9,16.4,,107,93
8,Malik Rose,29,67,13,1256,7.4,17.3,.428,0.0,0.1,.000,7.4,17.2,.431,7.8,9.6,.813,4.7,9.0,13.7,3.0,1.5,1.0,4.8,7.0,22.7,,101,94
9,Jason Hart,25,53,5,660,5.8,13.0,.447,0.2,0.7,.222,5.6,12.2,.460,2.7,3.5,.767,0.8,5.6,6.4,6.6,2.3,0.4,2.4,4.8,14.4,,104,95
10,Devin Brown,25,58,0,627,7.3,16.8,.434,0.3,1.2,.286,7.0,15.6,.445,5.1,6.4,.811,3.3,7.9,11.2,2.8,1.3,0.3,3.3,5.2,20.1,,102,96
11,Ron Mercer,27,39,0,516,9.4,22.0,.427,0.2,0.7,.286,9.2,21.3,.431,1.4,1.8,.765,1.0,4.1,5.1,2.3,1.5,0.5,2.7,3.9,20.3,,88,98
12,Charlie Ward,33,36,0,425,5.7,16.5,.346,3.2,8.6,.368,2.5,7.9,.323,0.5,0.8,.667,0.3,5.8,6.1,5.7,2.2,0.4,3.4,4.2,15.1,,89,96
13,Kevin Willis,41,48,0,373,10.1,21.6,.467,0.0,0.1,.000,10.1,21.5,.470,3.5,5.6,.615,5.3,8.8,14.1,1.6,3.0,1.3,4.6,8.8,23.7,,93,91
14,Anthony Carter,28,5,2,87,6.8,22.9,.297,0.0,1.9,.000,6.8,21.0,.324,0.0,0.0,,1.2,5.6,6.8,7.4,2.5,0.0,7.4,5.6,13.6,,60,95
15,Shane Heal,33,6,0,72,5.2,17.9,.292,3.0,13.5,.222,2.2,4.5,.500,3.0,3.7,.800,0.7,2.2,3.0,3.7,0.7,0.0,3.7,1.5,16.4,,84,102
16,Matt Carroll,23,3,0,22,4.9,12.2,.400,0.0,0.0,,4.9,12.2,.400,4.9,9.8,.500,2.4,4.9,7.3,2.4,2.4,0.0,9.8,12.2,14.7,,63,96
17,Alex Garcia,23,2,0,13,4.1,29.0,.143,0.0,0.0,,4.1,29.0,.143,4.1,8.3,.500,0.0,0.0,0.0,0.0,8.3,0.0,4.1,0.0,12.4,,40,87
