
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Kemba Walker,22,82,82,2859,9.7,22.8,.423,2.0,6.1,.322,7.7,16.7,.459,5.4,6.8,.798,1.1,4.1,5.2,8.6,2.9,0.6,3.7,2.8,26.7,,105,111
2,Bismack Biyombo,20,80,65,2186,3.7,8.3,.451,0.0,0.0,,3.7,8.3,.451,1.8,3.4,.521,4.7,9.3,14.0,0.8,0.7,3.4,2.0,4.7,9.3,,98,109
3,Gerald Henderson,25,68,58,2133,9.4,21.0,.447,0.8,2.5,.330,8.6,18.6,.462,6.3,7.7,.824,1.4,4.8,6.2,4.4,1.7,0.8,2.7,3.7,26.0,,107,113
4,Michael Kidd-Gilchrist,19,78,77,2025,7.3,15.9,.458,0.1,0.2,.222,7.2,15.7,.462,3.6,4.8,.749,3.4,8.4,11.8,3.0,1.4,1.8,2.6,4.3,18.2,,102,110
5,Ramon Sessions,26,61,0,1652,8.8,21.5,.408,1.0,3.4,.308,7.7,18.1,.427,9.2,11.0,.839,0.9,4.5,5.4,7.3,1.5,0.2,3.3,2.9,27.8,,109,114
6,Ben Gordon,29,75,0,1560,10.4,25.6,.408,3.8,9.8,.387,6.6,15.7,.421,3.6,4.3,.843,0.6,3.8,4.4,4.7,1.2,0.5,4.6,4.5,28.3,,96,115
7,Jeffery Taylor,23,77,29,1507,6.0,13.9,.431,1.8,5.4,.344,4.1,8.5,.486,2.6,3.6,.728,1.8,3.4,5.2,2.2,1.6,0.5,1.7,4.7,16.4,,107,114
8,Byron Mullens,23,53,41,1428,8.0,20.7,.385,2.4,7.6,.317,5.5,13.0,.425,2.4,3.6,.646,2.6,9.8,12.4,3.0,1.2,1.2,2.7,4.0,20.7,,94,110
9,Brendan Haywood,33,61,17,1162,4.2,9.8,.431,0.0,0.0,.000,4.2,9.7,.433,1.4,3.0,.455,5.6,7.5,13.1,1.3,0.7,2.2,2.3,5.6,9.8,,95,112
10,Josh McRoberts,25,26,19,802,6.3,12.4,.505,0.5,1.9,.241,5.8,10.5,.553,2.8,3.6,.782,3.4,8.9,12.3,4.6,1.4,1.0,2.5,4.3,15.8,,113,111
11,Jeff Adrien,26,52,5,713,5.3,12.4,.429,0.0,0.1,.000,5.3,12.2,.434,4.8,7.4,.650,5.0,9.4,14.4,2.7,1.3,2.0,2.4,5.9,15.4,,105,109
12,Hakim Warrick,30,27,14,482,7.2,17.7,.405,0.0,0.3,.000,7.2,17.4,.413,6.3,9.4,.674,2.3,7.4,9.7,2.7,1.3,0.7,3.2,4.0,20.7,,94,112
13,Reggie Williams,26,40,0,380,7.9,18.2,.432,3.0,9.9,.306,4.8,8.3,.583,1.4,2.9,.476,1.1,5.9,7.0,5.4,1.7,0.1,2.6,2.6,20.2,,102,113
14,Tyrus Thomas,26,26,2,360,7.0,19.8,.353,0.4,1.2,.375,6.6,18.7,.352,3.8,4.5,.839,2.3,6.4,8.7,2.8,2.0,2.2,2.5,7.4,18.2,,88,110
15,Jannero Pargo,33,18,0,292,10.2,25.5,.401,5.2,13.7,.382,5.0,11.9,.424,1.4,1.6,.889,1.6,2.3,4.0,6.1,2.7,0.4,5.0,4.7,27.1,,96,113
16,DeSagana Diop,31,22,1,226,1.9,6.3,.296,0.0,0.2,.000,1.9,6.0,.308,0.0,0.2,.000,2.3,9.5,11.8,3.0,1.2,3.7,1.9,4.4,3.7,,74,108
17,Cory Higgins,23,6,0,32,9.8,31.2,.316,1.6,8.2,.200,8.2,23.0,.357,1.6,3.3,.500,1.6,3.3,4.9,8.2,4.9,0.0,0.0,8.2,23.0,,90,108
18,Matt Carroll,32,1,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,8.7,0.0,0.0,0.0,8.7,0.0,,217,121
