
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
34,Ray Allen,SG,6-5,205,July 20 1975,5,University of Connecticut
11,Rafer Alston,PG,6-2,171,July 24 1976,2,California State University Fresno
50,Greg Anthony,PG,6-0,176,November 15 1967,10,University of Nevada Las Vegas
35,Jason Caffey,PF,6-8,255,June 12 1973,6,University of Alabama
10,Sam Cassell,PG,6-3,185,November 18 1969,8,Florida State University
44,Greg Foster,PF,6-11,240,October 3 1968,11,University of Texas at El Paso
21,Darvin Ham,SF,6-7,220,July 23 1973,4,Texas Tech University
40,Ervin Johnson,C,6-11,245,December 21 1967,8,University of New Orleans
17,Anthony Mason,PF,6-7,250,December 14 1966,11,Tennessee State University
41,Mark Pope,PF,6-10,235,September 11 1972,3,University of Kentucky
6,Joel Przybilla,C,7-1,255,October 10 1979,1,University of Minnesota
22,Michael Redd,SG,6-6,220,August 24 1979,1,Ohio State University
13,Glenn Robinson,SF,6-7,225,January 10 1973,7,Purdue University
5,Tim Thomas,SF,6-10,230,February 26 1977,4,Villanova University
