
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,George Gervin,29,79,2817,24.2,.562,.018,.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35.0,,8.7,2.0,10.7,.182,,4.6,-2.9,1.7,2.6
2,Johnny Moore,23,79,2294,17.0,.496,.031,.273,2.9,9.9,6.4,41.5,3.3,0.3,19.0,16.0,,3.1,2.7,5.8,.122,,1.2,0.1,1.3,1.9
3,Dave Corzine,25,82,2189,14.9,.561,.006,.329,10.3,20.5,15.4,7.6,0.7,3.2,15.8,16.0,,2.6,2.5,5.2,.113,,-0.2,1.6,1.4,1.9
4,Mark Olberding,25,68,2098,14.6,.551,.017,.479,6.0,16.4,11.2,12.4,1.3,0.8,14.0,18.8,,3.1,2.0,5.1,.116,,0.6,0.6,1.2,1.7
5,Mike Mitchell,26,57,2090,16.7,.563,.001,.208,8.9,14.1,11.5,3.0,0.7,0.7,8.4,22.1,,4.0,1.5,5.5,.126,,1.4,-2.2,-0.8,0.6
6,Gene Banks,22,80,1700,14.7,.515,.012,.325,9.9,16.0,13.0,11.5,1.5,0.5,12.5,19.9,,1.9,1.6,3.5,.099,,0.4,-0.1,0.3,1.0
7,Mike Bratz,26,81,1616,14.2,.495,.244,.269,2.7,8.4,5.5,34.2,1.9,0.4,18.0,19.0,,1.5,1.2,2.7,.081,,0.6,-1.8,-1.2,0.3
8,George Johnson,33,75,1578,10.6,.504,.000,.328,10.3,20.5,15.4,5.7,0.6,8.2,29.2,7.9,,-0.1,2.6,2.5,.076,,-3.2,5.7,2.6,1.8
9,Ed Rains,25,49,637,8.2,.468,.011,.362,6.2,7.2,6.7,7.7,1.3,0.2,10.9,14.4,,0.2,0.4,0.6,.043,,-2.1,-1.0,-3.1,-0.2
10,Roger Phegley,25,54,617,12.8,.480,.061,.218,5.7,8.7,7.2,13.6,1.5,0.5,9.3,22.8,,0.4,0.4,0.9,.067,,-0.7,-2.0,-2.7,-0.1
11,Ron Brewer,26,25,595,21.5,.555,.028,.244,2.3,6.7,4.5,17.9,1.8,0.6,7.8,29.0,,1.5,0.4,2.0,.158,,3.3,-2.7,0.5,0.4
12,Reggie Johnson,24,21,504,13.7,.520,.000,.206,9.1,20.0,14.6,5.3,0.7,1.7,10.9,18.8,,0.5,0.5,1.0,.095,,-1.3,-0.7,-2.1,0.0
13,Paul Griffin,28,23,459,8.5,.535,.000,.561,6.8,15.4,11.1,13.6,2.0,1.0,32.7,10.6,,-0.1,0.5,0.4,.040,,-2.5,2.4,-0.1,0.2
14,John Lambert,29,21,271,8.3,.507,.017,.241,7.5,12.7,10.1,5.7,1.0,1.2,13.5,10.9,,0.2,0.2,0.4,.072,,-2.2,0.2,-1.9,0.0
15,Kevin Restani,30,13,145,4.8,.353,.036,.143,5.9,19.9,12.9,5.5,0.3,1.5,16.8,9.8,,-0.1,0.1,0.0,-0.002,,-5.8,0.5,-5.3,-0.1
16,Steve Hayes,26,9,75,9.7,.494,.000,.667,10.0,14.3,12.1,6.4,0.6,1.5,7.9,13.4,,0.1,0.1,0.2,.099,,-1.5,-0.8,-2.3,0.0
17,Rich Yonakor,23,10,70,20.4,.567,.000,.269,19.9,21.4,20.7,5.8,0.7,1.6,6.4,17.7,,0.2,0.1,0.3,.201,,2.4,-1.8,0.6,0.0
