
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Ray Allen,24,82,3070,20.6,.570,.288,.282,3.2,10.5,6.8,17.0,1.9,0.5,10.3,25.6,,9.0,1.0,10.1,.157,,5.0,-2.0,3.0,3.9
2,Glenn Robinson,27,81,2909,17.8,.534,.162,.194,4.3,15.1,9.7,11.8,1.4,1.1,12.3,27.6,,3.5,1.3,4.8,.080,,1.1,-1.9,-0.8,0.9
3,Sam Cassell,30,81,2899,21.1,.551,.077,.380,2.8,9.3,6.1,41.1,1.8,0.2,16.4,25.0,,8.4,0.8,9.2,.152,,4.1,-2.3,1.8,2.7
4,Ervin Johnson,32,80,2129,12.7,.550,.004,.563,12.8,22.7,17.8,2.8,2.0,4.5,18.7,8.9,,2.4,2.6,4.9,.111,,-1.0,2.7,1.7,2.0
5,Tim Thomas,22,80,2093,14.7,.549,.242,.323,5.6,12.9,9.3,8.5,1.5,1.1,13.0,21.0,,3.0,0.8,3.8,.088,,0.8,-1.7,-0.9,0.6
6,Scott Williams,31,68,1488,15.6,.539,.000,.303,14.0,21.2,17.6,2.9,1.4,3.3,11.9,16.4,,2.5,1.4,3.9,.124,,-0.7,-0.6,-1.3,0.3
7,Danny Manning,33,72,1217,10.1,.460,.012,.153,4.8,15.1,10.0,8.9,2.6,1.8,13.2,15.2,,-0.1,1.1,1.0,.039,,-2.8,0.8,-2.0,0.0
8,Vinny Del Negro,33,67,1211,11.7,.510,.074,.120,0.9,9.4,5.2,19.6,1.5,0.0,12.3,14.3,,1.3,0.2,1.5,.061,,-1.2,-2.2,-3.5,-0.5
9,Darvin Ham,26,35,792,12.8,.545,.008,.609,12.6,12.8,12.7,7.5,1.9,2.8,15.2,10.7,,1.2,0.5,1.7,.101,,0.7,1.6,2.3,0.9
10,J.R. Reid,31,34,602,9.0,.495,.055,.441,5.7,17.0,11.4,4.2,1.6,0.6,11.7,12.7,,0.4,0.3,0.7,.059,,-2.6,-0.9,-3.5,-0.2
11,Robert Traylor,22,44,447,15.8,.517,.033,.557,13.1,16.9,15.0,6.7,2.9,4.2,15.1,17.8,,0.5,0.5,1.0,.112,,-0.8,1.4,0.6,0.3
12,Rafer Alston,23,27,361,4.3,.310,.147,.042,1.6,5.8,3.7,26.8,1.7,0.0,23.1,15.5,,-0.7,0.0,-0.7,-0.095,,-6.0,-3.4,-9.5,-0.7
13,Dale Ellis,39,18,324,12.1,.586,.644,.089,2.5,9.7,6.1,2.8,1.0,0.0,6.3,15.4,,0.6,0.0,0.6,.087,,1.6,-3.9,-2.3,0.0
14,Haywoode Workman,34,23,248,10.9,.487,.468,.210,0.5,7.5,4.0,25.1,2.3,0.0,17.1,14.7,,0.2,0.1,0.3,.053,,-1.0,-3.2,-4.2,-0.1
15,Mirsad Turkcan,23,10,65,13.9,.460,.143,.286,19.9,21.5,20.7,10.0,0.8,1.2,18.2,26.4,,0.0,0.0,0.0,.012,,-1.9,-3.2,-5.1,-0.1
