
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Christian Laettner,25,81,2770,17.7,.580,.043,.543,7.3,19.7,13.6,15.5,1.9,2.4,16.5,22.5,,3.6,2.6,6.2,.108,,0.5,1.3,1.8,2.7
2,Isaiah Rider,23,75,2645,15.6,.548,.317,.271,4.2,7.3,5.8,18.7,1.4,0.7,14.2,28.2,,1.4,0.4,1.9,.034,,2.0,-2.9,-0.8,0.8
3,Sean Rooks,25,80,2405,12.6,.555,.008,.620,8.5,16.2,12.4,6.9,0.6,2.2,15.4,17.6,,1.9,1.1,3.0,.060,,-2.2,-0.5,-2.7,-0.4
4,Doug West,27,71,2328,11.6,.528,.080,.323,3.2,8.7,6.0,14.3,1.5,0.8,12.6,19.6,,1.2,0.6,1.8,.038,,-1.4,-1.3,-2.6,-0.4
5,Winston Garland,30,73,1931,10.1,.488,.183,.273,3.1,7.5,5.3,26.7,1.9,0.5,18.6,13.4,,0.6,0.6,1.2,.030,,-2.0,-1.5,-3.5,-0.7
6,Chris Smith,24,64,1073,11.2,.548,.409,.239,1.6,6.7,4.2,22.8,1.6,1.5,14.6,14.6,,1.0,0.3,1.2,.056,,-0.9,-2.3,-3.2,-0.3
7,Donyell Marshall,21,40,1036,12.7,.452,.251,.288,7.7,15.5,11.6,9.9,1.3,3.6,10.8,23.6,,-0.8,0.7,-0.1,-0.005,,-2.8,-0.5,-3.3,-0.3
8,Tom Gugliotta,25,31,1018,18.4,.542,.246,.342,6.0,20.6,13.4,25.0,3.1,2.1,16.5,22.1,,0.8,1.3,2.1,.097,,1.6,2.4,4.0,1.5
9,Pat Durham,27,59,852,12.2,.541,.110,.405,5.4,8.1,6.8,10.9,2.2,2.8,13.9,17.4,,0.4,0.5,0.9,.051,,-2.0,-0.1,-2.1,0.0
10,Greg Foster,26,61,845,10.3,.526,.099,.345,9.8,19.8,14.9,4.7,0.8,1.8,16.8,17.4,,-0.1,0.6,0.5,.029,,-4.1,-1.8,-5.9,-0.8
11,Darrick Martin,23,34,803,10.3,.485,.163,.279,2.2,7.6,4.9,28.2,2.2,0.0,19.2,18.4,,-0.2,0.3,0.1,.004,,-2.6,-2.4,-4.9,-0.6
12,Stacey King,28,50,792,9.5,.518,.005,.481,8.5,17.0,12.8,5.7,1.6,1.9,19.9,18.5,,-0.5,0.6,0.1,.003,,-4.9,-0.7,-5.6,-0.7
13,Howard Eisley,22,34,496,6.6,.461,.305,.381,2.5,7.8,5.2,24.6,1.9,0.8,25.5,15.2,,-0.5,0.2,-0.3,-0.029,,-4.4,-2.0,-6.4,-0.5
14,Charles Shackleford,28,21,239,16.6,.637,.000,.308,8.3,25.9,17.2,6.2,1.8,1.9,9.8,15.6,,0.5,0.3,0.8,.160,,-1.2,-0.4,-1.6,0.0
15,Mike Brown,31,27,213,1.8,.337,.025,.675,5.2,20.5,13.0,7.1,1.7,0.0,23.6,14.6,,-0.6,0.2,-0.4,-0.097,,-9.2,-0.7,-9.9,-0.4
16,Andres Guibert,26,17,167,8.3,.406,.085,.404,11.9,21.1,16.5,9.8,2.5,0.4,17.8,18.4,,-0.2,0.2,-0.1,-0.020,,-5.2,-0.3,-5.6,-0.1
17,Askia Jones,23,11,139,8.3,.441,.273,.364,5.4,4.4,4.9,19.3,2.3,0.0,15.0,19.7,,-0.1,0.0,-0.1,-0.021,,-2.9,-2.9,-5.9,-0.1
18,Micheal Williams,28,1,28,5.2,.484,.000,1.250,0.0,4.3,2.2,16.0,3.8,0.0,32.6,15.0,,-0.1,0.0,0.0,-0.057,,-7.5,-1.2,-8.7,0.0
