
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Steve Francis,25,81,81,3318,571,1312,.435,85,240,.354,486,1072,.453,.468,476,595,.800,159,340,499,502,141,41,299,251,1703
2,Cuttino Mobley,27,73,73,3044,463,1067,.434,112,318,.352,351,749,.469,.486,242,282,.858,70,233,303,208,95,36,166,185,1280
3,Yao Ming,22,82,72,2382,401,805,.498,1,2,.500,400,803,.498,.499,301,371,.811,196,479,675,137,31,147,173,230,1104
4,Eddie Griffin,20,77,66,1890,271,678,.400,64,192,.333,207,486,.426,.447,58,94,.617,138,323,461,86,52,111,76,136,664
5,James Posey,26,58,47,1646,188,428,.439,46,141,.326,142,287,.495,.493,119,144,.826,52,229,281,106,77,9,78,134,541
6,Glen Rice,35,62,26,1532,196,457,.429,101,254,.398,95,203,.468,.539,63,83,.759,28,126,154,65,23,5,55,99,556
7,Maurice Taylor,26,67,9,1377,231,535,.432,0,2,.000,231,533,.433,.432,100,138,.725,95,143,238,66,22,22,100,151,562
8,Moochie Norris,29,82,3,1375,134,330,.406,11,45,.244,123,285,.432,.423,78,114,.684,37,122,159,196,55,4,86,72,357
9,Kelvin Cato,28,73,5,1247,133,256,.520,0,4,.000,133,252,.528,.520,66,124,.532,132,296,428,20,38,85,56,176,332
10,Juaquin Hawkins,29,58,10,685,57,148,.385,10,24,.417,47,124,.379,.419,10,20,.500,16,62,78,47,29,6,29,57,134
11,Terence Morris,24,49,0,632,82,176,.466,7,32,.219,75,144,.521,.486,11,14,.786,40,88,128,25,8,17,29,35,182
12,Kenny Thomas,25,20,14,586,82,190,.432,0,0,,82,190,.432,.432,33,45,.733,45,92,137,39,16,6,40,49,197
13,Jason Collier,25,13,3,104,17,36,.472,0,0,,17,36,.472,.472,2,2,1.000,12,17,29,1,2,1,2,10,36
14,Bostjan Nachbar,22,14,1,77,11,31,.355,2,10,.200,9,21,.429,.387,5,10,.500,3,8,11,3,2,2,6,13,29
15,Tito Maddox,21,9,0,35,3,12,.250,0,3,.000,3,9,.333,.250,5,8,.625,1,6,7,5,3,1,3,4,11
,Team Totals,,82,,19930,2840,6461,.440,439,1267,.346,2401,5194,.462,.474,1569,2044,.768,1024,2564,3588,1506,594,493,1276,1602,7688
