
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Antawn Jamison,32,81,3096,20.6,.549,.221,.314,7.2,20.5,13.7,9.1,1.6,0.7,7.1,25.9,,6.6,1.6,8.1,.126,,2.8,-2.1,0.7,2.1
2,Caron Butler,28,67,2585,18.8,.552,.194,.371,5.2,13.8,9.4,19.7,2.2,0.6,14.3,25.9,,3.4,1.1,4.5,.083,,2.6,-0.8,1.8,2.5
3,Dominic McGuire,23,79,2072,10.8,.483,.012,.315,6.2,18.4,12.1,13.8,1.6,2.9,20.0,10.1,,0.5,1.3,1.7,.040,,-2.7,2.2,-0.5,0.8
4,Nick Young,23,82,1837,13.1,.530,.217,.255,1.9,7.8,4.8,9.0,1.1,0.9,9.9,23.1,,1.2,-0.1,1.2,.030,,-1.1,-3.8,-4.9,-1.3
5,Andray Blatche,22,71,1703,15.0,.508,.033,.257,8.5,17.9,13.0,11.8,1.6,3.5,14.3,21.9,,0.2,1.2,1.4,.039,,-1.9,0.4,-1.5,0.2
6,Mike James,33,53,1575,9.9,.487,.368,.164,1.7,7.8,4.7,19.2,1.4,0.3,14.8,17.8,,-0.1,0.0,-0.1,-0.003,,-1.2,-2.7,-3.8,-0.7
7,Darius Songaila,30,77,1521,13.9,.570,.002,.197,5.6,12.1,8.8,10.3,2.2,1.1,13.0,17.1,,1.8,0.7,2.4,.076,,-0.8,-0.7,-1.5,0.2
8,JaVale McGee,21,75,1143,17.0,.534,.000,.419,12.0,18.4,15.1,3.4,1.5,5.4,11.7,20.7,,1.1,0.9,2.0,.084,,-2.5,-0.6,-3.1,-0.3
9,Javaris Crittenton,21,56,1130,10.3,.488,.052,.300,5.4,11.4,8.3,19.7,1.8,0.4,20.5,15.5,,-0.3,0.3,0.0,.000,,-2.6,-1.0,-3.6,-0.5
10,DeShawn Stevenson,27,32,886,6.9,.410,.558,.260,1.4,8.9,5.0,16.3,1.3,0.2,11.1,14.9,,-0.6,0.0,-0.6,-0.032,,-2.2,-2.5,-4.7,-0.6
11,Juan Dixon,30,50,816,9.3,.478,.293,.152,1.1,8.7,4.8,22.7,2.3,0.6,20.4,19.1,,-0.8,0.2,-0.5,-0.031,,-3.2,-2.4,-5.6,-0.8
12,Etan Thomas,30,26,306,10.1,.525,.000,.348,9.3,16.2,12.7,3.0,0.5,4.8,19.1,14.0,,0.0,0.1,0.1,.018,,-4.7,-0.5,-5.2,-0.3
13,Antonio Daniels,33,13,288,10.8,.554,.244,.733,0.0,9.2,4.5,23.4,1.3,0.0,17.9,11.5,,0.3,0.0,0.3,.053,,-2.1,-3.1,-5.2,-0.2
14,Oleksiy Pecherov,23,32,277,14.5,.510,.426,.287,14.4,17.9,16.1,1.2,1.1,0.9,8.1,20.3,,0.4,0.1,0.5,.080,,-0.8,-5.8,-6.6,-0.3
15,Dee Brown,24,17,233,7.8,.452,.455,.068,3.4,10.9,7.1,20.6,2.3,0.0,23.6,11.6,,-0.1,0.1,0.0,-0.006,,-2.9,-1.3,-4.2,-0.1
16,Brendan Haywood,29,6,175,14.9,.490,.000,.420,8.5,21.4,14.8,7.3,1.2,7.0,13.2,17.7,,0.0,0.2,0.2,.041,,-3.8,2.1,-1.7,0.0
17,Gilbert Arenas,27,2,63,18.9,.433,.304,.696,1.8,15.3,8.4,47.8,0.0,1.3,3.2,22.4,,0.2,0.0,0.2,.115,,2.5,-4.1,-1.7,0.0
