
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Bob Love,31,82,3292,13.7,.463,,.225,5.7,9.9,7.7,6.5,1.2,0.5,,,,1.9,3.9,5.8,.084,,-1.5,-1.0,-2.5,-0.4
2,Norm Van Lier,26,80,2863,15.5,.470,,.352,4.1,9.7,6.8,28.0,2.6,0.1,,,,0.8,4.4,5.2,.087,,1.6,1.4,3.0,3.6
3,Jerry Sloan,31,77,2860,12.6,.489,,.296,5.4,15.0,10.1,7.6,2.9,0.2,,,,1.5,5.2,6.8,.114,,-1.3,2.7,1.4,2.5
4,Chet Walker,33,82,2661,18.5,.566,,.426,5.0,10.9,7.9,12.2,1.2,0.1,,,,7.4,3.2,10.6,.191,,3.1,-0.6,2.5,3.0
5,Clifford Ray,25,80,2632,15.7,.534,,.325,11.0,27.7,19.2,13.1,1.0,3.6,,,,2.5,5.7,8.2,.150,,-0.1,4.8,4.6,4.4
6,Bob Weiss,31,79,1708,15.4,.523,,.301,1.9,4.4,3.1,26.2,2.8,0.4,,,,2.0,2.4,4.4,.124,,0.6,-0.4,0.1,0.9
7,Howard Porter,25,73,1229,15.4,.483,,.175,7.1,17.1,12.0,4.4,0.9,1.7,,,,0.8,1.9,2.7,.104,,-2.8,-2.0,-4.8,-0.9
8,Dennis Awtrey,25,68,756,11.4,.560,,.764,6.6,17.4,11.9,15.2,1.3,1.0,,,,0.2,1.2,1.4,.091,,-1.5,1.8,0.3,0.4
9,Rick Adelman,27,55,618,10.0,.447,,.447,2.6,9.0,5.8,12.4,2.7,0.1,,,,-0.3,0.9,0.7,.053,,-3.8,0.8,-3.0,-0.2
10,Tom Boerwinkle,28,46,602,15.4,.543,,.504,9.0,28.0,18.3,21.2,1.2,1.6,,,,0.5,1.2,1.7,.134,,-0.4,3.2,2.9,0.7
11,Rowland Garrett,23,41,373,9.2,.396,,.174,8.5,11.0,9.7,4.5,0.6,1.3,,,,-0.5,0.4,-0.1,-0.011,,-5.8,-2.7,-8.4,-0.6
12,John Hummer,25,18,186,10.3,.514,,.609,7.1,13.6,10.3,9.9,0.7,0.3,,,,0.0,0.2,0.3,.066,,-2.4,-0.5,-2.8,0.0
