
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Luke Ridnour,31,82,82,2474,7.7,16.9,.453,1.4,4.4,.311,6.3,12.5,.503,2.9,3.4,.848,0.9,3.4,4.3,6.5,1.7,0.3,2.7,3.9,19.6,,107,108
2,Andrei Kirilenko,31,64,64,2034,7.2,14.2,.507,0.9,3.1,.292,6.3,11.2,.566,4.8,6.4,.752,2.6,6.6,9.2,4.5,2.4,1.6,3.0,2.1,20.1,,113,104
3,Dante Cunningham,25,80,9,2010,8.1,17.3,.468,0.0,0.2,.000,8.1,17.1,.472,1.7,2.6,.650,3.7,6.8,10.5,1.7,2.2,1.0,1.4,3.9,17.9,,103,105
4,Nikola Pekovic,27,62,62,1959,10.2,19.6,.520,0.0,0.0,,10.2,19.6,.520,6.4,8.6,.744,6.1,8.3,14.4,1.4,1.1,1.3,2.7,3.8,26.7,,115,106
5,Derrick Williams,21,78,56,1916,9.1,21.2,.430,1.8,5.3,.332,7.4,15.9,.463,5.2,7.3,.706,2.6,9.0,11.6,1.2,1.2,1.0,2.7,3.4,25.2,,101,105
6,Alexey Shved,24,77,16,1840,6.6,17.8,.372,2.4,8.1,.295,4.2,9.8,.435,3.0,4.2,.720,1.2,3.8,4.9,8.0,1.5,0.8,4.1,3.3,18.7,,95,108
7,J.J. Barea,28,74,2,1713,9.5,22.9,.417,2.9,8.5,.346,6.6,14.4,.458,3.2,4.0,.784,1.0,5.2,6.2,8.9,1.0,0.0,4.4,4.0,25.2,,101,109
8,Ricky Rubio,22,57,47,1691,5.7,15.7,.360,0.8,2.8,.293,4.8,12.9,.374,6.5,8.1,.799,1.3,5.7,7.0,12.8,4.2,0.2,5.3,4.4,18.6,,99,102
9,Greg Stiemsma,27,76,19,1209,5.4,11.9,.457,0.0,0.0,,5.4,11.9,.457,2.3,3.0,.768,2.6,8.6,11.2,1.3,1.9,3.8,2.5,7.9,13.1,,95,101
10,Mickael Gelabale,29,36,13,644,5.8,11.2,.518,1.3,4.2,.308,4.5,7.0,.644,1.7,1.9,.875,2.6,5.4,7.9,2.1,1.3,0.3,1.3,3.8,14.5,,121,108
11,Kevin Love,24,18,18,618,8.8,24.9,.352,1.7,7.7,.217,7.1,17.2,.413,8.4,11.9,.704,5.4,15.7,21.1,3.5,1.1,0.8,3.3,2.8,27.6,,99,102
12,Chase Budinger,24,23,1,508,8.0,19.4,.414,2.6,8.2,.321,5.4,11.2,.482,3.3,4.3,.762,1.5,5.7,7.2,2.5,1.4,0.7,2.3,3.0,22.0,,102,107
13,Malcolm Lee,22,16,12,289,5.2,13.6,.382,1.4,4.3,.333,3.8,9.3,.404,2.1,3.6,.600,2.7,4.3,7.0,3.6,2.1,1.1,1.8,5.4,14.0,,100,106
14,Chris Johnson,27,30,0,284,8.7,13.7,.640,0.0,0.0,,8.7,13.7,.640,3.8,6.2,.618,3.6,7.3,10.9,1.5,1.3,5.1,2.4,8.9,21.3,,119,101
15,Josh Howard,32,11,4,207,7.7,19.2,.403,1.2,4.0,.313,6.5,15.2,.426,1.7,3.0,.583,2.2,6.7,9.0,1.0,2.5,0.7,2.5,4.5,18.5,,88,104
16,Lou Amundson,30,20,0,161,4.5,12.2,.368,0.0,0.0,,4.5,12.2,.368,1.3,6.4,.200,7.4,7.7,15.1,1.0,2.2,1.9,3.5,8.3,10.3,,77,103
17,Brandon Roy,28,5,5,122,4.7,14.8,.314,0.0,3.8,.000,4.7,11.0,.423,3.0,4.2,.700,1.3,4.7,5.9,9.7,1.3,0.0,3.0,2.1,12.3,,88,109
18,Lazar Hayward,26,4,0,31,3.3,16.7,.200,0.0,6.7,.000,3.3,10.0,.333,10.0,10.0,1.000,0.0,6.7,6.7,5.0,3.3,0.0,0.0,5.0,16.7,,102,103
19,Will Conroy,30,4,0,20,0.0,23.3,.000,0.0,7.8,.000,0.0,15.5,.000,2.6,5.2,.500,2.6,0.0,2.6,0.0,0.0,0.0,0.0,2.6,2.6,,21,115
