
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Geoff Petrie,22,82,3032,17.2,.499,,.339,,,4.0,18.8,,,,,,4.1,2.1,6.2,.099,,,,,
2,Leroy Ellis,30,74,2581,15.6,.487,,.238,,,15.3,12.1,,,,,,1.7,3.0,4.7,.087,,,,,
3,Jim Barnett,26,78,2371,17.0,.495,,.313,,,6.9,19.3,,,,,,2.7,2.0,4.7,.094,,,,,
4,Rick Adelman,24,81,2303,13.4,.484,,.412,,,5.3,21.2,,,,,,1.5,1.9,3.4,.071,,,,,
5,Stan McKenzie,26,82,2290,13.8,.524,,.439,,,5.9,13.4,,,,,,3.6,1.7,5.3,.111,,,,,
6,Dale Schlueter,25,80,1823,14.0,.527,,.414,,,15.0,13.2,,,,,,2.3,2.2,4.4,.116,,,,,
7,Shaler Halimon,25,79,1629,12.2,.418,,.208,,,11.1,17.1,,,,,,-1.9,1.7,-0.2,-0.005,,,,,
8,Ed Manning,27,79,1558,10.8,.468,,.166,,,11.5,9.1,,,,,,0.2,1.5,1.7,.051,,,,,
9,Gary Gregor,25,44,1153,11.4,.457,,.211,,,12.6,9.0,,,,,,-0.1,1.1,1.1,.044,,,,,
10,Ron Knight,23,52,662,9.0,.440,,.165,,,11.0,9.5,,,,,,-0.3,0.6,0.3,.024,,,,,
11,Walt Gilmore,23,27,261,6.4,.443,,.481,,,12.2,5.4,,,,,,-0.1,0.2,0.2,.033,,,,,
12,Claude English,24,18,70,3.8,.299,,.167,,,12.4,10.9,,,,,,-0.4,0.1,-0.3,-0.215,,,,,
13,Dorie Murrey,27,2,20,16.3,.507,,1.833,,,15.2,5.6,,,,,,0.0,0.0,0.0,.118,,,,,
14,Bill Stricker,23,1,2,45.1,.667,,.000,,,0.0,0.0,,,,,,0.0,0.0,0.0,.770,,,,,
