
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Joe Johnson,31,72,72,36.7,6.2,14.6,.423,2.1,5.5,.375,4.1,9.1,.452,.493,1.8,2.2,.820,0.7,2.3,3.0,3.5,0.7,0.2,1.7,1.4,16.3
2,Deron Williams,28,78,78,36.4,6.3,14.4,.440,2.2,5.7,.378,4.2,8.7,.482,.516,4.1,4.7,.859,0.4,2.6,3.0,7.7,1.0,0.4,2.8,2.5,18.9
3,Brook Lopez,24,74,74,30.4,7.7,14.8,.521,0.0,0.0,.000,7.7,14.8,.522,.521,4.0,5.3,.758,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4
4,Gerald Wallace,30,69,68,30.1,2.6,6.6,.397,0.7,2.4,.282,2.0,4.3,.461,.448,1.8,2.8,.637,1.0,3.6,4.6,2.6,1.4,0.7,1.6,1.7,7.7
5,Reggie Evans,32,80,56,24.6,1.6,3.3,.479,0.0,0.0,,1.6,3.3,.479,.479,1.4,2.8,.509,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,4.5
6,Keith Bogans,32,74,23,19.0,1.5,3.8,.380,1.1,3.3,.343,0.3,0.5,.615,.528,0.1,0.2,.647,0.2,1.4,1.6,1.0,0.4,0.1,0.7,1.5,4.2
7,Andray Blatche,26,82,8,19.0,4.2,8.2,.512,0.0,0.3,.136,4.2,8.0,.524,.514,1.8,2.6,.685,2.0,3.1,5.1,1.0,1.0,0.7,1.5,2.0,10.3
8,C.J. Watson,28,80,8,19.0,2.4,5.7,.418,1.1,2.7,.411,1.3,3.1,.424,.514,0.9,1.1,.780,0.5,1.3,1.8,2.0,0.8,0.2,0.9,1.5,6.8
9,Kris Humphries,27,65,21,18.3,2.1,4.8,.448,0.0,0.0,.000,2.1,4.7,.451,.448,1.5,1.9,.789,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2.0,5.8
10,Jerry Stackhouse,38,37,0,14.7,1.8,4.6,.384,0.8,2.4,.337,1.0,2.2,.434,.471,0.5,0.6,.870,0.1,0.8,0.9,0.9,0.2,0.1,0.6,0.8,4.9
11,MarShon Brooks,24,73,2,12.5,2.1,4.6,.463,0.2,0.8,.273,1.9,3.8,.500,.485,0.9,1.3,.734,0.4,1.0,1.4,1.0,0.5,0.2,0.9,1.3,5.4
12,Mirza Teletovic,27,53,0,9.4,1.3,3.5,.384,0.7,2.0,.343,0.6,1.5,.442,.484,0.2,0.2,.818,0.6,1.2,1.8,0.4,0.2,0.2,0.4,1.0,3.5
13,Kris Joseph,24,4,0,7.5,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,.000,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.8,0.0,0.0,0.3,0.5
14,Josh Childress,29,14,0,7.1,0.4,1.5,.286,0.1,0.2,.333,0.4,1.3,.278,.310,0.1,0.1,.500,0.4,0.6,1.1,0.4,0.1,0.1,0.0,0.2,1.0
15,Tyshawn Taylor,22,38,0,5.8,0.8,2.3,.368,0.2,0.3,.462,0.7,1.9,.351,.402,0.4,0.7,.556,0.1,0.4,0.5,0.6,0.3,0.0,0.7,0.7,2.2
16,Tornike Shengelia,21,19,0,4.9,0.5,1.2,.435,0.1,0.1,.500,0.5,1.1,.429,.457,0.5,0.8,.563,0.5,0.7,1.2,0.2,0.2,0.1,0.6,0.6,1.6
17,Damion James,25,2,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
