
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Ben Wallace,27,80,80,36.5,3.2,6.0,.531,0.0,0.0,.000,3.2,6.0,.535,.531,1.2,2.9,.423,4.0,9.0,13.0,1.4,1.7,3.5,0.9,2.2,7.6
2,Clifford Robinson,35,80,80,35.7,5.7,13.4,.425,1.4,3.8,.378,4.2,9.6,.443,.478,1.8,2.6,.694,1.0,3.8,4.8,2.5,1.1,1.2,1.9,3.0,14.6
3,Jerry Stackhouse,27,76,76,35.3,6.9,17.4,.397,1.1,3.9,.287,5.8,13.4,.430,.430,6.5,7.6,.858,1.0,3.1,4.1,5.3,1.0,0.5,3.5,2.1,21.4
4,Chucky Atkins,27,79,62,28.9,4.7,10.0,.466,1.7,4.3,.411,2.9,5.7,.507,.553,1.1,1.5,.692,0.4,1.6,2.0,3.3,0.9,0.1,1.6,2.2,12.1
5,Jon Barry,32,82,6,24.2,3.1,6.4,.489,1.5,3.1,.469,1.6,3.2,.508,.604,1.3,1.4,.931,0.5,2.3,2.9,3.3,1.1,0.2,1.4,1.6,9.0
6,Michael Curry,33,82,75,23.3,1.5,3.4,.453,0.1,0.3,.269,1.4,3.0,.472,.466,0.9,1.1,.791,0.2,1.9,2.0,1.5,0.6,0.1,0.7,2.5,4.0
7,Corliss Williamson,28,78,7,21.8,5.3,10.3,.510,0.0,0.1,.200,5.3,10.3,.512,.511,3.1,3.8,.805,1.5,2.6,4.1,1.2,0.6,0.3,1.8,2.9,13.6
8,Dana Barros,34,29,20,20.1,2.6,6.6,.385,0.8,2.4,.338,1.7,4.2,.413,.448,0.7,0.9,.778,0.0,1.9,2.0,2.7,0.5,0.1,1.1,1.3,6.7
9,Damon Jones,25,67,0,16.2,1.7,4.2,.401,1.0,2.8,.371,0.7,1.5,.459,.523,0.6,0.9,.729,0.2,1.3,1.5,2.1,0.3,0.0,0.9,1.2,5.1
10,Zeljko Rebraca,29,74,4,15.9,2.6,5.1,.505,0.0,0.0,,2.6,5.1,.505,.505,1.8,2.4,.771,1.1,2.8,3.9,0.5,0.4,1.0,1.1,2.6,6.9
11,Rodney White,21,16,0,8.1,1.3,3.8,.350,0.1,0.6,.222,1.2,3.2,.373,.367,0.8,0.9,.857,0.1,1.0,1.1,0.8,0.6,0.1,0.9,0.4,3.5
12,Mikki Moore,26,30,0,7.2,1.0,2.0,.475,0.0,0.1,.500,0.9,2.0,.475,.484,0.7,0.9,.769,0.7,1.0,1.8,0.4,0.2,0.3,0.5,1.2,2.6
13,Victor Alexander,32,15,0,6.5,1.2,3.4,.353,0.0,0.1,.000,1.2,3.3,.367,.353,0.3,0.5,.500,0.5,1.5,1.9,0.4,0.0,0.1,0.3,0.4,2.7
14,Ratko Varda,22,1,0,6.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,1.0,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0
15,Brian Cardinal,24,8,0,5.4,0.8,1.6,.462,0.4,0.9,.429,0.4,0.8,.500,.577,0.3,0.3,1.000,0.3,0.5,0.8,0.3,0.1,0.0,0.0,0.6,2.1
