
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Allen Iverson,25,71,71,42.0,10.7,25.5,.420,1.4,4.3,.320,9.4,21.2,.441,.447,8.2,10.1,.814,0.7,3.1,3.8,4.6,2.5,0.3,3.3,2.1,31.1
2,Theo Ratliff,27,50,50,36.0,4.6,9.1,.499,0.0,0.0,,4.6,9.1,.499,.499,3.3,4.3,.760,2.5,5.8,8.3,1.2,0.6,3.7,2.5,3.3,12.4
3,Eric Snow,27,50,50,34.8,3.6,8.7,.418,0.1,0.4,.263,3.5,8.3,.425,.424,2.4,3.1,.792,0.5,2.8,3.3,7.4,1.5,0.1,2.5,2.5,9.8
4,Dikembe Mutombo,34,26,26,33.7,3.8,7.8,.495,0.0,0.0,,3.8,7.8,.495,.495,4.0,5.3,.759,4.6,7.8,12.4,0.8,0.3,2.5,2.0,2.5,11.7
5,George Lynch,30,82,80,32.3,3.3,7.5,.445,0.2,0.7,.263,3.2,6.8,.463,.457,1.5,2.1,.719,2.4,4.8,7.2,1.7,1.2,0.4,1.3,2.7,8.4
6,Aaron McKie,28,76,33,31.5,4.4,9.4,.473,0.7,2.2,.312,3.8,7.2,.524,.511,2.0,2.6,.768,0.4,3.7,4.1,5.0,1.4,0.1,2.7,2.3,11.6
7,Tyrone Hill,32,76,75,31.1,3.7,7.7,.474,0.0,0.0,.000,3.7,7.7,.474,.474,2.3,3.6,.630,3.1,5.9,9.0,0.6,0.5,0.4,1.7,3.2,9.6
8,Toni Kukoc,32,48,5,20.4,3.1,6.9,.458,0.7,1.6,.410,2.5,5.3,.472,.506,1.1,1.8,.591,1.0,2.4,3.4,1.9,0.7,0.1,1.3,1.3,8.0
9,Vernon Maxwell,35,24,6,15.6,1.8,5.2,.336,0.9,2.7,.328,0.9,2.5,.344,.420,0.6,0.9,.682,0.1,1.4,1.5,1.2,0.5,0.0,0.8,1.4,5.0
10,Matt Geiger,31,35,4,15.5,2.5,6.4,.393,0.0,0.1,.000,2.5,6.3,.396,.393,1.1,1.5,.685,1.4,2.5,4.0,0.4,0.3,0.2,0.7,2.1,6.1
11,Roshown McLeod,25,1,0,15.0,1.0,2.0,.500,0.0,1.0,.000,1.0,1.0,1.000,.500,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
12,Kevin Ollie,28,51,4,15.0,1.4,3.2,.430,0.0,0.1,.333,1.4,3.2,.432,.433,1.0,1.4,.729,0.3,1.2,1.4,2.4,0.5,0.0,0.8,1.4,3.8
13,Jumaine Jones,21,65,0,13.3,1.9,4.2,.444,0.3,0.9,.333,1.6,3.3,.474,.480,0.6,0.8,.755,1.0,1.9,2.9,0.5,0.5,0.2,0.6,1.0,4.7
14,Rodney Buford,23,47,0,12.2,2.2,5.1,.432,0.3,0.8,.421,1.9,4.3,.433,.465,0.5,0.6,.828,0.3,1.2,1.6,0.4,0.4,0.1,0.6,1.4,5.3
15,Todd MacCulloch,25,63,3,9.5,1.7,2.9,.589,0.0,0.0,,1.7,2.9,.589,.589,0.7,1.0,.636,1.1,1.6,2.7,0.2,0.1,0.3,0.4,1.5,4.1
16,Nazr Mohammed,23,30,3,6.5,1.4,2.9,.466,0.0,0.0,,1.4,2.9,.466,.466,0.5,0.9,.500,0.6,1.2,1.8,0.1,0.2,0.2,0.3,1.3,3.2
17,Raja Bell,24,5,0,6.0,0.4,1.4,.286,0.2,0.6,.333,0.2,0.8,.250,.357,0.0,0.0,,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.2,1.0
18,Pepe Sanchez,23,24,0,4.8,0.4,0.9,.429,0.0,0.0,.000,0.4,0.8,.450,.429,0.1,0.1,1.000,0.1,0.5,0.6,1.5,0.4,0.0,0.1,0.8,0.8
19,Anthony Miller,29,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
