
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jalen Rose,30,82,82,3351,642,1583,.406,133,359,.370,509,1224,.416,.448,399,467,.854,68,283,351,395,72,23,285,271,1816
2,Donyell Marshall,29,78,53,2378,421,918,.459,33,87,.379,388,831,.467,.477,167,221,.756,234,465,699,137,95,85,135,234,1042
3,Trenton Hassell,23,82,53,1999,144,392,.367,13,40,.325,131,352,.372,.384,41,55,.745,37,218,255,151,45,61,83,197,342
4,Jamal Crawford,22,80,31,1992,334,808,.413,86,242,.355,248,566,.438,.467,104,129,.806,21,164,185,334,77,25,134,126,858
5,Jay Williams,21,75,54,1961,273,685,.399,65,202,.322,208,483,.431,.446,103,161,.640,27,168,195,350,86,17,171,179,714
6,Tyson Chandler,20,75,68,1827,257,484,.531,0,0,,257,484,.531,.531,177,291,.608,169,345,514,76,37,106,135,220,691
7,Eddy Curry,20,81,48,1571,335,573,.585,0,0,,335,573,.585,.585,179,287,.624,116,237,353,37,18,62,137,226,849
8,Eddie Robinson,26,64,18,1355,155,315,.492,3,14,.214,152,301,.505,.497,51,63,.810,76,124,200,66,62,13,52,120,364
9,Corie Blount,34,50,3,836,65,134,.485,0,0,,65,134,.485,.485,20,35,.571,68,137,205,50,33,19,43,121,150
10,Marcus Fizer,24,38,0,809,178,383,.465,1,6,.167,177,377,.469,.466,88,134,.657,80,136,216,48,14,17,57,89,445
11,Fred Hoiberg,30,63,0,784,49,126,.389,5,21,.238,44,105,.419,.409,41,50,.820,11,126,137,70,40,5,25,59,144
12,Lonny Baxter,24,55,0,682,96,206,.466,0,2,.000,96,204,.471,.466,70,103,.680,65,100,165,16,9,22,46,135,262
13,Rick Brunson,30,17,0,196,23,50,.460,4,6,.667,19,44,.432,.500,10,12,.833,4,15,19,36,10,3,17,20,60
14,Roger Mason,22,17,0,113,11,31,.355,6,18,.333,5,13,.385,.452,2,2,1.000,2,10,12,12,4,0,5,20,30
15,Dalibor Bagaric,22,10,0,76,8,26,.308,0,0,,8,26,.308,.308,3,4,.750,7,13,20,4,3,3,5,11,19
,Team Totals,,82,,19930,2991,6714,.445,349,997,.350,2642,5717,.462,.471,1455,2014,.722,985,2541,3526,1782,605,461,1388,2028,7786
