
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Walter Davis,32,79,79,2646,779,1515,.514,21,81,.259,758,1434,.529,.521,288,334,.862,90,154,244,364,96,5,226,184,1867
2,Jay Humphries,24,82,82,2579,359,753,.477,5,27,.185,354,726,.488,.480,200,260,.769,62,198,260,632,112,9,195,239,923
3,Larry Nance,27,69,67,2569,585,1062,.551,1,5,.200,584,1057,.553,.551,381,493,.773,188,411,599,233,86,148,149,223,1552
4,Ed Pinckney,23,80,65,2250,290,497,.584,0,2,.000,290,495,.586,.584,257,348,.739,179,401,580,116,86,54,135,196,837
5,Alvan Adams,32,68,40,1690,311,618,.503,0,1,.000,311,617,.504,.503,134,170,.788,91,247,338,223,62,37,139,207,756
6,Mike Sanders,26,82,4,1655,357,722,.494,2,17,.118,355,705,.504,.496,143,183,.781,101,170,271,126,61,23,105,210,859
7,Jeff Hornacek,23,80,3,1561,159,350,.454,12,43,.279,147,307,.479,.471,94,121,.777,41,143,184,361,70,5,153,130,424
8,Kenny Gattison,22,77,14,1104,148,311,.476,0,3,.000,148,308,.481,.476,108,171,.632,87,183,270,36,24,33,88,178,404
9,William Bedford,23,50,18,979,142,358,.397,0,1,.000,142,357,.398,.397,50,86,.581,79,167,246,57,18,37,85,125,334
10,Grant Gondrezick,24,64,1,836,135,300,.450,4,17,.235,131,283,.463,.457,75,107,.701,47,63,110,81,25,4,56,91,349
11,Rafael Addison,22,62,12,711,146,331,.441,16,50,.320,130,281,.463,.465,51,64,.797,41,65,106,45,27,7,54,75,359
12,Nick Vanos,23,57,14,640,65,158,.411,0,2,.000,65,156,.417,.411,38,59,.644,67,113,180,43,19,23,48,94,168
13,Bernard Thompson,24,24,2,331,42,105,.400,0,3,.000,42,102,.412,.400,27,33,.818,20,11,31,18,11,5,16,53,111
14,James Edwards,31,14,9,304,57,110,.518,0,0,,57,110,.518,.518,54,70,.771,20,40,60,19,6,7,15,42,168
,Team Totals,,82,,19855,3575,7190,.497,61,252,.242,3514,6938,.506,.501,1900,2499,.760,1113,2366,3479,2354,703,397,1498,2047,9111
