
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Dirk Nowitzki,25,77,2915,22.5,.561,.221,.323,3.3,22.2,12.5,11.3,1.6,2.6,8.3,24.5,,9.0,2.5,11.5,.190,,3.5,0.0,3.4,4.0
2,Antoine Walker,27,82,2840,15.8,.475,.270,.165,7.4,19.1,13.1,19.4,1.2,1.7,14.3,21.8,,2.4,1.5,3.9,.066,,1.4,0.3,1.7,2.6
3,Michael Finley,30,72,2778,17.8,.539,.319,.167,3.0,9.9,6.4,11.7,1.6,1.0,6.3,20.9,,7.0,0.5,7.6,.131,,3.8,-1.5,2.3,3.0
4,Steve Nash,29,78,2612,20.5,.590,.304,.297,2.4,7.4,4.8,38.3,1.3,0.2,17.9,19.5,,8.9,-0.1,8.8,.162,,4.7,-3.7,1.0,2.0
5,Antawn Jamison,27,82,2376,21.2,.581,.044,.322,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,,8.1,1.0,9.0,.183,,3.4,-1.9,1.4,2.1
6,Josh Howard,23,67,1589,15.7,.485,.124,.259,9.9,15.4,12.6,8.8,2.2,2.5,10.2,18.2,,2.3,1.2,3.5,.104,,0.6,0.5,1.2,1.3
7,Marquis Daniels,23,56,1039,20.1,.536,.088,.190,6.7,8.6,7.6,17.4,2.6,0.9,9.0,20.6,,2.7,0.4,3.2,.146,,2.9,-1.1,1.8,1.0
8,Shawn Bradley,31,66,773,15.6,.523,.005,.261,9.9,14.6,12.2,3.6,2.2,7.1,7.5,12.8,,1.5,0.9,2.3,.145,,-0.6,2.7,2.2,0.8
9,Travis Best,31,61,762,10.1,.445,.116,.267,2.4,7.5,4.9,19.5,2.1,0.4,14.7,12.9,,0.5,0.2,0.7,.044,,-1.8,-1.6,-3.4,-0.3
10,Eduardo Najera,27,58,720,11.5,.483,.025,.284,9.9,13.8,11.8,4.7,2.5,2.0,13.7,12.8,,0.6,0.5,1.1,.074,,-1.3,0.5,-0.8,0.2
11,Danny Fortson,27,56,625,15.9,.605,.000,.662,19.3,24.3,21.8,2.0,1.0,1.3,17.1,15.2,,1.9,0.4,2.3,.177,,0.3,-3.1,-2.8,-0.1
12,Tony Delk,30,33,509,13.2,.484,.359,.239,3.3,9.4,6.3,7.8,2.7,1.0,7.7,19.0,,0.6,0.3,0.8,.080,,0.3,-1.6,-1.3,0.1
13,Scott Williams,35,27,260,9.3,.444,.012,.165,6.1,19.3,12.6,6.1,1.0,2.6,9.9,17.0,,0.0,0.2,0.2,.033,,-3.8,-1.1,-4.9,-0.2
14,Mamadou N'Diaye,28,3,7,-8.1,.000,.000,.000,0.0,16.0,7.8,0.0,0.0,10.6,50.0,12.5,,-0.1,0.0,0.0,-0.306,,-16.9,3.0,-13.9,0.0
