
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Rafer Alston,30,82,82,37.1,4.7,12.4,.375,2.3,6.5,.363,2.3,6.0,.389,.470,1.6,2.2,.734,0.4,3.1,3.4,5.4,1.6,0.1,2.1,2.4,13.3
2,Shane Battier,28,82,82,36.4,3.6,8.0,.446,1.9,4.5,.421,1.6,3.4,.480,.567,1.1,1.4,.779,0.8,3.3,4.1,2.1,1.0,0.7,0.9,2.3,10.1
3,Tracy McGrady,27,71,71,35.8,9.0,20.8,.431,1.8,5.4,.331,7.2,15.5,.466,.474,4.9,6.9,.707,0.8,4.5,5.3,6.5,1.3,0.5,3.0,1.9,24.6
4,Yao Ming,26,48,48,33.8,8.8,17.1,.516,0.0,0.0,.000,8.8,17.0,.518,.516,7.4,8.6,.862,2.1,7.3,9.4,2.0,0.4,2.0,3.5,3.3,25.0
5,Luther Head,24,80,10,27.6,3.8,8.8,.437,2.2,5.0,.441,1.6,3.7,.431,.564,1.0,1.3,.790,0.4,2.8,3.2,2.4,1.0,0.1,1.7,1.7,10.9
6,Juwan Howard,33,80,38,26.5,3.9,8.3,.465,0.0,0.0,,3.9,8.3,.465,.465,1.9,2.4,.824,1.7,4.2,5.9,1.6,0.4,0.1,1.4,2.6,9.7
7,Chuck Hayes,23,78,43,22.0,2.5,4.3,.573,0.0,0.0,,2.5,4.3,.573,.573,0.7,1.1,.618,2.6,4.1,6.7,0.6,0.9,0.2,0.8,3.6,5.6
8,Bonzi Wells,30,28,1,21.1,3.0,7.4,.411,0.0,0.3,.143,3.0,7.1,.420,.413,1.6,2.9,.561,0.9,3.4,4.3,1.1,0.9,0.5,2.0,2.2,7.8
9,Dikembe Mutombo,40,75,33,17.2,1.1,2.0,.556,0.0,0.0,,1.1,2.0,.556,.556,0.8,1.2,.690,2.2,4.3,6.5,0.2,0.3,1.0,0.5,2.1,3.1
10,Kirk Snyder,23,39,1,14.4,1.7,3.7,.452,0.3,1.1,.250,1.4,2.6,.539,.490,1.3,1.9,.653,0.4,1.7,2.1,1.0,0.3,0.3,0.7,1.3,4.9
11,Jake Tsakalidis,27,13,0,10.2,0.7,1.7,.409,0.0,0.0,,0.7,1.7,.409,.409,0.9,1.2,.800,1.4,1.7,3.1,0.2,0.1,0.1,0.2,1.3,2.3
12,Vassilis Spanoulis,24,31,0,8.8,0.7,2.3,.319,0.2,0.9,.172,0.6,1.4,.419,.354,1.1,1.4,.810,0.2,0.5,0.7,0.9,0.2,0.0,0.9,1.1,2.7
13,Scott Padgett,30,24,0,8.3,0.6,2.0,.306,0.3,1.2,.276,0.3,0.8,.350,.388,0.3,0.5,.545,0.5,1.4,1.9,0.3,0.2,0.1,0.3,1.4,1.8
14,John Lucas III,24,47,0,8.1,1.3,3.3,.397,0.3,1.3,.254,1.0,2.1,.485,.446,0.3,0.4,.789,0.2,0.6,0.8,0.7,0.4,0.0,0.3,0.8,3.3
15,Steve Novak,23,35,1,5.5,0.5,1.4,.360,0.4,1.1,.333,0.1,0.3,.455,.490,0.1,0.1,1.000,0.1,0.6,0.7,0.2,0.1,0.0,0.1,0.6,1.5
