
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Cliff Robinson,23,73,70,2402,533,1185,.450,1,2,.500,532,1183,.450,.450,234,334,.701,156,597,753,185,51,32,187,195,1301
2,World B. Free,30,75,71,2375,626,1407,.445,22,69,.319,604,1338,.451,.453,395,504,.784,89,128,217,226,94,8,154,214,1669
3,Lonnie Shelton,28,79,78,2101,371,779,.476,1,5,.200,370,774,.478,.477,107,140,.764,140,241,381,179,76,55,165,279,850
4,Geoff Huston,26,77,56,2041,348,699,.498,2,11,.182,346,688,.503,.499,110,154,.714,32,64,96,413,38,1,145,126,808
5,Jeff Cook,27,81,21,1950,188,387,.486,1,2,.500,187,385,.486,.487,94,130,.723,174,310,484,123,68,47,91,282,471
6,Roy Hinson,22,80,61,1858,184,371,.496,0,0,,184,371,.496,.496,69,117,.590,175,324,499,69,31,145,109,306,437
7,Phil Hubbard,27,80,6,1799,321,628,.511,0,1,.000,321,627,.512,.511,221,299,.739,172,208,380,86,71,6,115,244,863
8,Paul Thompson,22,82,10,1731,309,662,.467,9,39,.231,300,623,.482,.474,115,149,.772,120,192,312,122,70,37,73,192,742
9,John Bagley,23,76,19,1712,257,607,.423,2,17,.118,255,590,.432,.425,157,198,.793,49,107,156,333,78,4,170,113,673
10,Ben Poquette,28,51,4,858,75,171,.439,1,5,.200,74,166,.446,.442,34,43,.791,57,125,182,49,20,33,28,114,185
11,Stewart Granger,22,56,13,738,97,226,.429,4,13,.308,93,213,.437,.438,53,70,.757,8,47,55,134,24,0,57,97,251
12,John Garris,24,33,1,267,52,102,.510,0,0,,52,102,.510,.510,27,34,.794,35,42,77,10,8,6,11,40,131
13,Geoff Crompton,28,7,0,23,1,8,.125,0,0,,1,8,.125,.125,3,6,.500,6,3,9,1,1,1,4,4,5
,Team Totals,,82,,19855,3362,7232,.465,43,164,.262,3319,7068,.470,.468,1619,2178,.743,1213,2388,3601,1930,630,375,1332,2206,8386
