
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Archie Clark,29,82,3245,17.7,.556,,.402,,,5.4,19.1,,,,,,8.3,3.1,11.4,.169,,,,,
2,Billy Cunningham,27,81,3090,20.5,.519,,.408,,,13.7,18.6,,,,,,5.8,4.2,10.0,.156,,,,,
3,Hal Greer,34,81,3060,13.8,.487,,.295,,,5.3,16.7,,,,,,2.3,2.7,5.1,.079,,,,,
4,Jim Washington,27,78,2501,14.3,.536,,.410,,,13.4,5.1,,,,,,3.9,2.8,6.7,.129,,,,,
5,Luke Jackson,29,79,1774,10.9,.432,,.357,,,14.4,10.4,,,,,,-0.9,2.3,1.4,.037,,,,,
6,Bailey Howell,34,82,1589,17.0,.532,,.459,,,12.4,10.2,,,,,,3.2,1.8,5.0,.152,,,,,
7,Dennis Awtrey,22,70,1292,13.5,.514,,.373,,,14.9,9.1,,,,,,1.4,1.7,3.1,.114,,,,,
8,Wali Jones,28,41,962,10.5,.449,,.242,,,3.0,18.0,,,,,,-0.2,0.8,0.5,.026,,,,,
9,Fred Foster,24,66,888,9.7,.447,,.286,,,7.4,9.2,,,,,,-0.3,0.8,0.5,.024,,,,,
10,Connie Dierking,34,53,714,12.6,.442,,.291,,,14.3,11.1,,,,,,-0.4,0.9,0.6,.038,,,,,
11,Freddie Crawford,29,36,449,10.3,.435,,.411,,,6.9,16.1,,,,,,-0.3,0.4,0.2,.019,,,,,
12,Bud Ogden,24,27,133,11.4,.426,,.394,,,6.7,17.4,,,,,,-0.1,0.1,0.0,-0.003,,,,,
13,Cliff Anderson,26,5,27,10.1,.385,,1.167,,,18.3,16.9,,,,,,0.0,0.0,0.0,.021,,,,,
14,Al Henry,21,6,26,10.2,.385,,1.167,,,19.0,0.0,,,,,,0.0,0.0,0.0,-0.007,,,,,
15,Matt Guokas,26,1,5,3.6,,,,,,9.0,0.0,,,,,,0.0,0.0,0.0,.037,,,,,
