
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Tayshaun Prince,28,82,3057,15.0,.516,.138,.238,4.9,13.7,9.2,13.8,0.8,1.3,8.2,19.2,,3.7,2.5,6.2,.098,,0.4,0.4,0.8,2.2
2,Rodney Stuckey,22,79,2517,14.8,.508,.085,.318,3.2,9.8,6.5,26.1,1.7,0.3,14.3,23.0,,1.7,2.2,3.8,.073,,0.0,-0.5,-0.5,1.0
3,Richard Hamilton,30,67,2279,16.9,.529,.182,.252,2.3,8.6,5.4,23.9,1.0,0.1,10.3,27.0,,3.1,1.4,4.5,.095,,2.1,-2.2,-0.1,1.1
4,Rasheed Wallace,34,66,2123,14.9,.520,.443,.140,3.1,24.6,13.7,7.1,1.6,3.1,7.2,18.5,,1.6,3.4,5.1,.114,,-0.3,1.7,1.4,1.8
5,Allen Iverson,33,54,1970,15.9,.502,.115,.406,1.6,8.4,5.0,23.0,2.4,0.2,12.7,25.9,,0.8,1.9,2.7,.065,,0.0,-0.5,-0.5,0.7
6,Antonio McDyess,34,62,1866,16.6,.529,.000,.164,11.6,27.2,19.3,7.3,1.2,2.1,8.3,15.7,,2.8,2.8,5.6,.144,,-0.7,1.8,1.1,1.5
7,Jason Maxiell,25,78,1408,15.8,.580,.003,.494,14.0,13.2,13.7,2.8,1.0,3.5,10.4,14.7,,2.6,1.5,4.1,.141,,-0.3,0.4,0.1,0.7
8,Arron Afflalo,23,74,1234,8.9,.548,.357,.237,2.8,10.1,6.4,5.5,1.3,0.8,11.5,14.5,,0.8,1.0,1.8,.069,,-1.7,-0.7,-2.4,-0.1
9,Kwame Brown,26,58,999,11.5,.546,.000,.722,10.7,24.0,17.2,4.9,1.3,1.9,18.3,13.0,,0.5,1.4,1.9,.093,,-3.1,1.2,-1.9,0.0
10,Amir Johnson,21,62,911,13.5,.608,.000,.215,13.1,17.2,15.1,3.4,1.2,5.1,15.6,11.1,,1.4,1.3,2.7,.142,,-1.3,2.5,1.1,0.7
11,Will Bynum,26,57,803,17.4,.520,.056,.348,2.8,8.4,5.5,35.3,2.3,0.2,16.2,27.9,,0.5,0.8,1.3,.078,,0.2,-1.9,-1.7,0.1
12,Walter Herrmann,29,59,630,11.4,.514,.580,.121,5.2,15.1,10.1,5.6,0.6,0.5,7.2,17.8,,0.5,0.5,1.0,.074,,-0.6,-2.6,-3.2,-0.2
13,Chauncey Billups,32,2,70,17.5,.492,.333,.476,1.7,15.5,8.5,33.0,2.4,1.1,13.6,20.0,,0.1,0.1,0.2,.124,,0.3,0.1,0.4,0.0
14,Walter Sharpe,22,8,20,4.8,.337,.182,.182,0.0,18.0,8.9,0.0,0.0,7.7,0.0,28.3,,-0.1,0.0,-0.1,-0.131,,-12.0,-4.5,-16.5,-0.1
15,Alex Acker,26,7,20,16.0,.379,.364,.182,0.0,12.0,5.9,9.1,5.5,3.9,0.0,28.3,,0.0,0.0,0.0,.009,,-3.2,1.0,-2.3,0.0
