
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Michael Jordan,39,82,3031,19.3,.491,.036,.212,2.8,16.7,9.7,21.1,2.2,1.0,9.4,28.7,,2.9,3.4,6.2,.099,,0.9,0.1,1.0,2.3
2,Jerry Stackhouse,28,70,2747,18.7,.528,.204,.431,2.6,8.5,5.6,21.7,1.3,0.8,11.9,27.9,,5.1,1.4,6.5,.114,,2.8,-2.1,0.7,1.9
3,Christian Laettner,33,76,2215,16.1,.545,.031,.279,6.1,20.8,13.4,17.8,2.0,1.4,13.1,14.2,,3.8,2.8,6.6,.143,,0.5,2.1,2.6,2.6
4,Larry Hughes,24,67,2137,15.5,.521,.107,.251,3.7,13.4,8.5,17.5,2.2,0.8,14.2,21.2,,1.6,2.1,3.7,.082,,0.2,0.2,0.4,1.3
5,Tyronn Lue,25,75,1986,12.9,.523,.307,.182,1.3,7.6,4.4,22.6,1.3,0.0,11.1,16.5,,2.8,0.9,3.7,.089,,0.6,-2.6,-1.9,0.0
6,Brendan Haywood,23,81,1930,13.5,.561,.000,.723,11.7,13.0,12.4,2.4,0.9,4.6,12.7,12.5,,3.1,1.9,5.0,.125,,-1.1,1.0,-0.1,0.9
7,Kwame Brown,20,80,1773,13.6,.496,.006,.432,8.5,19.9,14.2,5.6,1.5,3.4,15.5,18.8,,0.2,2.3,2.5,.069,,-3.4,0.7,-2.7,-0.3
8,Bryon Russell,32,70,1388,9.1,.468,.458,.225,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,,0.0,1.6,1.5,.052,,-1.8,0.6,-1.2,0.3
9,Juan Dixon,24,42,647,11.0,.464,.310,.170,2.4,10.8,6.6,11.3,2.2,0.3,12.6,24.3,,-0.5,0.5,0.1,.005,,-2.3,-2.4,-4.7,-0.4
10,Charles Oakley,39,42,514,8.3,.529,.000,.618,8.5,16.2,12.3,11.7,1.4,0.9,23.1,8.4,,0.5,0.5,0.9,.088,,-2.3,0.9,-1.3,0.1
11,Etan Thomas,24,38,513,15.8,.550,.000,.758,16.1,22.0,19.0,1.0,0.8,3.4,16.6,18.2,,0.7,0.6,1.3,.125,,-3.0,-2.6,-5.6,-0.5
12,Bobby Simmons,22,36,378,13.0,.471,.045,.313,10.3,13.8,12.0,8.9,1.4,0.6,5.9,16.9,,0.6,0.3,0.9,.111,,-1.1,-1.5,-2.6,-0.1
13,Jared Jeffries,21,20,292,11.1,.521,.095,.460,10.5,13.0,11.7,9.0,1.5,1.3,21.7,15.6,,0.1,0.2,0.3,.049,,-2.2,-0.2,-2.4,0.0
14,Jahidi White,26,16,230,14.8,.523,.000,.472,19.0,18.6,18.8,1.4,0.2,3.9,12.3,15.0,,0.4,0.2,0.6,.134,,-1.9,-2.1,-4.0,-0.1
15,Anthony Goldwire,31,5,34,9.6,.707,.143,.714,0.0,10.5,5.2,5.0,0.0,0.0,30.3,18.3,,0.0,0.0,0.0,.016,,-4.6,-3.9,-8.5,-0.1
16,Brian Cardinal,25,5,15,13.8,.410,.250,.500,23.6,15.8,19.7,10.4,0.0,0.0,17.0,18.5,,0.0,0.0,0.0,.051,,-1.0,-3.2,-4.2,0.0
