
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Antawn Jamison,24,82,3394,19.0,.499,.113,.295,8.1,14.8,11.2,9.5,1.7,0.6,8.9,27.9,,5.4,1.3,6.7,.094,,2.1,-2.1,0.0,1.7
2,Mookie Blaylock,33,69,2352,15.8,.455,.281,.095,3.0,9.9,6.1,32.3,3.5,0.6,13.3,17.3,,1.9,1.6,3.5,.071,,1.1,-0.3,0.8,1.7
3,Larry Hughes,22,50,1846,13.9,.449,.093,.313,4.0,12.5,7.9,21.0,2.7,1.1,14.2,24.4,,-0.4,1.1,0.6,.017,,-0.9,0.0,-0.9,0.5
4,Bob Sura,27,53,1684,11.2,.487,.332,.365,3.1,11.9,7.1,23.1,1.6,0.3,21.0,19.1,,-0.3,0.4,0.1,.003,,-1.2,-1.5,-2.8,-0.3
5,Vonteego Cummings,24,66,1495,10.4,.425,.277,.224,3.1,7.0,4.9,24.4,2.3,0.7,13.8,18.6,,-0.2,0.4,0.2,.007,,-1.6,-2.1,-3.7,-0.6
6,Adonal Foyle,25,58,1457,12.4,.422,.000,.181,10.5,19.7,14.7,5.2,1.1,7.6,16.3,14.0,,-0.8,1.5,0.7,.022,,-4.8,3.2,-1.6,0.2
7,Marc Jackson,26,48,1410,16.1,.534,.045,.378,8.3,19.8,13.6,7.3,1.2,1.4,13.6,20.5,,1.9,0.7,2.6,.089,,-1.1,-1.2,-2.4,-0.1
8,Chris Porter,22,51,1147,11.1,.434,.011,.317,7.6,10.1,8.7,9.0,2.0,0.4,10.4,20.8,,-0.1,0.3,0.2,.008,,-2.8,-1.8,-4.6,-0.8
9,Erick Dampier,25,43,1038,10.0,.432,.006,.401,9.2,17.0,12.8,9.2,0.8,4.0,18.2,18.4,,-1.0,0.6,-0.5,-0.021,,-4.7,0.5,-4.2,-0.6
10,Corie Blount,32,38,918,14.3,.468,.032,.275,15.6,21.3,18.2,8.9,1.6,1.3,16.6,15.3,,0.5,0.6,1.1,.060,,-1.6,0.3,-1.3,0.2
11,Adam Keefe,30,67,836,9.7,.450,.019,.396,10.5,16.4,13.3,6.5,1.7,1.7,17.6,11.5,,0.1,0.5,0.6,.032,,-3.9,0.2,-3.7,-0.3
12,Chris Mills,31,15,493,9.6,.435,.131,.188,4.8,16.2,10.0,6.1,0.9,0.7,8.8,19.4,,0.0,0.1,0.1,.007,,-3.5,-2.4,-5.9,-0.5
13,Vinny Del Negro,34,29,396,6.9,.397,.100,.178,1.0,7.9,4.2,23.5,0.8,0.0,13.4,11.9,,0.0,-0.1,0.0,-0.005,,-4.8,-3.7,-8.4,-0.6
14,Chris Mullin,37,20,374,10.0,.486,.491,.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,,0.1,0.2,0.3,.034,,-2.2,-0.8,-3.0,-0.1
15,Paul McPherson,22,22,287,16.7,.556,.050,.283,6.8,4.4,5.7,14.6,2.3,0.2,15.1,23.4,,0.4,0.0,0.4,.071,,0.3,-3.0,-2.7,0.0
16,Danny Fortson,24,6,203,24.4,.678,.000,1.080,14.0,39.3,25.6,4.1,0.5,0.0,11.9,17.4,,0.9,0.2,1.1,.258,,0.5,-3.4,-2.9,0.0
17,Bill Curley,28,15,177,12.1,.605,.023,.349,11.6,10.4,11.1,2.8,1.7,3.2,22.0,15.2,,0.2,0.1,0.3,.068,,-2.4,-0.7,-3.1,0.0
18,Chris Garner,25,8,149,1.0,.240,.189,.162,1.3,7.8,4.3,17.4,2.4,0.5,18.5,13.8,,-0.4,0.0,-0.4,-0.123,,-7.9,-1.3,-9.1,-0.3
19,Chucky Brown,32,6,74,13.4,.492,.100,.500,4.0,23.4,12.9,10.9,2.1,1.0,7.6,15.1,,0.1,0.1,0.2,.098,,-2.9,-0.5,-3.4,0.0
20,John Coker,29,6,32,-2.8,.125,.000,.000,9.2,7.2,8.3,8.8,1.6,0.0,20.0,13.2,,-0.1,0.0,-0.1,-0.192,,-9.7,-1.4,-11.1,-0.1
21,Ruben Garces,27,3,11,5.2,.000,.000,.000,35.6,31.5,33.7,12.2,4.6,6.4,0.0,26.9,,-0.1,0.0,-0.1,-0.315,,-11.0,3.2,-7.8,0.0
22,Randy Livingston,25,2,7,-3.7,.000,.500,.000,0.0,16.5,7.6,19.2,0.0,0.0,0.0,12.1,,0.0,0.0,0.0,-0.222,,-10.8,-3.5,-14.3,0.0
