
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Al Jefferson,23,82,82,2919,12.9,25.8,.500,0.0,0.1,.000,12.9,25.7,.502,5.1,7.1,.721,5.5,10.8,16.3,2.1,1.3,2.1,3.0,4.0,30.9,,109,108
2,Ryan Gomes,25,82,74,2434,8.4,18.4,.457,1.3,3.8,.330,7.1,14.6,.491,4.1,4.9,.830,2.9,7.3,10.2,3.1,1.4,0.2,2.1,3.3,22.2,,112,112
3,Marko Jaric,29,75,56,2189,5.4,12.6,.430,1.1,3.0,.362,4.3,9.6,.451,2.9,3.9,.742,0.9,4.4,5.3,7.4,2.3,0.8,3.1,4.3,14.8,,104,111
4,Rashad McCants,23,75,24,2020,11.1,24.4,.453,3.7,9.0,.407,7.4,15.4,.481,3.0,4.0,.748,1.3,4.0,5.3,4.2,1.7,0.5,4.4,6.1,28.8,,102,113
5,Sebastian Telfair,22,60,51,1933,6.0,15.0,.401,0.9,3.1,.281,5.2,11.9,.432,2.1,2.8,.743,0.4,3.2,3.6,9.6,1.6,0.3,3.0,4.6,15.0,,100,114
6,Corey Brewer,21,79,35,1803,5.3,14.1,.374,0.2,1.0,.194,5.1,13.0,.389,2.6,3.2,.800,2.4,6.1,8.5,3.2,2.2,0.7,2.6,5.4,13.3,,91,110
7,Craig Smith,24,77,11,1547,10.0,17.8,.563,0.0,0.3,.000,10.0,17.5,.572,4.5,6.8,.665,4.2,7.8,11.9,2.0,1.2,0.6,3.0,7.3,24.6,,113,111
8,Randy Foye,24,39,31,1259,8.2,19.2,.429,2.5,6.1,.412,5.7,13.0,.436,2.2,2.7,.815,0.5,4.8,5.3,6.8,1.5,0.1,3.3,4.2,21.2,,103,113
9,Antoine Walker,31,46,1,892,8.0,22.0,.363,3.6,11.0,.324,4.4,11.0,.401,2.1,3.9,.530,3.3,6.6,9.8,2.6,1.9,0.5,2.7,4.7,21.6,,95,111
10,Kirk Snyder,24,27,18,680,6.4,12.4,.516,0.2,1.1,.214,6.1,11.3,.544,4.5,5.9,.753,1.9,6.8,8.8,4.3,1.5,1.1,3.7,3.8,17.4,,106,111
11,Chris Richard,23,52,3,556,3.9,8.2,.471,0.0,0.0,,3.9,8.2,.471,1.5,2.5,.593,4.9,7.8,12.7,1.7,0.9,1.1,2.3,7.8,9.2,,102,111
12,Greg Buckner,31,31,4,520,4.5,11.8,.385,1.5,5.0,.300,3.0,6.7,.448,1.9,2.2,.864,1.0,5.5,6.5,3.9,2.1,0.2,2.9,6.3,12.5,,94,111
13,Gerald Green,22,29,0,358,7.2,21.6,.331,2.2,5.7,.385,5.0,15.9,.312,5.0,6.0,.829,1.6,7.4,9.0,4.2,1.2,0.6,4.7,6.3,21.5,,87,112
14,Michael Doleac,30,24,8,257,5.7,12.8,.444,0.0,0.0,,5.7,12.8,.444,0.2,0.4,.500,3.3,6.7,10.0,1.4,2.0,2.0,2.4,8.9,11.6,,89,109
15,Theo Ratliff,34,10,6,214,5.6,11.0,.511,0.0,0.2,.000,5.6,10.7,.523,4.2,6.1,.680,3.2,6.3,9.5,1.7,0.7,4.6,2.9,7.3,15.4,,105,109
16,Mark Madsen,32,20,6,151,1.0,6.6,.158,0.0,0.0,,1.0,6.6,.158,1.0,4.2,.250,6.2,6.9,13.1,1.4,1.0,0.7,3.1,8.7,3.1,,62,112
