
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Slick Watts,24,82,2776,17.2,.457,,.339,4.1,9.6,6.8,32.2,4.2,0.3,,,,0.9,3.8,4.7,.080,,2.2,1.8,4.0,4.2
2,Tom Burleson,23,82,2647,17.8,.533,,.376,9.8,19.4,14.5,9.6,1.2,3.0,,,,5.0,3.2,8.2,.148,,1.3,1.1,2.4,3.0
3,Fred Brown,27,76,2516,20.4,.529,,.206,4.4,8.7,6.5,13.7,2.5,0.4,,,,6.6,2.2,8.8,.167,,3.6,-1.4,2.2,2.7
4,Bruce Seals,22,81,2435,11.5,.475,,.300,6.5,15.2,10.7,6.6,1.2,1.0,,,,0.8,2.1,2.9,.057,,-2.2,-0.5,-2.7,-0.4
5,Leonard Gray,24,66,2139,13.9,.505,,.203,5.1,14.3,9.6,13.3,1.6,0.9,,,,2.2,2.0,4.1,.092,,0.0,0.4,0.4,1.3
6,Herm Gilliam,29,81,1644,13.8,.473,,.172,3.4,10.6,6.9,17.2,2.2,0.4,,,,1.2,1.4,2.7,.078,,-1.1,-0.5,-1.6,0.2
7,Mike Bantom,24,66,1503,12.7,.518,,.431,8.9,16.6,12.6,9.0,0.8,0.9,,,,1.5,1.2,2.8,.088,,-0.9,-0.5,-1.3,0.3
8,Tal Skinner,23,72,1224,10.2,.489,,.281,7.3,15.1,11.1,7.0,1.8,0.3,,,,0.7,1.2,1.9,.074,,-3.0,0.5,-2.5,-0.2
9,Willie Norwood,28,64,1004,15.4,.569,,.674,9.1,14.6,11.8,7.8,1.9,0.2,,,,2.0,0.9,3.0,.141,,0.8,-0.9,-0.2,0.5
10,Frank Oleynick,20,52,650,10.9,.439,,.244,1.5,5.7,3.6,11.6,1.4,0.5,,,,-0.2,0.3,0.1,.005,,-3.9,-3.3,-7.2,-0.9
11,John Hummer,27,29,364,7.6,.476,,.612,5.8,16.3,10.9,8.5,0.7,1.3,,,,-0.2,0.3,0.1,.019,,-4.2,0.0,-4.2,-0.2
12,Rod Derline,23,49,339,13.7,.464,,.309,2.4,5.9,4.1,11.3,1.4,0.2,,,,0.2,0.2,0.3,.049,,-2.7,-4.3,-6.9,-0.4
13,Al Carlson,24,28,279,9.0,.392,,.367,10.8,16.3,13.5,5.8,1.1,2.1,,,,-0.2,0.3,0.1,.012,,-5.0,-0.3,-5.3,-0.2
14,Zaid Abdul-Aziz,29,27,223,16.4,.490,,.387,13.5,21.8,17.6,9.7,1.6,3.6,,,,0.2,0.3,0.6,.119,,-1.1,1.1,0.0,0.1
15,Gene Short,22,7,37,10.1,.547,,.182,5.4,14.3,9.8,7.4,0.0,0.0,,,,0.0,0.0,0.1,.080,,-3.2,-2.7,-5.9,0.0
