
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Chris Paul,23,78,78,3002,11.5,22.9,.503,1.2,3.2,.364,10.3,19.6,.525,8.3,9.5,.868,1.3,6.6,7.9,15.7,3.9,0.2,4.2,3.9,32.4,,124,103
2,David West,28,76,76,2982,11.2,23.7,.472,0.1,0.5,.240,11.1,23.2,.477,6.7,7.6,.884,2.9,8.9,11.8,3.2,0.9,1.2,3.0,3.8,29.2,,109,107
3,Rasual Butler,29,82,74,2614,7.3,16.8,.433,2.9,7.5,.390,4.4,9.3,.468,1.8,2.3,.782,1.0,4.6,5.7,1.6,1.1,1.3,1.2,3.3,19.3,,109,109
4,James Posey,32,75,0,2140,5.5,13.4,.412,3.0,8.0,.369,2.6,5.4,.476,3.1,3.7,.822,1.0,8.3,9.2,2.1,1.5,0.5,2.0,5.5,17.1,,109,107
5,Peja Stojakovic,31,61,59,2089,7.5,18.8,.399,3.8,10.0,.378,3.7,8.8,.424,2.4,2.7,.894,1.2,5.8,6.9,2.0,1.4,0.1,1.3,2.6,21.2,,108,109
6,Tyson Chandler,26,45,45,1445,6.1,10.7,.565,0.0,0.0,,6.1,10.7,.565,2.9,5.0,.579,6.2,8.7,14.9,0.8,0.6,2.1,2.6,5.4,15.0,,113,107
7,Hilton Armstrong,24,70,29,1092,6.9,12.3,.561,0.0,0.1,.000,6.9,12.2,.566,3.1,4.9,.633,4.1,5.7,9.8,1.5,1.3,2.3,4.0,9.1,16.9,,102,107
8,Devin Brown,30,63,5,869,7.0,19.7,.355,1.8,6.1,.289,5.2,13.6,.384,4.9,6.3,.780,2.0,5.5,7.5,3.4,2.0,0.3,3.4,5.1,20.6,,92,108
9,Sean Marks,33,60,5,838,5.2,10.8,.485,0.1,0.7,.200,5.1,10.1,.503,2.0,2.9,.682,4.0,8.2,12.2,0.9,0.5,2.2,2.3,7.9,12.5,,103,107
10,Julian Wright,21,54,19,772,7.7,16.6,.466,0.1,1.5,.095,7.6,15.1,.502,1.2,2.1,.567,3.3,7.5,10.8,3.0,2.5,1.3,3.0,3.5,16.8,,95,104
11,Antonio Daniels,33,61,4,733,6.0,14.2,.424,1.3,3.7,.347,4.8,10.6,.451,4.1,5.0,.821,0.4,3.7,4.1,9.7,1.4,0.1,3.7,3.1,17.5,,106,111
12,Morris Peterson,31,43,9,515,7.7,19.4,.399,3.5,9.0,.388,4.2,10.4,.408,1.3,2.0,.632,1.4,7.5,8.9,1.7,1.6,0.2,1.6,5.4,20.3,,100,107
13,Melvin Ely,30,31,4,373,5.4,13.9,.389,0.0,0.0,,5.4,13.9,.389,3.4,5.3,.639,4.4,5.0,9.4,2.6,0.3,1.3,3.4,8.5,14.2,,91,111
14,Ryan Bowen,33,21,3,219,5.5,9.5,.579,0.0,0.0,,5.5,9.5,.579,0.7,1.2,.600,2.5,3.5,6.0,2.2,3.5,1.2,1.2,9.2,11.7,,118,105
15,Mike James,33,8,0,74,5.9,18.5,.320,2.2,3.0,.750,3.7,15.5,.238,0.7,1.5,.500,0.7,4.4,5.2,5.9,1.5,0.0,2.2,5.2,14.8,,86,110
