
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Gary Payton,25,82,2881,17.8,.526,.047,.241,4.3,6.8,5.5,26.7,3.3,0.5,11.9,21.6,,5.2,4.1,9.3,.155,,2.3,0.5,2.8,3.5
2,Detlef Schrempf,31,81,2728,14.9,.564,.075,.432,6.2,13.5,9.9,14.8,1.4,0.2,13.9,19.6,,5.1,3.2,8.4,.148,,1.2,0.1,1.2,2.2
3,Shawn Kemp,24,79,2597,22.9,.593,.004,.496,14.2,24.7,19.4,12.4,2.8,4.6,17.7,24.2,,5.6,6.0,11.7,.216,,2.4,4.2,6.5,5.6
4,Kendall Gill,25,79,2435,15.6,.510,.124,.284,4.4,8.6,6.5,16.9,3.1,0.9,11.6,21.7,,3.1,3.6,6.7,.132,,0.7,0.7,1.4,2.1
5,Sam Perkins,32,81,2170,14.9,.556,.347,.349,6.5,13.5,10.0,7.4,1.6,1.0,10.3,19.8,,4.2,2.8,7.0,.155,,1.5,-0.7,0.7,1.5
6,Nate McMillan,29,73,1887,15.5,.520,.336,.139,3.1,14.7,8.9,27.3,5.8,0.8,23.1,12.4,,1.5,4.5,6.0,.154,,0.7,4.4,5.2,3.4
7,Michael Cage,32,82,1708,11.9,.545,.003,.236,11.3,19.5,15.4,3.5,2.3,1.6,12.8,10.0,,1.9,3.0,4.9,.137,,-1.2,1.9,0.7,1.2
8,Vincent Askew,27,80,1690,15.9,.551,.055,.372,4.2,8.7,6.5,16.8,2.2,0.8,9.6,18.5,,3.9,2.1,6.0,.169,,0.8,-0.2,0.6,1.1
9,Ricky Pierce,34,51,1022,20.8,.552,.055,.366,3.4,6.3,4.8,15.4,2.1,0.4,8.7,30.8,,2.9,1.1,4.0,.188,,1.8,-3.1,-1.3,0.2
10,Ervin Johnson,26,45,280,16.1,.463,.000,.434,20.3,29.7,25.0,3.6,1.8,5.6,16.0,23.0,,0.0,0.7,0.7,.114,,-4.6,0.2,-4.4,-0.2
11,Steve Scheffler,26,35,152,17.7,.684,.000,.435,8.6,11.7,10.1,6.0,2.3,0.0,12.7,17.7,,0.5,0.2,0.7,.228,,1.5,-1.5,0.0,0.1
12,Chris King,24,15,86,13.1,.463,.146,.542,6.9,13.8,10.3,20.5,2.3,0.0,16.8,35.6,,-0.1,0.1,0.0,.002,,-2.9,-2.5,-5.4,-0.1
13,Rich King,24,27,78,12.9,.469,.029,.647,13.6,16.8,15.2,15.7,0.6,1.8,13.8,27.8,,0.0,0.1,0.1,.070,,-2.2,-1.9,-4.0,0.0
14,Alphonso Ford,22,6,16,28.9,.576,.077,.154,0.0,0.0,0.0,15.3,6.3,0.0,6.7,39.9,,0.0,0.0,0.1,.193,,3.4,-5.7,-2.3,0.0
