
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
50,Greg Anthony,PG,6-0,176,November 15 1967,9,University of Nevada Las Vegas
2,Stacey Augmon,SG,6-8,205,August 1 1968,9,University of Nevada Las Vegas
21,Erick Barkley,PG,6-1,177,February 21 1978,R,St. John's University
34,Dale Davis,C,6-11,230,March 25 1969,9,Clemson University
23,Gary Grant,PG,6-3,185,April 21 1965,12,University of Michigan
4,Antonio Harvey,PF,6-11,225,July 6 1970,5,Pfeiffer University
40,Shawn Kemp,PF,6-10,230,November 26 1969,11,Trinity Valley Community College
55,Will Perdue,C,7-0,240,August 29 1965,12,Vanderbilt University
33,Scottie Pippen,SF,6-8,210,September 25 1965,13,University of Central Arkansas
11,Arvydas Sabonis,C,7-3,279,December 19 1964,5,
12,Detlef Schrempf,SF,6-9,214,January 21 1963,15,University of Washington
8,Steve Smith,SG,6-7,200,March 31 1969,9,Michigan State University
3,Damon Stoudamire,PG,5-10,171,September 3 1973,5,University of Arizona
1,Rod Strickland,PG,6-3,175,July 11 1966,12,DePaul University
30,Rasheed Wallace,PF,6-10,225,September 17 1974,5,University of North Carolina
6,Bonzi Wells,SF,6-5,210,September 28 1976,2,Ball State University
