
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Johnny Newman,27,81,2477,15.1,.559,.083,.468,4.2,7.6,5.9,11.9,2.0,0.4,13.4,24.3,,2.8,1.3,4.1,.080,,0.9,-1.2,-0.3,1.0
2,J.R. Reid,22,80,2467,10.8,.508,.003,.335,7.0,16.7,11.7,5.3,1.7,1.2,14.7,18.0,,-0.3,2.1,1.8,.034,,-2.6,0.5,-2.1,-0.1
3,Muggsy Bogues,26,81,2299,15.4,.497,.023,.206,2.8,8.1,5.4,40.2,2.9,0.1,17.4,12.8,,3.1,1.7,4.8,.100,,0.0,-1.0,-1.0,0.6
4,Rex Chapman,23,70,2100,15.1,.527,.161,.306,2.4,8.2,5.2,18.8,1.7,0.5,11.1,23.9,,2.0,1.0,3.0,.069,,1.1,-1.6,-0.5,0.8
5,Kendall Gill,22,82,1944,15.4,.494,.017,.218,6.0,9.6,7.8,24.5,2.6,1.2,15.1,23.6,,0.2,1.6,1.8,.044,,-0.1,0.5,0.4,1.2
6,Kenny Gattison,26,72,1552,14.4,.574,.004,.543,9.8,18.5,14.0,4.2,1.5,2.7,15.3,18.3,,1.4,1.5,3.0,.092,,-1.5,0.3,-1.2,0.3
7,Dell Curry,26,76,1515,17.0,.524,.120,.159,3.5,11.9,7.5,18.0,2.4,1.0,9.5,23.8,,1.5,1.2,2.7,.086,,1.0,-0.5,0.4,0.9
8,Mike Gminski,31,50,1405,14.7,.505,.011,.181,9.2,22.4,15.6,6.5,0.8,1.0,8.7,18.8,,1.0,1.1,2.1,.073,,-1.6,-0.6,-2.2,-0.1
9,Kelly Tripucka,31,77,1289,13.5,.557,.109,.405,4.0,11.9,7.8,18.0,1.3,0.6,15.9,19.1,,1.4,0.7,2.0,.076,,-0.6,-1.0,-1.6,0.1
10,Armen Gilliam,26,25,949,17.6,.566,.000,.337,10.1,18.4,14.2,4.6,1.8,1.4,12.8,22.5,,1.1,0.9,2.0,.102,,0.1,-0.3,-0.2,0.4
11,Eric Leckner,24,40,744,8.4,.489,.000,.424,8.3,24.3,16.1,4.0,0.7,0.9,15.8,16.0,,-0.3,0.6,0.3,.020,,-4.8,-1.0,-5.8,-0.7
12,Randolph Keys,24,44,473,7.3,.439,.097,.228,9.5,15.0,12.2,5.4,2.3,2.0,18.0,17.5,,-0.6,0.5,-0.2,-0.018,,-4.7,0.6,-4.1,-0.2
13,Steve Scheffler,23,39,227,12.4,.612,.000,.538,10.3,12.5,11.4,5.3,1.3,0.5,7.7,9.8,,0.5,0.1,0.6,.132,,-0.5,-0.5,-1.1,0.1
14,Earl Cureton,33,9,159,2.4,.336,.042,.125,4.2,22.3,13.0,2.4,0.0,1.2,19.2,8.4,,-0.2,0.1,-0.1,-0.041,,-7.9,-0.2,-8.1,-0.2
15,Dave Hoppen,26,19,112,11.2,.604,.031,.313,14.0,16.9,15.4,4.0,0.9,0.6,24.8,18.4,,0.0,0.1,0.1,.038,,-2.8,-2.2,-5.0,-0.1
16,Scott Haffner,24,7,50,9.9,.388,.095,.095,4.5,4.7,4.6,26.9,3.0,1.2,15.5,22.1,,-0.1,0.0,-0.1,-0.058,,-3.9,-1.4,-5.3,0.0
17,Jeff Sanders,25,3,43,8.6,.437,.000,.143,7.8,16.5,12.0,3.4,1.1,1.4,6.3,15.7,,0.0,0.0,0.0,.022,,-4.7,-1.5,-6.2,0.0
