
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Latrell Sprewell,30,77,77,39.2,6.8,15.8,.430,0.5,1.8,.304,6.3,14.1,.446,.447,3.6,4.6,.783,0.6,3.9,4.5,3.5,1.4,0.4,2.8,2.1,17.7
2,Allan Houston,29,78,78,36.6,6.9,15.5,.449,1.2,3.2,.381,5.7,12.3,.467,.488,3.6,3.9,.909,0.3,3.4,3.6,2.2,0.7,0.1,2.1,2.4,18.7
3,Marcus Camby,26,63,63,33.8,4.8,9.2,.524,0.0,0.1,.125,4.8,9.1,.530,.525,2.4,3.6,.667,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3,12.0
4,Larry Johnson,31,65,65,32.4,3.8,9.2,.411,0.8,2.5,.313,3.0,6.7,.448,.454,1.6,2.0,.797,1.4,4.2,5.6,2.0,0.6,0.4,1.5,3.2,9.9
5,Glen Rice,33,75,25,29.5,4.4,10.0,.440,1.1,2.8,.389,3.3,7.2,.460,.495,2.1,2.4,.852,0.8,3.3,4.1,1.2,0.5,0.2,1.3,2.4,12.0
6,Kurt Thomas,28,77,29,27.6,4.1,8.0,.511,0.0,0.0,.333,4.1,7.9,.512,.512,2.2,2.7,.814,2.2,4.5,6.7,0.8,0.8,0.9,1.3,3.7,10.4
7,Mark Jackson,35,29,28,27.1,2.6,6.2,.411,0.4,1.4,.310,2.1,4.8,.442,.447,0.3,0.6,.529,0.7,3.4,4.1,5.6,0.7,0.0,2.0,1.9,5.9
8,Chris Childs,33,51,5,25.7,1.8,4.4,.419,0.4,1.3,.313,1.4,3.1,.462,.464,0.8,0.9,.848,0.3,2.4,2.7,4.6,0.7,0.1,1.9,3.1,4.8
9,Charlie Ward,30,61,33,24.5,2.5,6.1,.416,1.1,2.9,.383,1.4,3.2,.444,.505,0.9,1.1,.800,0.5,2.1,2.6,4.5,1.1,0.2,1.8,2.2,7.1
10,Othella Harrington,27,30,5,18.3,2.2,4.0,.554,0.0,0.0,,2.2,4.0,.554,.554,1.7,2.3,.729,1.2,2.1,3.3,0.7,0.5,0.6,1.4,3.4,6.2
11,Erick Strickland,27,28,0,15.0,1.4,4.7,.305,0.6,1.7,.340,0.9,3.0,.286,.366,0.9,1.0,.857,0.3,1.5,1.9,1.0,0.8,0.0,0.8,1.6,4.3
12,Luc Longley,32,25,2,12.0,0.7,2.2,.333,0.0,0.0,,0.7,2.2,.333,.333,0.5,0.7,.765,1.0,1.6,2.6,0.3,0.1,0.4,0.9,2.0,2.0
13,Lavor Postell,22,26,0,6.5,0.7,2.1,.315,0.1,0.4,.273,0.5,1.7,.326,.343,0.8,1.0,.815,0.3,0.7,1.0,0.2,0.2,0.1,0.7,0.5,2.3
14,Felton Spencer,33,18,0,6.3,0.7,1.1,.600,0.0,0.0,,0.7,1.1,.600,.600,0.8,1.4,.600,0.9,1.1,1.9,0.1,0.1,0.1,0.6,1.3,2.2
15,Travis Knight,26,45,0,5.7,0.2,1.2,.189,0.0,0.0,.000,0.2,1.2,.192,.189,0.2,0.4,.500,0.4,0.8,1.2,0.1,0.1,0.2,0.2,1.0,0.6
16,Rick Brunson,28,15,0,4.4,0.5,1.3,.421,0.0,0.2,.000,0.5,1.1,.500,.421,0.3,0.4,.667,0.2,0.6,0.8,0.5,0.1,0.0,0.5,0.3,1.3
