
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Michael Finley,22,82,72,3212,465,976,.476,61,186,.328,404,790,.511,.508,242,323,.749,139,235,374,289,85,31,133,199,1233
2,Charles Barkley,32,71,71,2632,580,1160,.500,49,175,.280,531,985,.539,.521,440,566,.777,243,578,821,262,114,56,218,208,1649
3,Wesley Person,24,82,47,2609,390,877,.445,117,313,.374,273,564,.484,.511,148,192,.771,56,265,321,138,55,22,89,148,1045
4,A.C. Green,32,82,36,2113,215,444,.484,14,52,.269,201,392,.513,.500,168,237,.709,166,388,554,72,45,23,79,141,612
5,Kevin Johnson,29,56,55,2007,342,674,.507,21,57,.368,321,617,.520,.523,342,398,.859,42,179,221,517,82,13,170,144,1047
6,Elliot Perry,26,81,26,1668,261,549,.475,24,59,.407,237,490,.484,.497,151,194,.778,34,102,136,353,87,5,146,140,697
7,Hot Rod Williams,33,62,58,1652,180,397,.453,0,1,.000,180,396,.455,.453,95,130,.731,129,243,372,62,46,90,62,170,455
8,Wayman Tisdale,31,63,6,1152,279,564,.495,0,0,,279,564,.495,.495,114,149,.765,55,159,214,58,15,36,63,188,672
9,Danny Manning,29,33,4,816,178,388,.459,3,14,.214,175,374,.468,.463,82,109,.752,30,113,143,65,38,24,77,121,441
10,Joe Kleine,34,56,9,663,71,169,.420,2,7,.286,69,162,.426,.426,20,25,.800,36,96,132,44,13,6,37,113,164
11,Chris Carr,21,60,10,590,90,217,.415,11,42,.262,79,175,.451,.440,49,60,.817,27,75,102,43,10,5,40,77,240
12,Tony Smith,27,34,2,528,70,173,.405,25,77,.325,45,96,.469,.477,24,37,.649,24,32,56,86,21,5,40,60,189
13,Mario Bennett,22,19,14,230,29,64,.453,0,1,.000,29,63,.460,.453,27,42,.643,21,28,49,6,11,11,11,46,85
14,David Wood,31,4,0,34,1,6,.167,0,0,,1,6,.167,.167,2,2,1.000,2,3,5,2,1,0,2,9,4
15,Stefano Rusconi,27,7,0,30,3,9,.333,0,0,,3,9,.333,.333,2,5,.400,3,3,6,3,0,2,3,10,8
16,John Coker,24,5,0,11,4,5,.800,0,0,,4,5,.800,.800,0,0,,2,0,2,1,0,1,0,1,8
17,Terrence Rencher,22,2,0,8,1,1,1.000,0,0,,1,1,1.000,1.000,1,3,.333,0,2,2,0,0,1,2,1,3
,Team Totals,,82,,19955,3159,6673,.473,327,984,.332,2832,5689,.498,.498,1907,2472,.771,1009,2501,3510,2001,623,331,1207,1776,8552
