
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Shawn Kemp,30,82,2492,17.2,.508,.005,.547,10.2,22.4,16.3,10.0,2.0,2.8,16.8,30.2,,0.2,3.8,4.0,.077,,-2.3,0.8,-1.6,0.3
2,Lamond Murray,26,74,2365,14.9,.517,.136,.263,5.9,14.2,10.0,10.1,2.2,1.1,13.9,24.3,,0.7,2.6,3.3,.067,,-0.6,0.1,-0.5,0.9
3,Bob Sura,26,73,2216,15.6,.545,.407,.308,2.5,12.1,7.3,21.8,2.1,0.6,13.8,21.1,,2.9,2.1,4.9,.107,,2.4,-0.3,2.1,2.3
4,Andre Miller,23,82,2093,17.9,.517,.065,.387,4.5,10.5,7.5,38.7,2.0,0.6,15.8,21.8,,3.5,1.8,5.3,.122,,1.8,-0.7,1.0,1.6
5,Wesley Person,28,79,2056,12.0,.528,.382,.118,2.4,12.3,7.3,11.6,1.0,0.7,8.0,15.8,,2.3,1.3,3.7,.086,,0.1,-0.8,-0.7,0.7
6,Andrew DeClercq,26,82,1831,11.4,.530,.000,.361,9.4,17.5,13.4,5.1,1.7,2.6,17.4,14.8,,0.6,2.3,2.9,.077,,-2.7,1.5,-1.1,0.4
7,Brevin Knight,24,65,1754,15.3,.471,.018,.330,2.4,10.0,6.1,42.2,3.1,0.9,19.7,19.7,,0.8,2.0,2.8,.077,,-0.8,-0.2,-1.0,0.4
8,Mark Bryant,34,75,1712,8.9,.547,.000,.272,8.1,14.9,11.5,5.5,0.9,1.3,18.3,12.0,,1.0,1.4,2.4,.067,,-2.6,0.6,-2.0,0.0
9,Danny Ferry,33,63,1326,11.8,.571,.197,.150,4.6,15.6,10.0,8.3,0.8,1.3,12.0,15.1,,1.6,1.1,2.7,.099,,-1.0,-0.3,-1.3,0.2
10,Cedric Henderson,24,61,1107,7.3,.441,.046,.319,3.4,10.8,7.1,7.8,1.8,1.1,15.5,17.3,,-1.2,0.9,-0.2,-0.010,,-5.1,0.0,-5.1,-0.9
11,Earl Boykins,23,25,253,19.2,.540,.179,.205,4.8,6.3,5.5,32.9,2.4,0.3,12.2,23.9,,0.5,0.2,0.7,.139,,2.8,-2.5,0.3,0.1
12,Ryan Stack,24,25,198,4.6,.413,.020,.529,8.4,17.1,12.7,3.8,1.0,4.0,21.3,17.5,,-0.4,0.2,-0.1,-0.031,,-7.7,0.3,-7.4,-0.3
13,Trajan Langdon,23,10,145,10.9,.546,.475,.275,3.0,8.6,5.8,11.7,1.7,0.0,11.8,15.2,,0.2,0.1,0.3,.098,,-0.3,-1.7,-2.0,0.0
14,Lari Ketner,22,16,91,8.7,.455,.000,.455,14.6,18.6,16.6,0.0,1.7,1.6,21.0,16.0,,-0.1,0.1,0.0,.018,,-7.0,-3.6,-10.6,-0.2
15,A.J. Bramlett,23,8,61,-0.4,.190,.000,.000,21.7,18.5,20.1,0.0,0.8,0.0,12.5,17.1,,-0.2,0.1,-0.2,-0.129,,-10.5,-6.3,-16.8,-0.2
16,Mark Hendrickson,25,10,47,12.9,.761,.000,.286,4.7,21.7,13.1,9.9,2.1,1.5,27.6,10.1,,0.1,0.1,0.1,.132,,-2.3,1.6,-0.7,0.0
17,Donny Marshall,27,6,39,0.2,.403,.273,.545,0.0,2.9,1.4,0.0,2.6,0.0,18.0,18.6,,-0.1,0.0,-0.1,-0.087,,-8.1,-2.7,-10.8,-0.1
18,Kornel David,28,6,31,16.9,.511,.000,.444,14.2,14.6,14.4,5.2,6.5,2.3,15.7,17.9,,0.0,0.1,0.1,.154,,-1.0,3.8,2.8,0.0
19,Pete Chilcutt,31,6,30,4.4,.000,.000,.000,14.7,18.8,16.8,4.4,0.0,0.0,0.0,2.9,,0.0,0.0,0.0,.037,,-5.2,0.3,-4.9,0.0
20,Benoit Benjamin,35,3,8,5.5,.333,.000,.000,0.0,14.1,7.0,0.0,0.0,9.0,0.0,16.3,,0.0,0.0,0.0,-0.036,,-10.6,-0.4,-11.0,0.0
