
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Dirk Nowitzki,30,81,3050,23.1,.564,.105,.337,3.3,22.1,12.8,12.1,1.0,1.5,7.8,30.3,,7.5,3.4,10.9,.171,,1.9,-0.7,1.2,2.4
2,Jason Kidd,35,81,2886,16.9,.550,.523,.170,3.4,16.4,9.9,34.7,2.9,1.0,21.8,13.5,,4.6,3.9,8.5,.141,,2.3,2.3,4.5,4.7
3,Jason Terry,31,74,2491,19.3,.571,.390,.193,1.8,6.3,4.1,17.6,2.0,0.6,8.6,25.5,,5.4,1.9,7.3,.140,,4.3,-1.8,2.5,2.8
4,Erick Dampier,33,80,1836,15.7,.664,.000,.504,13.6,21.6,17.7,6.1,0.7,3.8,17.8,10.4,,3.9,2.3,6.1,.161,,0.4,2.5,2.9,2.3
5,Josh Howard,28,52,1663,17.0,.532,.215,.281,4.1,14.0,9.1,8.6,1.7,1.3,9.2,26.7,,1.5,1.7,3.2,.091,,0.1,-1.0,-0.9,0.5
6,J.J. Barea,24,79,1600,13.4,.516,.276,.167,2.6,10.0,6.4,26.4,1.2,0.2,14.9,20.2,,1.2,1.0,2.2,.066,,-0.1,-1.7,-1.9,0.1
7,Brandon Bass,23,81,1574,16.4,.571,.012,.413,9.5,17.2,13.4,4.3,0.9,2.6,12.5,20.0,,2.5,1.6,4.1,.124,,-1.6,-0.6,-2.1,-0.1
8,Antoine Wright,24,65,1552,8.6,.501,.346,.220,2.3,7.7,5.0,7.4,1.6,1.3,10.3,15.6,,0.3,1.2,1.4,.044,,-1.6,-0.1,-1.7,0.1
9,James Singleton,27,62,884,16.4,.615,.181,.353,11.7,20.7,16.2,2.9,1.5,2.3,12.4,15.1,,1.9,1.1,3.0,.163,,-0.3,-0.2,-0.4,0.4
10,Devean George,31,43,708,7.0,.485,.535,.155,4.1,8.5,6.3,3.0,1.7,1.1,10.1,10.9,,0.1,0.6,0.6,.042,,-2.0,0.2,-1.8,0.0
11,DeSagana Diop,27,34,452,8.9,.396,.000,.500,11.5,18.4,15.0,3.9,1.4,4.1,13.5,8.3,,0.1,0.6,0.7,.070,,-3.8,3.0,-0.8,0.1
12,Gerald Green,23,38,376,11.4,.513,.256,.178,4.3,12.1,8.2,6.9,1.4,1.0,14.5,27.7,,-0.3,0.3,0.0,-0.002,,-3.4,-3.0,-6.4,-0.4
13,Ryan Hollins,24,27,260,11.3,.537,.000,.559,12.0,14.9,13.5,1.7,0.8,4.3,16.0,15.5,,0.1,0.3,0.4,.076,,-3.7,-0.1,-3.8,-0.1
14,Shawne Williams,22,15,170,7.5,.345,.304,.196,13.0,18.1,15.5,1.7,0.6,3.9,7.6,17.8,,-0.2,0.2,0.0,-0.012,,-5.8,-1.6,-7.4,-0.2
15,Jerry Stackhouse,34,10,162,3.4,.333,.317,.117,3.6,8.4,6.0,10.7,1.3,0.5,12.5,20.4,,-0.5,0.1,-0.4,-0.110,,-6.5,-1.9,-8.3,-0.3
16,Matt Carroll,28,21,141,0.5,.351,.242,.182,1.6,9.7,5.7,2.9,1.1,0.5,16.4,13.9,,-0.3,0.1,-0.2,-0.084,,-7.8,-1.2,-9.0,-0.2
