
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Norm Van Lier,29,82,3097,13.4,.485,,.420,3.6,8.9,6.2,28.4,2.0,0.3,,,,1.9,3.6,5.5,.085,,0.0,0.9,0.9,2.3
2,Artis Gilmore,27,82,2877,21.6,.566,,.537,11.2,27.7,19.4,11.1,0.7,3.9,,,,6.7,5.5,12.2,.203,,2.8,2.1,5.0,5.1
3,Mickey Johnson,24,81,2847,17.6,.506,,.338,10.7,19.6,15.1,10.8,1.7,1.3,,,,3.9,4.5,8.5,.143,,1.3,1.0,2.3,3.1
4,Wilbur Holland,25,79,2453,15.6,.488,,.171,3.3,7.5,5.4,16.8,3.3,0.4,,,,2.4,3.6,5.9,.116,,0.4,0.7,1.1,1.9
5,Scott May,22,72,2369,14.1,.498,,.238,6.1,13.2,9.6,9.6,1.6,0.4,,,,2.6,2.9,5.4,.110,,-0.8,0.1,-0.7,0.8
6,John Mengelt,27,61,1178,12.9,.499,,.247,2.5,7.2,4.9,15.1,1.5,0.2,,,,1.1,1.1,2.3,.092,,-1.6,-1.4,-3.0,-0.3
7,Tom Boerwinkle,31,82,1070,14.7,.502,,.231,9.7,20.8,15.2,25.4,0.9,1.0,,,,0.8,1.5,2.3,.102,,0.0,1.4,1.4,0.9
8,Cliff Pondexter,22,78,996,10.0,.448,,.253,8.0,16.8,12.3,5.8,1.6,0.6,,,,0.1,1.4,1.5,.071,,-4.7,0.4,-4.3,-0.6
9,Jack Marin,32,54,869,11.1,.485,,.109,3.2,7.8,5.4,11.4,0.7,0.4,,,,0.6,0.7,1.3,.073,,-3.0,-2.1,-5.1,-0.7
10,John Laskowski,23,47,562,9.8,.393,,.142,2.9,8.8,5.8,11.4,2.7,0.2,,,,-0.4,0.7,0.4,.030,,-5.5,-0.1,-5.6,-0.5
11,Bob Love,34,14,496,7.8,.386,,.229,7.9,7.4,7.7,6.8,0.8,0.2,,,,-0.4,0.4,0.0,-0.003,,-4.6,-1.5,-6.1,-0.5
12,Tom Kropp,23,53,480,10.8,.512,,.270,4.5,5.7,5.1,12.2,1.8,0.1,,,,0.2,0.5,0.7,.072,,-2.1,-1.3,-3.5,-0.2
13,Phil Hicks,24,35,255,13.5,.502,,.149,10.1,16.5,13.3,13.7,1.3,0.0,,,,0.2,0.3,0.5,.102,,-1.2,-0.5,-1.7,0.0
14,Paul McCracken,26,9,119,11.6,.428,,.383,5.2,8.9,7.0,17.6,2.4,0.0,,,,-0.1,0.1,0.0,.019,,-2.5,-1.0,-3.6,0.0
15,Keith Starr,22,17,65,3.7,.281,,.083,9.5,6.5,8.0,12.7,0.7,0.0,,,,-0.2,0.0,-0.2,-0.111,,-7.5,-2.2,-9.8,-0.1
16,Eric Fernsten,23,5,61,10.0,.353,,.733,15.2,12.1,13.7,12.8,0.8,2.7,,,,-0.1,0.1,0.0,.004,,-4.0,0.6,-3.4,0.0
17,Willie Smith,23,2,11,-3.8,.000,,.000,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,-0.067,,-12.1,-0.1,-12.2,0.0
