
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Andre Miller,25,81,81,3023,474,1045,.454,22,87,.253,452,958,.472,.464,365,447,.817,108,271,379,882,126,34,245,228,1335
2,Wesley Person,30,78,78,2793,467,944,.495,143,322,.444,324,622,.521,.570,99,124,.798,50,244,294,173,77,37,74,93,1176
3,Lamond Murray,28,71,68,2312,430,986,.436,101,238,.424,329,748,.440,.487,215,263,.817,81,291,372,157,70,43,141,148,1176
4,Jumaine Jones,22,81,36,2142,287,640,.448,52,168,.310,235,472,.498,.489,45,68,.662,125,365,490,116,75,46,79,184,671
5,Ricky Davis,22,82,8,1954,376,781,.481,11,35,.314,365,746,.489,.488,196,248,.790,63,180,243,178,69,23,148,145,959
6,Chris Mihm,22,74,60,1659,221,526,.420,3,7,.429,218,519,.420,.423,124,179,.693,133,259,392,24,18,89,97,260,569
7,Zydrunas Ilgauskas,26,62,23,1329,241,567,.425,0,5,.000,241,562,.429,.425,208,276,.754,136,198,334,70,17,84,94,187,690
8,Brian Skinner,25,65,8,1107,88,162,.543,0,0,,88,162,.543,.543,48,79,.608,93,188,281,17,24,61,42,130,224
9,Tyrone Hill,33,26,26,810,71,182,.390,0,1,.000,71,181,.392,.390,67,103,.650,79,195,274,23,17,13,48,102,209
10,Michael Doleac,24,42,15,705,78,187,.417,0,0,,78,187,.417,.417,38,46,.826,47,121,168,25,15,11,37,98,194
11,Bimbo Coles,33,47,1,693,56,146,.384,4,20,.200,52,126,.413,.397,33,37,.892,12,43,55,107,13,4,31,59,149
12,Bryant Stith,31,50,5,665,70,188,.372,24,68,.353,46,120,.383,.436,44,52,.846,20,65,85,42,29,6,30,42,208
13,Trajan Langdon,25,44,0,477,70,176,.398,27,74,.365,43,102,.422,.474,42,46,.913,13,42,55,60,13,5,40,49,209
14,DeSagana Diop,20,18,1,109,12,29,.414,0,0,,12,29,.414,.414,1,5,.200,5,12,17,5,1,10,12,19,25
15,Jeff Trepagnier,22,12,0,77,7,23,.304,0,1,.000,7,22,.318,.304,4,7,.571,3,9,12,12,8,4,11,8,18
,Team Totals,,82,,19855,2948,6582,.448,387,1026,.377,2561,5556,.461,.477,1529,1980,.772,968,2483,3451,1891,572,470,1196,1752,7812
