
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Chris Mullin,28,81,3346,19.9,.586,.110,.265,4.2,10.4,7.4,12.2,2.4,1.1,10.2,23.6,,8.1,2.7,10.8,.155,,3.5,0.0,3.5,4.6
2,Tim Hardaway,25,81,3332,19.1,.537,.236,.244,2.7,7.4,5.1,33.3,2.3,0.2,13.2,24.4,,7.2,2.0,9.2,.132,,4.1,-1.5,2.6,3.9
3,Billy Owens,22,80,2510,15.6,.555,.010,.350,10.8,17.0,13.9,9.8,1.7,1.5,14.8,19.3,,3.3,2.3,5.6,.107,,0.8,0.7,1.5,2.2
4,Sarunas Marciulionis,27,72,2117,18.8,.607,.011,.523,3.6,7.1,5.4,16.0,2.5,0.3,14.7,24.9,,4.9,1.4,6.4,.144,,2.3,-1.4,0.9,1.6
5,Tyrone Hill,23,82,1886,12.8,.568,.002,.483,10.7,23.4,17.2,3.1,1.8,1.3,15.2,14.8,,2.1,2.3,4.5,.114,,-1.4,-0.2,-1.5,0.2
6,Mario Elie,28,79,1677,13.7,.615,.165,.429,4.6,10.1,7.4,12.7,1.9,0.5,14.1,14.0,,3.4,1.1,4.4,.127,,1.3,-0.3,1.0,1.3
7,Vincent Askew,25,80,1496,12.7,.554,.026,.422,6.6,10.3,8.5,15.4,1.5,0.9,15.7,14.3,,2.0,0.8,2.9,.092,,0.0,-0.2,-0.2,0.7
8,Victor Alexander,22,80,1350,13.9,.561,.002,.325,8.7,18.3,13.6,3.1,1.5,2.7,14.8,18.3,,1.1,1.4,2.5,.090,,-2.2,-0.7,-2.9,-0.3
9,Chris Gatling,24,54,612,18.2,.602,.019,.529,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,,1.2,0.8,2.0,.156,,0.0,-0.1,-0.1,0.3
10,Rod Higgins,32,25,535,13.4,.538,.450,.280,6.2,11.0,8.7,5.2,1.3,1.4,6.0,18.9,,1.0,0.3,1.3,.121,,1.7,-2.2,-0.6,0.2
11,Tom Tolbert,26,35,310,5.3,.434,.093,.465,5.0,14.2,9.7,8.1,1.5,1.1,16.2,16.0,,-0.3,0.2,0.0,-0.005,,-4.6,-0.7,-5.4,-0.3
12,Alton Lister,33,26,293,11.2,.545,.000,.418,8.0,26.0,17.2,6.0,0.8,3.2,17.6,15.5,,0.1,0.4,0.4,.071,,-3.5,0.3,-3.3,-0.1
13,Jim Petersen,29,27,169,9.5,.484,.050,.250,7.9,21.0,14.6,6.3,1.4,2.1,10.1,11.7,,0.1,0.2,0.3,.087,,-2.8,0.4,-2.4,0.0
14,Jud Buechler,23,15,121,9.8,.379,.030,.364,9.2,16.0,12.7,9.6,3.5,1.5,15.5,15.0,,-0.1,0.2,0.1,.024,,-3.8,1.8,-2.0,0.0
15,Jaren Jackson,24,5,54,12.2,.507,.000,.261,10.3,9.9,10.1,7.5,1.7,0.0,13.5,22.0,,0.0,0.0,0.1,.046,,-2.0,-2.8,-4.8,0.0
16,Kenny Battle,27,8,46,13.5,.610,.077,.308,2.4,14.0,8.3,11.2,1.0,2.6,11.9,14.6,,0.1,0.0,0.1,.111,,-1.1,-0.6,-1.8,0.0
17,Tony Massenburg,24,7,22,18.3,.669,.000,1.125,20.2,39.1,29.8,0.0,0.0,0.0,20.1,27.2,,0.1,0.0,0.1,.201,,-3.6,-10.8,-14.4,-0.1
18,Mike Smrek,29,2,3,4.9,,,,0.0,35.8,18.2,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.054,,-9.1,-1.8,-10.9,0.0
19,Billy Thompson,28,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.014,,-5.3,-0.3,-5.5,0.0
