
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,John Wall,20,69,2606,15.8,.494,.118,.404,1.5,12.8,6.9,36.0,2.4,1.0,18.6,23.8,,0.3,1.9,2.2,.041,,0.0,-0.2,-0.2,1.2
2,JaVale McGee,23,79,2193,17.4,.566,.005,.381,11.2,22.2,16.5,2.8,1.0,6.7,12.6,16.3,,2.7,2.5,5.3,.115,,-1.8,1.7,-0.1,1.0
3,Andray Blatche,24,64,2172,16.9,.497,.019,.296,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,,0.3,2.1,2.4,.053,,-1.0,0.6,-0.5,0.8
4,Nick Young,25,64,2034,14.5,.538,.290,.244,1.4,8.6,4.9,6.6,1.1,0.6,8.0,24.4,,2.3,0.4,2.8,.065,,0.5,-3.5,-3.0,-0.5
5,Kirk Hinrich,30,48,1471,13.5,.548,.256,.240,1.0,9.3,5.0,22.7,1.9,0.5,14.8,17.1,,1.7,0.6,2.3,.076,,0.2,-1.4,-1.2,0.3
6,Yi Jianlian,23,63,1112,10.1,.459,.037,.262,7.8,18.0,12.7,3.5,1.2,2.2,11.6,17.4,,-0.4,0.8,0.4,.016,,-4.7,-1.2,-5.9,-1.1
7,Al Thornton,27,49,1069,11.8,.525,.076,.327,4.7,12.2,8.3,7.7,1.3,0.6,10.5,17.3,,0.9,0.4,1.3,.058,,-1.9,-1.5,-3.4,-0.4
8,Trevor Booker,23,65,1063,15.3,.582,.004,.399,10.2,17.0,13.5,5.2,1.4,3.0,11.3,13.9,,1.8,0.8,2.6,.119,,-1.0,0.3,-0.7,0.3
9,Rashard Lewis,31,32,1014,12.8,.544,.397,.163,5.2,15.9,10.4,9.9,1.5,1.5,13.5,16.8,,0.8,0.7,1.5,.070,,0.2,0.0,0.1,0.5
10,Jordan Crawford,22,26,867,12.6,.462,.239,.184,2.8,7.5,5.1,20.5,2.1,0.3,12.9,26.8,,-0.6,0.3,-0.3,-0.014,,-0.8,-2.4,-3.2,-0.3
11,Gilbert Arenas,29,21,726,14.0,.505,.439,.203,0.9,10.4,5.5,27.5,2.1,1.3,16.5,26.2,,0.0,0.4,0.4,.025,,1.2,-1.7,-0.6,0.3
12,Maurice Evans,32,26,712,10.9,.531,.350,.135,4.5,7.1,5.8,3.4,1.3,1.0,7.1,15.8,,0.7,0.2,0.9,.058,,-0.4,-1.9,-2.4,-0.1
13,Kevin Seraphin,21,58,635,8.4,.479,.000,.211,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,,-0.2,0.5,0.2,.017,,-4.2,-0.2,-4.5,-0.4
14,Cartier Martin,26,52,542,11.7,.524,.544,.220,4.1,11.8,7.8,5.2,1.7,0.8,7.4,17.6,,0.5,0.3,0.8,.071,,-0.3,-2.7,-3.0,-0.1
15,Hilton Armstrong,26,41,412,8.6,.519,.047,.359,10.4,21.5,15.8,3.5,1.9,3.0,25.2,10.6,,-0.1,0.4,0.4,.043,,-4.5,1.2,-3.4,-0.1
16,Josh Howard,30,18,409,9.2,.416,.179,.290,4.8,16.2,10.3,9.4,1.6,0.9,9.9,21.9,,-0.5,0.3,-0.2,-0.027,,-4.1,-1.6,-5.8,-0.4
17,Othyus Jeffers,25,16,314,13.7,.553,.065,.742,8.8,15.1,11.8,9.0,2.8,0.0,13.6,13.4,,0.4,0.3,0.7,.104,,-0.6,0.4,-0.2,0.1
18,Mustafa Shakur,26,22,159,6.8,.389,.169,.254,4.8,11.2,7.9,24.9,1.6,1.4,21.5,23.2,,-0.5,0.1,-0.4,-0.112,,-5.8,-1.8,-7.6,-0.2
19,Alonzo Gee,23,11,127,9.9,.496,.074,.444,9.5,10.3,9.9,5.9,2.8,0.0,19.9,14.0,,0.0,0.1,0.1,.023,,-3.1,-0.4,-3.4,0.0
20,Larry Owens,28,5,112,11.0,.550,.385,.192,1.0,10.6,5.6,9.5,3.2,3.4,15.1,13.1,,0.0,0.1,0.1,.064,,-2.0,1.7,-0.2,0.0
21,Hamady N'Diaye,24,16,80,5.3,.681,.000,2.400,2.8,7.4,5.0,0.0,1.3,4.8,22.6,7.3,,0.0,0.0,0.1,.046,,-4.8,0.2,-4.6,-0.1
22,Lester Hudson,26,11,73,6.0,.349,.625,.167,1.5,6.5,3.9,34.1,2.8,1.0,21.4,19.8,,-0.2,0.0,-0.1,-0.082,,-4.2,-3.4,-7.6,-0.1
23,Mike Bibby,32,2,29,1.1,.111,.444,.000,0.0,12.2,5.9,37.8,1.8,0.0,10.0,15.2,,-0.1,0.0,-0.1,-0.161,,-7.9,-3.4,-11.3,-0.1
