
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Shane Battier,29,80,2907,11.7,.561,.596,.163,5.2,10.5,7.9,8.0,1.4,2.3,10.5,11.7,,3.6,4.6,8.2,.135,,0.8,3.0,3.8,4.3
2,Rafer Alston,31,74,2526,13.2,.492,.440,.148,1.3,10.2,5.8,25.2,2.1,0.5,14.0,20.7,,1.0,4.0,5.0,.095,,0.2,0.7,1.0,1.9
3,Tracy McGrady,28,66,2440,18.4,.487,.226,.274,2.0,13.5,7.8,29.6,1.5,0.9,9.8,30.4,,2.0,3.8,5.8,.115,,1.7,0.7,2.4,2.7
4,Yao Ming,27,55,2044,22.5,.587,.002,.477,9.6,22.9,16.4,11.5,0.6,4.0,15.1,27.1,,4.2,4.1,8.3,.196,,0.4,2.6,2.9,2.6
5,Luis Scola,27,82,2024,16.1,.548,.004,.351,9.9,19.3,14.6,8.9,1.6,0.7,12.0,19.8,,2.8,3.7,6.5,.154,,-0.9,1.4,0.4,1.3
6,Chuck Hayes,24,79,1575,11.2,.512,.014,.109,9.6,20.8,15.3,8.4,2.9,2.0,21.1,8.5,,0.8,3.7,4.4,.136,,-2.5,5.4,2.8,1.9
7,Luther Head,25,73,1379,13.6,.543,.472,.170,1.5,9.4,5.5,16.4,1.7,0.5,12.0,19.3,,1.5,2.0,3.5,.121,,0.1,-0.3,-0.2,0.6
8,Bonzi Wells,31,51,1124,14.1,.480,.092,.422,6.4,19.5,13.0,11.8,2.4,1.6,13.5,22.9,,-0.2,2.4,2.1,.091,,-3.2,2.3,-0.9,0.3
9,Carl Landry,24,42,711,21.4,.641,.005,.498,15.5,17.3,16.4,5.2,1.3,0.7,8.9,18.8,,2.5,1.2,3.7,.251,,2.1,-0.3,1.8,0.7
10,Dikembe Mutombo,41,39,619,14.5,.591,.000,.563,12.6,23.5,18.1,1.2,0.9,5.7,14.6,8.6,,0.9,1.4,2.3,.178,,-3.5,3.1,-0.4,0.3
11,Aaron Brooks,23,51,608,13.1,.535,.484,.218,2.5,7.9,5.2,23.5,1.1,0.6,15.1,21.8,,0.6,0.8,1.4,.112,,0.0,-1.8,-1.8,0.0
12,Mike James,32,33,537,9.6,.440,.327,.186,2.3,8.5,5.5,16.4,1.7,0.3,10.6,23.3,,-0.3,0.7,0.4,.037,,-3.0,-1.1,-4.0,-0.3
13,Bobby Jackson,34,26,498,14.6,.509,.390,.152,2.3,13.6,8.0,21.7,1.4,0.3,11.1,23.1,,0.4,0.8,1.2,.114,,0.2,-0.5,-0.3,0.2
14,Steve Novak,24,35,264,17.3,.651,.696,.039,1.7,13.0,7.5,3.9,0.4,0.8,3.7,18.7,,0.7,0.3,1.1,.196,,2.6,-2.8,-0.2,0.1
15,Steve Francis,30,10,199,9.1,.410,.298,.404,4.6,8.4,6.5,22.7,2.4,1.8,17.3,18.6,,-0.2,0.3,0.2,.039,,-3.5,1.5,-2.0,0.0
16,Mike Harris,24,17,159,17.1,.519,.037,.241,17.3,21.0,19.2,3.2,2.0,1.4,13.1,19.7,,0.1,0.3,0.5,.143,,-2.5,-0.3,-2.8,0.0
17,Kirk Snyder,24,9,81,14.4,.518,.321,.393,7.1,9.6,8.4,16.4,0.7,0.9,10.9,20.8,,0.1,0.1,0.2,.117,,-0.3,-1.2,-1.5,0.0
18,Loren Woods,29,7,17,13.4,.600,.000,.000,0.0,6.5,3.3,20.1,0.0,0.0,0.0,13.4,,0.0,0.0,0.1,.179,,-1.3,-3.2,-4.5,0.0
19,Bobby Jones,24,4,9,5.9,.500,.000,.000,0.0,12.3,6.3,0.0,5.9,0.0,20.0,25.4,,0.0,0.0,0.0,-0.018,,-9.2,-0.1,-9.3,0.0
20,Justin Williams,23,1,6,-13.0,.315,.000,1.333,19.1,0.0,9.4,0.0,0.0,0.0,17.4,43.9,,-0.1,0.0,-0.1,-0.425,,-17.4,-10.8,-28.2,0.0
21,Gerald Green,22,1,4,76.3,1.000,.000,.000,57.3,0.0,28.2,0.0,0.0,0.0,0.0,34.3,,0.1,0.0,0.1,.826,,31.9,-14.1,17.7,0.0
