
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Antoine Walker,24,81,3396,18.9,.505,.351,.202,5.0,20.4,12.3,26.8,2.1,1.1,13.8,29.1,,2.7,3.8,6.6,.093,,3.2,0.6,3.9,5.0
2,Paul Pierce,23,82,3120,22.3,.563,.254,.488,3.4,16.7,9.8,16.9,2.3,1.7,12.5,30.6,,6.9,3.5,10.4,.160,,3.7,-0.5,3.2,4.1
3,Bryant Stith,30,78,2504,11.7,.538,.396,.339,2.9,10.7,6.6,11.2,1.9,0.4,11.4,14.4,,3.1,1.7,4.8,.093,,-0.1,-0.4,-0.5,1.0
4,Vitaly Potapenko,25,82,1901,12.8,.517,.000,.303,12.1,18.5,15.2,5.9,1.4,0.9,15.1,16.6,,1.8,1.7,3.4,.087,,-2.2,-0.7,-3.0,-0.5
5,Eric Williams,28,81,1745,10.0,.487,.310,.516,4.1,10.0,6.9,10.6,1.9,0.6,12.1,16.3,,1.0,1.2,2.2,.060,,-1.9,-1.0,-2.9,-0.4
6,Randy Brown,32,54,1238,8.2,.438,.013,.169,2.1,7.5,4.7,20.1,2.6,0.6,18.0,11.4,,-0.1,1.0,0.9,.034,,-3.8,-0.1,-3.9,-0.6
7,Milt Palacio,22,58,1141,12.3,.556,.135,.345,2.4,8.2,5.2,22.5,2.2,0.0,20.6,15.4,,1.1,0.7,1.8,.076,,-1.8,-1.7,-3.5,-0.4
8,Mark Blount,25,64,1098,11.1,.541,.000,.330,9.9,14.9,12.3,4.8,1.8,5.3,21.3,12.0,,0.5,1.4,1.9,.084,,-3.4,2.6,-0.8,0.3
9,Kenny Anderson,30,33,849,12.2,.476,.145,.313,2.1,8.2,5.0,26.5,2.7,0.2,16.8,16.6,,0.4,0.7,1.1,.063,,-2.0,-1.3,-3.2,-0.3
10,Tony Battie,24,40,845,15.2,.562,.015,.343,9.7,23.1,16.1,3.3,1.7,5.4,13.8,14.4,,1.0,1.3,2.3,.131,,-2.9,1.8,-1.2,0.2
11,Walter McCarty,26,60,478,9.2,.474,.444,.222,5.6,14.5,9.9,13.5,1.5,1.1,12.6,15.0,,0.3,0.4,0.7,.067,,-2.1,-1.2,-3.2,-0.1
12,Chris Herren,25,25,408,6.1,.410,.573,.125,1.1,5.1,3.0,21.9,1.8,0.0,16.5,13.5,,-0.2,0.2,0.0,.001,,-3.4,-3.3,-6.7,-0.5
13,Adrian Griffin,26,44,377,10.5,.432,.268,.247,8.0,19.4,13.5,11.7,2.5,1.0,14.3,15.1,,0.0,0.5,0.4,.056,,-3.3,0.4,-2.9,-0.1
14,Chris Carr,26,35,309,16.3,.611,.330,.536,4.0,13.0,8.3,6.7,0.7,0.7,12.1,23.1,,0.8,0.2,0.9,.142,,0.2,-4.4,-4.2,-0.2
15,Doug Overton,31,7,144,5.1,.389,.091,.250,2.3,10.2,6.1,22.2,1.4,0.0,21.0,19.5,,-0.3,0.1,-0.2,-0.075,,-6.5,-2.5,-9.0,-0.3
16,Rick Brunson,28,7,142,5.6,.334,.314,.257,1.6,6.0,3.7,26.9,2.6,0.5,18.8,15.3,,-0.2,0.1,-0.1,-0.043,,-5.3,-2.3,-7.6,-0.2
17,Jerome Moiso,22,24,135,3.2,.422,.033,.867,9.9,27.1,18.1,3.6,1.2,2.3,30.3,20.0,,-0.4,0.2,-0.3,-0.096,,-10.5,-1.4,-11.9,-0.3
