
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Allan Houston,26,82,82,2848,10.9,24.4,.447,1.6,4.1,.385,9.3,20.3,.460,5.4,6.4,.851,0.8,4.4,5.2,4.1,1.2,0.5,3.8,4.0,28.8,,102,103
2,Charles Oakley,34,79,79,2734,6.1,13.9,.440,0.0,0.1,.000,6.1,13.8,.444,1.9,2.3,.851,4.3,10.1,14.4,4.0,2.4,0.4,2.5,5.6,14.2,,102,97
3,Larry Johnson,28,70,70,2412,9.7,19.9,.485,0.3,1.4,.238,9.3,18.5,.504,4.8,6.4,.756,3.9,5.1,9.0,3.4,0.9,0.3,2.9,4.4,24.5,,109,104
4,Charlie Ward,27,82,82,2317,5.5,12.1,.455,1.9,5.0,.377,3.6,7.1,.512,2.1,2.7,.805,0.8,5.7,6.4,10.9,3.4,0.9,4.1,4.6,15.1,,108,98
5,John Starks,32,82,10,2188,9.3,23.6,.393,3.2,9.9,.327,6.0,13.7,.441,4.6,5.8,.787,1.2,4.5,5.7,5.4,1.9,0.1,3.6,5.1,26.3,,101,102
6,Chris Mills,28,80,29,2183,7.3,16.8,.433,1.0,3.4,.292,6.3,13.4,.468,3.8,4.7,.804,3.0,7.2,10.2,3.3,1.1,0.7,2.7,5.4,19.3,,104,101
7,Chris Childs,30,68,0,1599,5.1,12.0,.421,0.9,3.0,.310,4.2,9.1,.457,3.5,4.3,.825,1.0,4.5,5.5,9.1,1.9,0.2,3.5,6.1,14.6,,105,102
8,Chris Dudley,32,51,22,858,3.7,9.1,.406,0.0,0.0,,3.7,9.1,.406,2.6,5.8,.446,6.8,10.6,17.4,1.3,0.8,3.2,2.8,8.8,10.0,,93,97
9,Patrick Ewing,35,26,26,848,13.0,25.9,.504,0.0,0.1,.000,13.0,25.7,.506,8.6,11.9,.720,3.8,13.2,17.0,1.8,1.0,3.7,4.9,4.7,34.7,,103,94
10,Buck Williams,37,41,6,738,5.5,11.0,.503,0.0,0.0,,5.5,11.0,.503,3.8,5.2,.732,5.8,7.7,13.5,1.5,1.3,1.1,2.8,6.9,14.9,,110,100
11,Terry Cummings,36,30,1,529,10.6,22.2,.477,0.0,0.0,,10.6,22.2,.477,2.9,4.1,.700,4.3,9.6,13.9,2.7,1.6,0.5,3.5,8.1,24.1,,99,99
12,Anthony Bowie,34,27,3,224,7.8,14.3,.542,0.7,1.0,.750,7.0,13.4,.527,1.9,2.2,.889,2.2,4.1,6.3,2.7,1.5,0.5,1.7,6.1,18.2,,117,103
13,Herb Williams,39,27,0,178,5.5,13.1,.419,0.0,0.0,,5.5,13.1,.419,0.3,2.4,.125,1.8,7.0,8.9,1.2,1.8,2.8,1.5,10.4,11.3,,83,98
14,Brooks Thompson,27,17,0,121,5.8,13.0,.448,1.8,6.3,.286,4.0,6.7,.600,1.3,2.2,.600,0.0,4.5,4.5,10.8,2.7,0.4,4.9,7.2,14.8,,97,100
15,Pete Myers,34,9,0,40,6.8,13.6,.500,0.0,0.0,,6.8,13.6,.500,5.4,8.2,.667,6.8,6.8,13.6,4.1,5.4,0.0,5.4,9.5,19.0,,101,93
16,Ben Davis,25,7,0,13,8.4,41.9,.200,0.0,0.0,,8.4,41.9,.200,0.0,0.0,,25.1,0.0,25.1,0.0,4.2,0.0,0.0,12.6,16.7,,78,100
