
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Damian Lillard,22,82,82,3167,9.2,21.4,.429,3.1,8.3,.368,6.1,13.0,.469,4.5,5.3,.844,0.7,3.6,4.3,8.8,1.2,0.3,4.0,2.9,25.9,,108,112
2,Nicolas Batum,24,73,73,2807,6.6,15.6,.423,3.1,8.3,.372,3.5,7.3,.481,3.3,3.9,.848,1.8,5.9,7.7,6.7,1.7,1.6,3.6,2.6,19.6,,109,109
3,LaMarcus Aldridge,27,74,74,2790,12.0,24.8,.484,0.0,0.3,.143,12.0,24.6,.488,5.3,6.6,.810,3.3,9.3,12.6,3.6,1.2,1.7,2.7,3.5,29.4,,108,107
4,Wesley Matthews,26,69,69,2403,7.7,17.7,.436,3.7,9.3,.398,4.0,8.4,.478,3.3,4.1,.797,0.8,3.4,4.2,3.8,2.0,0.4,2.4,3.8,22.3,,111,111
5,J.J. Hickson,24,80,80,2323,9.5,16.8,.562,0.0,0.0,.000,9.5,16.8,.563,4.1,6.1,.679,6.0,12.7,18.7,2.0,1.1,1.2,3.3,3.6,23.0,,113,106
6,Meyers Leonard,20,69,9,1206,6.6,12.1,.545,0.1,0.3,.429,6.4,11.8,.548,3.1,3.9,.809,3.5,7.6,11.1,1.4,0.5,1.7,2.1,7.3,16.4,,115,110
7,Will Barton,22,73,5,894,6.9,18.2,.382,0.5,3.8,.138,6.4,14.3,.447,2.9,3.8,.769,2.1,6.4,8.5,3.4,2.0,0.5,3.5,3.3,17.3,,87,109
8,Victor Claver,24,49,16,812,4.8,12.2,.392,1.6,5.6,.287,3.2,6.6,.480,0.9,1.9,.467,2.0,5.7,7.7,2.8,1.7,0.8,2.8,4.9,12.1,,89,110
9,Luke Babbitt,23,62,0,730,6.2,16.8,.368,4.5,12.8,.348,1.7,4.0,.429,0.7,0.9,.769,1.1,8.8,9.9,2.1,1.0,0.4,1.6,5.9,17.6,,102,109
10,Eric Maynor,25,27,0,572,6.4,15.2,.422,1.7,4.6,.380,4.7,10.7,.440,2.6,3.8,.683,0.4,2.2,2.6,10.0,1.1,0.1,4.4,3.3,17.2,,100,114
11,Sasha Pavlovic,29,39,1,528,4.2,11.8,.353,1.8,6.0,.300,2.4,5.9,.407,0.1,0.6,.167,0.7,4.9,5.6,3.2,2.4,0.5,1.4,5.9,10.2,,90,109
12,Ronnie Price,29,39,0,510,4.0,12.4,.325,1.0,4.0,.256,3.0,8.3,.358,1.8,2.5,.708,1.3,3.2,4.5,7.5,2.7,0.3,3.5,6.3,10.8,,88,109
13,Joel Freeland,25,51,1,477,6.4,15.6,.408,0.0,0.0,,6.4,15.6,.408,2.0,3.0,.667,4.4,8.7,13.1,1.4,1.4,1.2,2.1,7.4,14.8,,94,108
14,Jared Jeffries,31,38,0,350,2.4,8.1,.296,0.0,0.3,.000,2.4,7.8,.308,1.8,3.5,.522,3.9,5.1,9.0,2.1,0.9,0.9,2.6,8.7,6.6,,80,111
15,Nolan Smith,24,40,0,288,7.7,20.8,.368,1.1,5.1,.214,6.6,15.7,.419,3.6,5.1,.714,1.3,3.6,4.9,6.4,1.3,0.2,5.3,4.7,20.1,,85,112
