
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dwyane Wade,27,79,79,38.6,10.8,22.0,.491,1.1,3.5,.317,9.7,18.5,.524,.516,7.5,9.8,.765,1.1,3.9,5.0,7.5,2.2,1.3,3.4,2.3,30.2
2,Shawn Marion,30,42,41,36.1,5.1,10.6,.482,0.2,1.0,.200,4.9,9.7,.510,.491,1.6,2.0,.788,2.5,6.1,8.7,1.8,1.4,1.1,1.3,2.2,12.0
3,Udonis Haslem,28,75,75,34.1,4.4,8.6,.518,0.0,0.0,,4.4,8.6,.518,.518,1.7,2.3,.753,2.3,6.0,8.2,1.1,0.6,0.3,1.1,2.7,10.6
4,Mario Chalmers,22,82,82,32.0,3.4,8.1,.420,1.4,3.8,.367,2.0,4.3,.467,.506,1.8,2.4,.767,0.5,2.3,2.8,4.9,2.0,0.1,2.0,2.9,10.0
5,Jermaine O'Neal,30,27,27,30.0,5.4,11.3,.475,0.0,0.0,,5.4,11.3,.475,.475,2.2,3.0,.750,2.0,3.3,5.4,2.0,0.4,2.0,1.9,3.0,13.0
6,Jamario Moon,28,26,21,26.5,2.8,6.0,.459,1.0,2.8,.370,1.7,3.2,.536,.545,0.5,0.6,.867,0.4,4.1,4.5,1.0,0.8,0.6,0.5,1.8,7.1
7,Michael Beasley,20,81,19,24.8,5.6,11.8,.472,0.4,1.0,.407,5.2,10.8,.478,.490,2.3,3.0,.772,1.4,4.1,5.4,1.0,0.5,0.5,1.5,2.3,13.9
8,Daequan Cook,21,75,4,24.4,3.2,8.6,.375,2.0,5.3,.387,1.2,3.3,.356,.494,0.7,0.7,.875,0.3,2.3,2.5,0.9,0.5,0.1,0.6,1.7,9.1
9,Luther Head,26,10,0,17.6,1.6,4.3,.372,0.6,1.6,.375,1.0,2.7,.370,.442,0.5,0.8,.625,0.3,2.2,2.5,2.3,1.1,0.1,0.9,2.2,4.3
10,Joel Anthony,26,65,28,16.1,0.9,1.8,.483,0.0,0.0,,0.9,1.8,.483,.483,0.5,0.7,.652,1.4,1.7,3.0,0.4,0.3,1.4,0.6,2.1,2.2
11,James Jones,28,40,1,15.8,1.4,3.7,.369,0.8,2.4,.344,0.6,1.3,.415,.480,0.7,0.8,.839,0.3,1.3,1.6,0.5,0.3,0.4,0.3,1.5,4.2
12,Chris Quinn,25,66,0,14.6,1.8,4.4,.408,0.8,2.1,.409,0.9,2.3,.408,.505,0.7,0.9,.810,0.1,1.0,1.1,2.0,0.4,0.0,0.5,1.2,5.1
13,Yakhouba Diawara,26,63,21,13.5,1.2,3.4,.350,0.8,2.6,.313,0.4,0.9,.463,.468,0.2,0.3,.526,0.4,0.9,1.3,0.4,0.2,0.1,0.3,1.2,3.4
14,Jamaal Magloire,30,55,12,12.9,1.2,2.4,.496,0.0,0.0,,1.2,2.4,.496,.496,0.5,1.1,.483,1.5,2.5,4.0,0.4,0.2,0.5,0.6,2.2,2.9
15,Dorell Wright,23,6,0,12.2,1.3,3.3,.400,0.0,0.0,,1.3,3.3,.400,.400,0.3,1.0,.333,0.3,3.0,3.3,0.3,0.3,0.0,1.0,1.3,3.0
16,Mark Blount,33,20,0,10.4,1.5,3.9,.385,0.6,1.4,.407,1.0,2.6,.373,.455,0.4,0.7,.615,0.5,1.6,2.1,0.2,0.1,0.4,0.7,0.9,4.0
17,Marcus Banks,27,16,0,10.4,0.9,2.4,.385,0.1,0.9,.143,0.8,1.6,.520,.410,0.6,0.9,.667,0.0,0.9,0.9,1.4,0.6,0.1,0.7,1.3,2.6
18,Shaun Livingston,23,4,0,10.3,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.8,1.0,.750,0.0,0.5,0.5,1.0,0.5,0.0,0.8,1.0,2.3
