
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Chris Mills,26,80,3060,15.2,.554,.216,.271,4.8,14.6,9.6,11.2,1.4,1.5,10.0,19.9,,4.7,3.1,7.8,.122,,0.4,0.3,0.6,2.0
2,Danny Ferry,29,82,2680,14.2,.557,.395,.146,3.5,12.0,7.7,13.2,1.2,1.2,11.1,20.7,,3.2,2.3,5.5,.098,,0.9,-0.9,-0.1,1.3
3,Michael Cage,34,82,2631,14.1,.561,.003,.232,14.3,22.7,18.4,3.3,1.9,2.7,11.0,9.4,,4.1,4.0,8.1,.148,,-0.9,2.4,1.5,2.3
4,Terrell Brandon,25,75,2570,25.2,.573,.214,.348,2.4,10.6,6.4,38.1,3.0,1.1,10.1,27.6,,9.5,3.1,12.7,.237,,6.0,-0.1,6.0,5.2
5,Bobby Phills,26,72,2530,16.8,.564,.255,.291,3.2,10.7,6.9,19.7,2.4,0.9,11.9,21.1,,4.5,2.7,7.1,.136,,1.7,0.1,1.8,2.4
6,Dan Majerle,30,82,2367,15.1,.530,.553,.226,3.9,13.4,8.6,15.9,2.0,1.3,10.2,19.5,,3.0,2.6,5.5,.112,,1.4,-0.1,1.3,2.0
7,Bob Sura,22,79,1150,15.0,.500,.217,.392,3.9,11.9,7.8,35.7,2.8,1.6,21.4,23.6,,0.2,1.5,1.6,.069,,-1.7,-0.1,-1.8,0.1
8,Tyrone Hill,27,44,929,14.6,.544,.000,.531,13.2,21.9,17.5,6.4,1.9,1.9,17.0,20.5,,0.6,1.4,1.9,.101,,-2.7,0.2,-2.5,-0.1
9,John Crotty,26,58,617,13.0,.590,.237,.632,4.2,7.5,5.8,26.9,2.1,0.9,25.9,16.1,,0.8,0.5,1.3,.101,,-1.9,-1.5,-3.4,-0.2
10,Antonio Lang,23,41,367,11.5,.594,.026,.610,6.1,13.3,9.6,5.6,2.2,2.9,19.7,16.7,,0.2,0.5,0.7,.090,,-3.8,0.7,-3.1,-0.1
11,John Amaechi,25,28,357,3.1,.456,.000,.471,4.8,14.8,9.7,4.1,1.0,2.7,28.7,16.8,,-0.9,0.4,-0.6,-0.075,,-9.1,0.1,-9.0,-0.6
12,Donny Marshall,23,34,208,10.5,.462,.441,.515,5.7,11.1,8.3,5.8,2.2,0.9,7.7,22.0,,0.0,0.2,0.2,.051,,-2.8,-2.7,-5.5,-0.2
13,Joe Courtney,26,23,200,7.0,.443,.000,.514,15.7,16.9,16.3,7.2,1.5,2.7,28.4,15.1,,-0.2,0.2,0.0,.000,,-5.6,1.1,-4.5,-0.1
14,Harold Miner,24,19,136,7.6,.528,.192,.250,3.8,8.0,5.9,11.2,0.0,0.0,19.5,26.6,,-0.1,0.0,-0.1,-0.029,,-5.3,-5.0,-10.3,-0.3
15,Darryl Johnson,30,11,28,9.7,.466,.083,.167,9.3,0.0,4.8,6.9,0.0,0.0,7.2,25.0,,0.0,0.0,0.0,.010,,-3.9,-6.2,-10.1,-0.1
