
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Mookie Blaylock,26,81,2915,19.6,.487,.316,.147,4.4,11.6,8.0,40.4,3.7,1.0,14.6,19.8,,4.9,5.3,10.2,.168,,3.4,1.9,5.3,5.4
2,Kevin Willis,31,80,2867,19.4,.538,.019,.299,12.8,24.2,18.5,8.7,1.4,0.9,11.7,24.1,,5.1,5.1,10.2,.170,,0.8,0.3,1.1,2.2
3,Stacey Augmon,25,82,2605,17.9,.576,.008,.506,7.5,9.2,8.3,11.0,2.9,1.1,12.3,19.8,,5.7,4.0,9.7,.179,,1.7,1.6,3.3,3.5
4,Craig Ehlo,32,82,2147,15.0,.529,.312,.218,3.6,10.7,7.1,18.8,3.2,0.8,14.4,18.1,,2.4,3.5,5.9,.132,,0.8,1.4,2.2,2.3
5,Jon Koncak,30,82,1823,9.9,.444,.008,.098,5.0,17.1,11.0,7.6,1.8,4.5,10.3,10.1,,0.4,3.4,3.8,.101,,-3.8,4.3,0.5,1.2
6,Dominique Wilkins,34,49,1687,21.1,.526,.199,.323,7.7,12.2,9.9,11.9,1.9,0.8,9.5,32.0,,3.5,2.3,5.8,.166,,2.9,-1.5,1.4,1.4
7,Andrew Lang,27,82,1608,11.0,.499,.009,.231,8.6,12.8,10.7,4.6,1.2,3.5,13.8,15.6,,0.5,2.4,2.9,.087,,-3.2,1.3,-1.9,0.0
8,Duane Ferrell,28,72,1155,14.5,.558,.024,.485,5.9,6.4,6.1,8.5,1.9,0.9,12.2,19.5,,1.9,1.3,3.2,.134,,-0.9,-0.7,-1.7,0.1
9,Ennis Whatley,31,82,1004,12.8,.551,.025,.280,2.4,8.5,5.4,25.7,3.0,0.1,22.7,14.7,,0.8,1.4,2.2,.105,,-2.3,-0.1,-2.4,-0.1
10,Danny Manning,27,26,925,13.8,.501,.008,.223,5.8,14.3,10.0,14.6,2.5,1.8,17.4,23.0,,-0.3,1.6,1.3,.066,,-1.9,2.1,0.2,0.5
11,Adam Keefe,23,63,763,12.0,.521,.000,.521,11.1,17.9,14.5,6.4,1.3,0.8,18.6,18.1,,0.3,1.1,1.4,.091,,-3.4,-0.4,-3.8,-0.3
12,Paul Graham,26,21,128,13.1,.450,.228,.298,3.4,6.9,5.2,15.4,1.6,2.5,7.2,23.3,,0.1,0.2,0.2,.090,,-2.1,-1.7,-3.7,-0.1
13,Doug Edwards,23,16,107,9.4,.384,.020,.327,7.2,11.3,9.2,11.3,1.0,3.0,9.7,24.9,,-0.2,0.1,0.0,-0.009,,-6.1,-1.1,-7.2,-0.1
14,John Bagley,33,3,13,7.6,.347,.000,1.000,0.0,8.5,4.2,28.1,0.0,0.0,0.0,9.5,,0.0,0.0,0.0,.105,,-5.2,-3.7,-8.9,0.0
15,Ricky Grace,26,3,8,10.8,.515,.000,.667,0.0,13.8,6.9,21.9,0.0,0.0,0.0,20.8,,0.0,0.0,0.0,.103,,-0.7,-3.7,-4.4,0.0
